Unnamed: 0,Unique ID.,Name of State/UT,Name of District,Disease/ Illness,No. of Cases,No. of Deaths,Date of Start of Outbreak,Date of Reporting,Current Status,Comments/ Action Taken,week_number,No. of De ath s
28,4.,Tamil Nadu,Namakkal,xxviii. Dengue,05,0,07-03-15,,Under Surveillance,"Cases reported from Village Murthypatty, HSC Villipalayam, PHC Koodacherry, Block Paramathi, District Namakkal. District RRT investigated the outbreak. Fever survey done. A total of 05 serum samples collected and sent to DPHL Namakkal and 02 samples found positive for Dengue by IgM ELISA. All cases treated symptomatically.Source reduction done. Anti-larval activities done. Fogging done in the area. Health education given.",12
18,5.,Maharashtra,Sangli,xviii. Dengue,15,0,24-02-15,,Under Surveillance,"Cases reported from Village Avandhi, SC Avandhi, PHC Shegav, Block Jath, District Sangli. District RRT investigated the outbreak. House to house fever survey done. A total of 06 serum samples taken and tested at Govt medical college Miraj; 03 samples tested positive for dengue by IgM ELISA. All cases treated symptomatically. Fogging done. Anti-larval activities carried out. Health education given.",13
4,3.,Kerala,Kottayam,v. Dengue,18,0,26-03-15,04-04-15,Under Control,"Cases reported from Ward 10 Kottayam Municipality area, CHC/Block Athirampuzha, District Kottayam. District RRT investigated the outbreak. House to house survey done.05 samples were collected and sent to District Hospital Kottayam, out of which 03 samples were found to be positive for Dengue by IgM ELISA. All cases treated symptomatically. Fogging done in the area. Health education given..",14
24,,Kerala,Malappuram,xxii. Dengue,20,0,27-02-15,,"Cases reported from Village/, CHC Tanur, Block Valavanuur, District Malappuram. District RRT investigated the outbreak. A total of 17 serum Under samples were tested out of which 09 were found to be positive for Dengue Control IgM ELISA at GMC College, Manjari. All cases treated symptomatically. Fogging and reduction done in the area. Health education done.",,14
33,,Maharashtra,Satara,xxxiii. Dengue,8,00,01-11-14,,Under Surveillance,"Cases reported from Village/PHC Lonand, Taluka Khandala District Satara District RRT investigated the outbreak. House to house survey done.03 out of 08 blood samples were found to be positive for Dengue IgM ELISA Fogging done in the area All cases treated symptomatically. Health education given.",16
34,,Maharashtra,Satara,xxxiv. Dengue,11,00,02-09-14,,Under Surveillance,"Cases reported from Village Rajachekurle, PHC Pusesavali, Taluka Khatav District Satara. District RRT investigated the outbreak. House to house survey done.01 out of 06 blood samples was found to be positive for Dengue IgM ELISA Fogging done in the area All cases treated symptomatically. Health education given.",16
35,,Maharashtra,Satara,xxxv. Dengue,22,00,24-10-14,,Under Surveillance,"Cases reported from Village Phaltan City, Taluka Phaltan Disrict Satara. District RRT investigated the outbreak. House to house survey done.01 out of 02 blood samples tested positive for Dengue IgM ELISA Fogging done in the area All cases treated symptomatically. Health education given.",16
5,3.,Maharashtra,Gadhchiroli,vi. Dengue,,,,,,,18
11,3.,Maharashtra,Gadhchiroli,vi. Dengue,44,00,25-04-15,02-05-15,Under Surveillance,"C ases of fever reported from Village/SC Asaralli, PHC Ankisa, Block Sironcha, District Gadhhirol. District RRT investigated the outbreak. House to house survey done. 41 blood smears exmanined, al were found negative for malaria. Out of 11 serum samples tested at GMC Nagpur, 04 were found positive for dengue by IgM ELISA. All cases treated symptomatically. Fogging done in the area .Health education regarding personal protection and source reduction given.",18
42,4.,Kerala,Kottayam,xxvi. Dengue,29,00,26-03-15,,Under Surveillance,"C ases reported from ward-10 Kottayam Municipality area, PHC/CHC Athirampuzha. District Kottayam. District RRT investigated the outbreak. House to House fever survey done. All 06 serum samples sent to GH Kottayam, tested positive for dengue IgM ELISA. All cases treated symptomatically. Fogging done. Health education regarding source reduction and personal protection given.",18
45,7.,Tamil Nadu,Thiruchirapalli,xxix. Dengue,32,0,21-04-15,,Under Control,"Cases reported from Village Valmalpalayam, HSC Kuruvampatty, PHC Sirugambur, Block Manachanallur, District Thiruchirapalli. District RRT investigated the outbreak. House to house survey done. 02 serum sample sent to KAPV MC, both the samples tested positive for dengue IgM ELISA. All cases treated symptomatically. Health education given",18
47,,Tamil Nadu,Thiruchirapalli,xxxi. Dengue,24,0,05-04-15,,Under Surveillance,"Cases reported from Village/HSC N. Serpatti, PHC Maravanur, Block Manaparrai District Thiruchirapalli. District RRT investigated the outbreak. 06 out of 9 serum samples sent to KAPV Medical College, tested positive for Dengue IgM ELISA. All cases treated symptomatically. Health education given",18
41,6.,Maharashtra,Ahmednagar,xl. Dengue,11,01,27-04-15,,Under Surveillance,"Cases of fever reported from Village Parewadi, SC Bhatodi, PHC Mehekri and District Ahmednagar. District RRT investigated the outbreak. Entomological survey was done. The findings of the survey are-. HI: 8, CI: 2, 6, BI: 10. Out of 3 serum samples tested at sentinel centre, Ahmednagar one was positive for dengue NS 1 antigen, two results are awaited. One male aged 65 years died due to the condition. All 10 blood slides tested were found to be negative for malarial parasite. All cases treated symptomatically. Health education given.",19
29,13.,Rajasthan Rajasthan,Baran,xxx. Dengue,202,01,14-05-15,14-05-15,Under Surveillance,"Cases of fever reported from Village Sorsen, CHC Mirjapur, Block Anta, District Baran. District RRT investigated the case. Entomological survey done.CI 13.50, BI 28.9, HI 17.30. All 75 blood smears were examined, were negative for malaria parasite.34 out of 61 serum samples tested at Kota medical College were found to be positive for dengue IgM ELISA. One 65 year old male died due to the condition. All cases treated symptomatically. Health education given.",20
53,5.,Kerala,Kozhikode,lii. Dengue,11,0,21-04-15,,Under Surveillance,"Cases of fever reported from Village Neelaswaram, PHC Mukkom, Block Kunamangalam, District Kozhikode. District RRT investigated the outbreak. House to house survey done 21 samples collected, and out of which 11 were found to be positive for dengue IgM ELISA. All cases treated symptomatically. Health education given.",20
54,,Kerala,Pathanamthitta,liii. Dengue,10,0,21-04-15,,Under Surveillance,"Cases of fever reported from Village Kumbazha , SC Pathanamthitta Municipality, Block Elanthoor, District Pathanamthitta. District RRT investigated the outbreak. House to house survey done.10 samples collected out which 02 samples were found to be positive for dengue IgM ELISA. All cases treated symptomatically. Health education given.",20
11,5.,Karnataka,Shimoga,x. Dengue,45,00,20-05-15,01-06-15,Under Control,"Cases reported from Village Old Soraba, PHC/CHC Oturu, Taluk Soraba, District Shimoga. District RRT investigated the outbreak. Active search for cases done. 03 out of 04 serum samples tested positive for dengue IgM ELISA at DSU. All cases treated symptomaticall. Anti larval activities undertaken. Health education given.",22
15,,Karnataka,Tumkur,xiv. Dengue,38,00,21-05-15,30-05-15,Under Control,"Cases reported from Village Dasappanahalli, PHC/CHC Chelur, Taluk Gubbi, District Tumkur. District RRT investigated the outbreak. Active case search done. Entomological survey done. 3 blood samples collected and sent to DSU, one sample tested positive for dengue IgM ELISA. All cases treated symptomatically. Source reduction activities were undertaken. Health education given.",22
17,,Karnataka,Tumkur,xvi. Dengue,46,00,25-05-15,28-05-15,Under Control,"Cases reported from Village Gangavara, PHC/CHC Venkatapura, Taluk Pavagada, District Tumkur. District RRT investigated the outbreak. Active case search done. Out of 7 blood samples 2 samples were found to be positive for dengue IgM antibody. All cases treated symptomatically. Source reduction activities were undertaken. Health education given.",22
21,,Maharashtra,Nashik,xx. Dengue,29,00,24-05-15,27-05-15,Under Control,"Cases reported from Village Hinganwadi, SC Pokhari, PHC Pimparkhed, Block Nandgaon, District Nashik. District RRT investigated the outbreak. House to house fever survey done. Out of 23 blood samples send to DPL Nasik, 12 Sample tested positive for Dengue IgM ELISA. All 69 blood smears examined for Malaria, were found negative for malaria. All cases treated symptomatically. Guppy fish were put in permanent water reservoirs. In Door Fogging by Pyrethrum 2% in affected area. Health Education for personal protective measures and environmental sanitation was given to all the resident of village.",22
50,,Kerala,Malappuram,xlvii. Dengue,17,00,28-04-15,,Under Surveillance,"Cases reported from Village Karuvarakundu, HSC Pulvetta, PHC Karuvarakundu CHC, Block Wandoor, and District Malappuram. District RRT investigated the outbreak. All cases are from an area where houses distributed in between rubber plantations. 17 samples tested Dengue IgM Elisa Positive from MCH Manjeri . All cases treated symptomatically. Source reduction activities undertaken.Health education regarding personal protection and and sanitation given.",22
3,4.,Goa,South Goa,iv. Dengue,20,00,27-05-15,03-06-15,Under Surveillance,"Cases reported from St. Jose De Areal (PHC Curtorim), District South Goa. District RRT investigated the outbreak. House to house fever survey done.20 samples tested positive for Dengue IgM ELISA. All cases larval activities, treated symptomatically. Fogging & Anti cleanliness drives are undertaken. Health education given.",23
10,,Karnataka,Bangalore Urban,xi. Dengue,16,00,04-06-15,05-06-15,Under Control,"Cases reported from Village H. Gollahalli/Doddabele, PHC Kumbalagodu, Taluk Bangalore South, District Bangalore Urban. District RRT investigated the outbreak. House to house survey done.04 out of 07 samples tested at PHI Bangalore were found to be positive for dengue IgM ELISA. All cases treated symptomatically. Anti larval activities undertaken. Health education given.",23
14,,Karnataka,Tumkur,xv. Dengue,23,00,29-05-15,04-06-15,Under Control,"Cases reported from Village Dasarahalli, PHC/CHC Bramhasandra Block Sira District Tumkur. District RRT investigated the outbreak. 4blood samples tested at DSU were found to be positive for dengue IgM ELISA. All cases treated symptomatically. Health education given.",23
22,,Tamil Nadu,Virudhunager,xxiii. Dengue,11,00,31-05-15,08-06-15,Under control,"Cases of fever with nausea, artharlgia, myalgia and headache reported from Village Paraikulam, HSC Keelakandamangalam, PHC Kalloorani, Block Thiruchuli, District Virudhunager. District RRT investigated the outbreak. Out of 4 serum samples sent to ZET Virudhnager. 3 samples were found to be positive for widal & 2 samples positive for Dengue IgM ELISA. All cases treated symptomatically. Health education given.",23
30,,Kerala,Kannur,xxix. Dengue,41,00,28-03-15,,Under surveillance,"Cases reported from five PHCs namely, PHC Peringome, PHC Pulingome, PHC Eramamkuttur, PHC Kankol, PHC Kadannapally, Block Perigome, District Kannur. District RRT investigated the outbreak. There is breeding sources of Aedes mosquito in Rubber Plantation areas. All 06 samples collected and tested at Regional Public Health Lab Kannur were found to be positive for dengue IgM ELISA. All cases treated symptomatically. Source reduction activities undertaken.Health education given.",23
32,,Kerala,Kozhikode,xxxi. Dengue,24,00,04-05-15,,Under surveillance,"Cases reported from Village/PHC Feroke, Block Kozhikode District Kozikhode. District RRT investigated the outbreak. House to house survey done. All 17 samples tested positive for dengue IgM ELISA. All cases treated symptomatically. Health education given.",23
19,,Tamil Nadu,Salem,xix. Dengue,15,00,7-06-15,10-06-15,Under Surveillance,"Cases reported from Village Karaichavedi, Konakaradu, Paravaikaradu, Manjulaiyur, HSC Ellayur, PHC Pagalpatti, Block Omalur, District Salem. District RRT investigated the outbreak. House to house fever survey done. A total of 5 blood samples sent to ZET and IVCZ Hosur out of which 3 samples tested positive for Dengue IgM ELISA All cases treated symptomatically. Anti larval activities were undertaken. Health education given.",24
30,,Karnataka,Tumkur,xxix. Dengue,12,00,25-05-15,,Under Control,"Cases reported from Village PHC Devarahalli Gollarahatti, Taluk Dooddagrahara, District Tumkur. District RRT investigated the outbreak. House to house fever survey done. 02 out of 03 blood samples were found to be positive for Dengue IgM ELISA. All cases treated symptomatically. Anti larval activities were under taken.Temephos was applied in water containers. Health education given.",24
32,,Karnataka,Kolar,xxxi. Dengue,66,00,22-05-15,,Under Control,"Cases reported from Village Pathaballapalli, PHC Pulugurkote, Taluk Srinivaspur, District Kolar. District RRT investigated the outbreak. A total of 04 blood samples and 02 water samples taken and sent to DSU Kolar;3 samples found positive for Dengue and 1 for leptospirosis. All cases treated symptomatically. Anti-larval activities were under taken. Health education given.",24
34,,Kerala,Idukki,xxxiii. Dengue,16,00,02-04-15,,Under Control,"Cases reported from Village Velliyamattom, HSC Koovakandam, PHC Elamdesam, Block Elamdesam, District Idukki. District RRT investigated the outbreak. House to house fever survey done. The affected area was a rubber plantation area. Blood samples and found positive for dengue IgM ELISA. All cases treated symptomatically. Anti-larval activities were under taken. Health education given.",24
36,,Kerala,Kasaragod,xxxv. Dengue,33,01,01.-06-15,,Under Control,"Cases reported from Village Karadka, Sankarampady, Nettenige, HSC Karadka, Sankarampady Karmathody, PHC Mulleria, Bandadka, Bellur, Block Mulliya, Bedadka, Kumbla, District Kasaragod. District RRT investigated the outbreak. Blood samples were found to be positive for dengue IgM ELISA All cases treated symptomatically. Source reduction activities undertaken. Fogging done in the area. Health education given.",24
34,,Tamil Nadu,Virudhunagar- Sivakasi,xxxv. Dengue,47,00,18-06-15,22-06-15,Under Control,"Cases of fever reported from Village Ayyanapuram, HSC Moovaraivendran, PHC Nathampatty, Block Watrap, District Virudhnagar-Sivakasi. District RRT investigated the outbreak. House to House Fever survey done.05 serum samples tested at IVCZ, Hosur, Karnataka out of which 1sample was found positive for dengue, 1sample positive for dengue & chikungunya, 1 sample was found to be positive for Leptospirosis by IgM ELISA and 1 sample was found to be positive for Typhoid by Widal. All cases treated symptomatically. Source reduction done, Antilarval activities undertaken.. Health education given.",25
48,,Kerala,Iduukki,xlvii. Dengue,11,00,16-05-15,,Under Surveillance,"Cases reported from Coca plantation area of Village Kanjikuzhy PHC Kanjikuzhy, Block Muttom, District Iduukki.District RRT investigated the outbreak. House to house fever survey done. Samples tested positive for Dengue IgM ELISA. All cases treated symptomatically. Source reduction activities undertaken. Fogging done. Health education given.",25
50,,Karnataka Karnataka,Tumkur,xlix. Dengue,35,00,29-05-15,,Under Control,"Cases of fever reported from Village Devarahalli, PHC Dooddagrahara Block Sira District Tumkur. District RRT investigated the outbreak. House to house fever survey done. 02 out 03 blood samples tested at District Lab Tumkur were found to be positive for dengue IgM ELISA. All cases treated symptomatically. Anti larval activities were undertaken. Health education given.",25
52,,Karnataka Karnataka,Kolar,li. Dengue,27,00,08-06-15,,Under Control,"Cases reported from Village Pottarajanahalli, PHC Kyasambally, Taluk Bangarpet, District Kolar. District RRT investigated the outbreak. House to house fever survey done. 02 samples tested at District Lab Kolar were found to be found positive for Dengue IgM ELISA. All cases treated symptomatically. Anti-larval activities were under taken. Health education given.",25
53,,Karnataka Karnataka,Bangalore Urban,lii. Dengue,16,00,09-06-15,,Under Surveillance,"Cases reported from Village Mugaluru, PHC Sarjapura, Taluk Anekal, District Bangalore Urban. District RRT investigated the outbreak. House to house fever survey done. 06 Serum samples were taken and sent to NIV Bangalore; 03 tested positive for dengue IgM ELISA.ll cases treated symptomatically. Anti larval activities undertaken. Temephos applied in water containers. Health education given.",25
55,4.,Tamil Nadu,Thiruchirapalli,liv. Dengue,11,00,08-06-15,,Under Surveillance,"Cases reported from Village Chittoor,SC Arangoor PHC Mnucipailty Block Thottiyam District Triuchirapalli.District RRT investigated the outbreak. Door to door fever survey done. 5 serum samples sent to ZET, Trichy & out of that 4 samples were found to be positive for Dengue by IgM ELISA.All cases treated symptomatically. Anti larval activities undertaken. Fogging done in the area. Health education given.",25
25,12.,Tamil Nadu,Virudhunagar- Sivakasi,xxvi. Dengue,13,00,23-06-15,29-06-15,Under Control,"Cases reported from Village Naduvapatti, HSC Naduvapatti, PHC Krishnaperi, Block Sivakasi, District Virudhunagar-Sivakasi, District RRT investigated the outbreak. House to house fever survey done. 5 serum samples sent to ZET Virudhunagar out of which 2 samples tested positive for Dengue by IgM ELISA. All cases treated symptomatically. Antilarval activities undertaken. Fogging done in the area. Health education given.",26
32,1.,Arunachal Pradesh,East Siang,xxxii. Dengue,68,0,08-06-15,,Under Surveillance,"Cases of fever with joint pain reported from Pasighat township, District East Siang. District RRT investigated the outbreak. House to house fever survey done.13 Serum samples tested at DPL, Pasighat were found to be positive by NS1 antigen test. All cases treated symptomatically. Source reduction activities undertaken. Health education regarding personal protection given.",26
39,,Karnataka,Kolar,xxxviii. Dengue,53,00,08-06-15,,Under,"Cases of fever reported from Village Anchenuskur, PHC/CHC Lakkur, Taluk Malur, District Kolar. District RRT investigated the outbreak.02 out of 04 blood",26
41,,Karnataka,Udupi,xxxix. Dengue,176,00,02-06-15,,Under Surveillance,"Cases reported from two Taluks, namely Udupi and Kundapura District Udupi. District RRT investigated the outbreak. House to house fever survey done. Out of 176 samples tested at DPL Udupi, 50 samples tested positive for dengue IgM ELISA. All cases treated symptomatically. Anti larval activities under taken. Fogging done in the area. Health education given",26
42,,Kerala,Ernakulam,xl. Dengue,14,00,15-05-15,,Under Surveillance,"Cases reported from Village/PHC Vengola, Block Malayidamthuruthu, District Ernakulum. District RRT investigated the outbreak. House to house survey done. 2 samples sent to RPH Lab, Ernakulam were found to be positive for dengue IgM ELISA. All cases treated symptomatically. Anti larval activities under taken. Fogging done in the area. Health education given",26
30,13.,Tamil Nadu,Tiruvanna malai,xxxi. Dengue,118,00,07-07-15,07-07-15,Under Control,"Cases of fever with joint pain reported from Villages Elathur &Siruvallur, PHC M.V Nallur, Block Kalasapakkam, District Tiruvannamalai. District RRT investigated the outbreak.House to house fever survey done. 13 serum samples sent to ZET Vellore, 4 was positive for dengue by IgM ELISA. All cases treated symptomatically. Source reduction activities done. Fogging done. Health education given.",28
41,,Kerala,Kozhikode,xli. Dengue,24,01,04-05-15,,Under Surveillance,"Cases reported from TH Feroke, Chungam, Feroke, District Kozhikode. District RRT investigated the outbreak. House to house fever survey done. 13 out of 18 blood samples tested positive for dengue IgM ELISA at RPH Laboratory Kozhikode. All cases treated symptomatically. One boy aged 14 years died due to the condition. Source reduction activities undertaken. Fogging done. Health education regarding personal protection given.",28
42,,Kerala,Palakkad,xlii. Dengue,42,00,19-06-15,,Under Surveillance,"Cases reported from Village Edathanattukara, SC Uppukulam, PHC/Block Alanallur, District Palakkad. District RRT investigated the outbreak. House to house fever survey done. Affected area was near rubber plantation.8 serum samples tested at District Hospital Palakkad out of which 2 samples were found to be positive for dengue by card test and 1 sample by IgM ELISA. All cases treated symptomatically. Source reduction activities under taken. Fogging done. Health education given.",28
2,,Andhra Pradesh,Krishna,ii. Dengue,140,00,15-07-15,20-07-15,Under Control,"Cases reported from, Village/PHC Photlavalluru, CHC Kankitadu. District RRT investigated the outbreak. 140 blood samples were collected and sent to Microbiology Department, Siddhartha Medical College,Vijayawada;9 samples tested positive for Dengue by IgM ELISA, no samples tested positive for malaria. All cases treated symptomatically. Health education given.",29
52,,Karnataka,Kolar,xxxv. Dengue,49,00,13-07-15,,Under Control,"Cases reported from Village Nugulabande PHC/CHC, Taluk Mulbagal. District RRT investigated the outbreak. House to house fever survey done.02 blood samples tested at District Hospital Laboratory; 01 sample tested positive for Dengue. All cases treated symptomatically. Source reduction activities under taken. Health education regarding personal protective measures given.",30
53,,Kerala,Ernakulam,xxxvi. Dengue,25,00,29-06-15,,Under Control,Cases reported from Village/PHC Kottapady. District RRT investigated the outbreak. House to house fever survey done. 4 blood samples tested at RPH Laboratory Errnakulam were found to be positive for Dengue IgM ELISA. All cases treated symptomatically. Source reduction activities under taken. Fogging and spraying done. Health education given.,30
62,,Arunachal Pradesh,East Siang,i. Dengue,473,00,04-06-15,,Under Surveillance,"68 cases of fever with joint pain reported in 26th week ending on 28th June 2015, further 405 more cases reported in 30th week ending on 26th July2015 from Pasighat Township. District RRT investigated the outbreak. House to house fever survey done. Out of 621 serum samples tested at DPL Pasighat, 242 samples were found to be positive for dengue NS1 Antigen capture ELISA test, and 7 samples were found equivocal All cases treated symptomatically. Source reduction activities undertaken. Health education regarding personal protection given.",30
6,,Gujarat,Tapi,vi. Dengue,09,00,27-07-15,27-07-15,Under Surveillance,"Cases of fever reported from Village /SC Thuti, PHC Bhadbunja, Block Uchchhal. District RRT investigated the outbreak. House to house fever survey done.09 out of 10 serum samples tested at DPHL Tapi were found to be positive for Dengue. All cases treated symptomatically. Fogging and anti-larval measures under taken. Health education given.",31
41,,Telangana,Mahabubnagar,xxxvi. Dengue,25,00,25-07-15,02-08-15,Under Control,"Cases of Fever, body pain, headache and malaise reported from Village Appareddy, SC Veerlapally, PHC Nandigama, Mandal Kothur. District RRT investigated the outbreak. House to house fever survey done. 4 out of 13 blood samples were found to be positive for Dengue. All 21 blood smears examined were found to be negative for malaria. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",31
58,,Kerala,Palakkad,l. Dengue,34,00,30-06-15,,Under Surveillance,"Cases of fever reported from Village / SC / PHC Kottoppadam, Block Alanallur. District RRT investigated the outbreak. House to house fever survey done. 5 serum samples tested positive for Dengue by IgM ELISA. All cases treated symptomatically. Source reduction activities undertaken .Health education given.",31
67,,Arunachal Pradesh,East Siang,Dengue,690,00,04-06-15,,Under Surveillance,"473 cases reported till 30th week ending on 26th July2015,further 217 more cases reported in 31st week ending on 02nd August 2015 from Pasighat Township. District RRT investigated the outbreak. House to house fever survey done. Out of 2108 serum samples tested at DPL Pasighat, 690 samples were found to be positive for dengue NS1 Antigen capture ELISA test, and 24 samples were found equivocal All cases treated symptomatically. Source reduction activities undertaken. Health education regarding personal protection given.",31
28,,Telengana,Medak,xxv. Dengue,13,00,01-08-15,11-08-15,Under Control,"Cases reported from Villages Seetharampallu and Shankarnagar, SC Laxmidevipally, PHC Chinthamadaka, Mandal Siddipet. District RRT investigated the outbreak. House to house fever survey done. 09 out of 13 blood samples tested at IPM were found to be positive for Dengue by IgM ELISA. All samples tested for malaria were found to be negative. All cases treated symptomatically. Health education given.",32
46,,Maharashtra,Chandrapur,xl. Dengue,70,00,13-07-15,,Under Surveillance,"Cases reported from Village/PHC Chaugan, Block Bramhapuri. District RRT investigated the outbreak. House to house fever survey done. All 70 blood smears examined were found to be negative for malarial parasite. 03 out of 12 serum samples tested at SSH Chandrapur were found to be positive for Dengue. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",32
47,,Maharashtra,Chandrapur,xli. Dengue,87,00,22-07-15,,Under Surveillance,"Cases reported from Village Usarala, PHC Maroda, Block Mul, District Chandrapur. District RRT investigated the outbreak. House to house fever survey done. All 87 blood smears examined were found to be negative for malarial parasite. 05 out of 11serum samples tested at SSH Chandrapur were found to be positive for Dengue. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",32
48,,Maharashtra,Nagpur,xlii. Dengue,25,00,27-07-15,,Under Control,"Cases reported from Village/ SC Kochi, PHC Badegaon, Block Saoner. District RRT investigated the outbreak. House to house fever survey done.8 blood samples tested for dengue at referral Lab at IGMC Nagpur, of which 6 samples were found to be positive by NS1 and 1 was positive by IgM ELISA. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",32
58,,Arunachal Pradesh,East Siang,ii. Dengue,982,0,04-06-15,,Under Surveillance,"690 cases reported till 31st week ending on 02nd August 2015; further 292 more cases reported in 32nd week ending on 09th August 2015 from Pasighat Township. District RRT investigated the outbreak. House to house fever survey done. Out of 2875 serum samples tested at DPL Pasighat, 982 samples were found to be positive for dengue NS1 Antigen capture ELISA test, and 25 samples were found equivocal. All cases treated symptomatically. Source reduction activities undertaken. Health education regarding personal protection given.",32
7,,Maharashtra,Nashik,vii. Dengue,10,00,08-08-15,12-08-15,Under Surveillance,"Cases reported from Village/SC Dangsaudane, PHC Kelzar, Block Baglan. District RRT investigated the outbreak. House to house fever survey done. Entomological survey done (HI: 5.00, BI: 5.00, CI: 0.71.) 01 out of 3 samples tested at DPL, Nasik was found to be positive for Dengue IgM ELISA. All 10 blood smears examined were found to be negative for malaria parasite. All cases treated symptomatically. Source reduction activities under taken. Health education given.",33
21,,Tamil Nadu,Kancheepuram,xix. Dengue,33,01,11-08-15,17-08-15,Under Control,"Cases of fever reported from Village Ozhukarai, Block Uthiramerur, PHC Kaliyampoondi, HSC Karuvepampoondi. District RRT investigated the outbreak. House to house fever survey done. All 11 blood smears tested negative for malaria parasite. 07 serum samples sent to KIPM, out of which 4 samples tested positive for Dengue NS1, 01 sample tested positive Dengue IgM ELISA & 1 sample tested positive both for NS1 & IgM ELISA. All cases treated locally. Health education given.",33
35,,Delhi,Delhi,xxx. Dengue,119,01,01-07-15,,Under Surveillance,Cases reported from all areas of Delhi. State and district & RRTs are monitoring the outbreak. Majority of cases reported from North and South Delhi. House to house fever survey done. One child died due to the condition. 46 out of 221 suspected cases were tested positive for dengue IgM ELISA. All the cases are being treated symptomatically. Source reduction activities undertaken. Health education regarding personal protection given,33
50,,Karnataka,Chickaballapura,iii. Dengue & Chickungunya,970,00,29-04-15,,Under Surveillance,"13 cases reported in 20th week ending on 17 May 2015, 644 more cases of fever and joint pain reported till 23rd week ending on 07 June 2015, further 343 more cases reported till 33rd week ending on 16th August2015 from several blocks, namely; Bagepalli, Chikkaballapura, Shidalgatta, Chintamani, Gauribidnaur, Gudibande.. District RRT investigated the outbreak. House to house survey done. Out of 75 serum sample tested at District Hospital Chikkaballapura, 09 samples tested positive for Dengue and 02 sample were positive for Chickungunya by IgM ELISA. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",33
4,,Andhra Pradesh,Nellore,iv. Dengue,13,00,20-08-15,25-08-15,Under Investigation,"Cases reported from Village Alicherla Bangarupalem, SC Juvvaladinne, PHC Kovurpalli, Mandal Bogolu, District Nellore. District RRT investigated the outbreak. House to house fever survey done. 06 out of 8 blood samples tested at District Hospital, Nellore were found to be positive for Dengue by IgM ELISA. All 22 blood smears examined were found to be negative for malaria parasite. All cases treated symptomatically. Insecticide spray carried out. All cases treated symptomatically",34
29,,Tamil Nadu,Theni,xxvii. Dengue,19,00,13-08-15,24-08-15,Under Control,"Cases reported from Urban PHC/Block Cumbum,.District RRT investigated the outbreak. House to house survey done. Out of 07 serum samples tested at DPHL, 02 samples were found to be positive for Dengue IgM ELISA. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",34
64,,Rajasthan,Baran,lvi. Dengue,32,00,10-08-15,,Under Control,"Cases reported from Village Samraniya, PHC Samaraniya, Block Shahaba. District RRT investigated the outbreak. House to house survey done. 26 serum samples collected and sent to District Hospital Lab Baran; out of which 2 samples tested positive for Dengue IgM ELISA. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",34
69,,Uttar Pradesh,Kanpur,lx. Dengue,38,01,01-08-15,,Under control,"Cases of fever, severe headache, pain in abdomen, nausea vomiting, cough and generalized weakness reported from Village Bahura, CHC Ghatampur. State and central team investigated the outbreak. Majority of cases were in 6-35 year age group. 38 blood samples tested positive for dengue IgM ELISA. All 225 blood smears tested were found to be negative for malaria. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",34
75,,Delhi,Delhi,i. Dengue,477,02,01-01-15,,Under Surveillance,"477cases and 02 deaths reported till 34th week ending on 23rd August 2015 from all districts of Delhi. State and district & RRTs are monitoring the outbreak. Majority of cases reported from Najafgarh, Civil Lines, Rohini, Narela, and West Zones. House to house fever survey done. All the cases are being treated symptomatically. Source reduction activities undertaken. Health education regarding personal protection given.",34
27,,Tamil Nadu,Tiruvannamalai,xxiv. Dengue,12,00,25-08-15,31-08-15,Under Control,"Cases reported from Village Sirunallur, HSC Pudupalayam. PHC Chinnaelachery. District RRT Investigated the outbreak. House to house survey done. 02 out of 4 serum samples tested at DPHL were found to be positive for Dengue IgM ELISA. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",35
39,,Arunachal Pradesh,West Siang,xxxiii. Dengue,15,00,14-08-15,,Under Surveillance,"Cases reported from Village HikarGumin and Siyon Colony, Aalo town CHC Basar and Likabali. District RRT Investigated the outbreak. House to house fever survey done. 15 out of 76 samples tested were found to be positive for Dengue NS1 ELISA. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",35
40,,Arunachal Pradesh,Upper Siang,xxxiv. Dengue,20,00,18-08-15,,Under Surveillance,"Cases reported from Yingkiong, District Upper Siang. District RRT investigated the outbreak. House to house survey done. 20out of 73 samples tested were found to be positive for Dengue NS1 ELISA at District Hospital Yingkiong.All cases treated symptomatically. Source reduction activities undertaken. Health education given.",35
56,,Rajasthan,Alwar,xlviii. Dengue,55,01,18-08-15,,Under Surveillance,"Cases of fever reported from Village Sarkanpur, SC Mundana, PHC Jalapur,BlockTizara.District RRT investigated the outbreak.House to house fever survey done. 23 blood samples tested at SMS Medical College; out of first 13 samples 3 samples tested positive for dengue. Result of remaining 10 samples awaited. Fogging and focal spray with pyrethrum done.Antilarval activities undertaken.one 10 year old female died due to the condition. All cases treated symptomatically. Health education done.",35
