26,KN/DHA/2019/38/1222,Karnataka,Dharwad,Mumps,08,00,14-09-19,,Under Control,"Cases reported from SC Kanavihonnapur, PHC Hebballi, Taluk Dharwad. District RRT investigated the outbreak. Active search done. Active case search done. Cases presented with fever and swelling of parotid glands. A single serum sample collected and tested at SIMS, Shivamogga found positive for Mumps by IgM ELISA. All cases were treated symptomatically. Health camp conducted in the affected area. Health education given.",38
19,KL/KOA/2019/42/1342,Kerala,Kollam,Mumps,19,00,14-10-19,18-10-19,Under Surveillance,"Cases reported from Govt Higher Secondary School, Village Sooranad North, SC Main Center, PHC/Block Sooranad North. District RRT investigated the outbreak. Active search of cases done. Affected children were less than 15yr of age. All cases treated symptomatically. Health education given.",42
27,PB/PTL/2019/42/1350,Punjab,Patiala,Mumps,13,00,16-10- 149,16-10-19,Under Surveillance,"Cases reported from Govt. Primary School, Narru. Village Narru, PHC/Block Harpalpur, Patiala. District RRT investigated the outbreak. Active search of cases done. Blood sample collected and sent to DPHL Patiala. Medical camp organized. Cass treated symptomatically. Health education given regarding isolation of cases and personal hygiene.",42
42,KL/ERN/2019/43/1421,Kerala,Ernakulam,Mumps,22,00,16-10-19,,Under Control,"Cases reported fromMalayidamthuruth. District RRT investigated the outbreak. All cases were students studying the same residential school. Cases were boys in the age group 11-15 years. Cases presented with mild fever, generalized fatigue, headache, nausea, swelling and loss of appetite. All cases were treated symptomatically. CasesVillage/PHCKeezhmad, Block",43
17,PB/SUR/2019/44/1447,Punjab,Sangrur,Mumps,07,00,31-10-19,31-10-19,Under Control,"Cases reported from Uppoki, CHC Amargarh. District RRT investigated the outbreak. Active search of cases done. All the 7 blood samples collected were positive for Mumps (IgM ELISA) tested at DPHL Sangrur. Affected children were in 5-10yrs of age group. All cases treated symptomatically. Health education given.",44
19,PB/MOG/2019/44/1449,Punjab,Moga,Mumps,19,00,30-10-19,30-10-19,Under Control,"Cases of fever and swelling of salivary gland reported from Govt Primary School, Veroke, Block Thathi Bhai. District RRT investigated the outbreak. House to house survey done. All the 10 blood samples collected and sent to DPHL, Moga were positive for Mumps (IgM ELISA). Affected children were less than 15yr of age group. All cases treated symptomatically. Health education given regarding isolation of cases and personal hygiene.",44
18,PB/MUK/2019/45/1475,Punjab,Muktsar,Mumps,08,00,05-11-19,05-11-19,Under Control,"Cases reported from Anganwari/School of Village Virak Khera, Block Almwala. District RRT investigated the outbreak. House to house survey done. All cases were less than 10 years of age. A total of 03 blood samples collected and tested at DPHL, Muktasar and all positive for Mumps by IgM ELISA. All cases were isolated and treated symptomatically. Health education given.",45
19,PB/MOG/2019/45/1476,Punjab,Moga,Mumps,06,00,06-11-19,06-11-19,Under Control,"Cases reported from Village Malke, Block Thathi Bhai. District RRT investigated the outbreak. House to house survey done. All cases were less than 15 years of age. Cases presented with fever, pain and swelling in the neck. A total of 05 blood samples collected and tested at DPHL Moga, 03 were positive for Mumps by IgM ELISA.. All cases were treated symptomatically. Health education given.",45
16,PB/FZA/2019/46/1521,Punjab,Fazilka,Mumps,09,00,11-11-19,13-11-19,Under Control,Cases reported from Govt. Primary School Noor Muhammad. District RRT investigated the outbreak. Active search of cases done. All the 06 blood samples collected and sent to DPHL Fazilka were positive for Mumps (IgM ELISA). Affected children were below 15yr of age. All cases treated. Health education given.,46
29,KL/KOA/2019/47/1558,Kerala,Kollam,Mumps,20,00,08-11-19,,Under Control,"Cases reported from Village Vayala, HSC SC Kottukkal, PHC Ittiva, Block CHC Velinalloor. District RRT investigated the outbreak. House to house survey conducted. Cases presented with fever and swelling of the parotid and submandibular area. Among the cases 13 were male and 07 were female. All cases were treated symptomatically. School authorities advised to do absentee reporting for 25 days with reason for absenteeism. School authorities advised to close school and plan fumigation. Health education given.",47
22,PB/FKT/2019/48/1582,Punjab,Faridkot,Mumps,07,00,26-11-19,30-11-19,Under Control,"Cases reported from Village Ramgarh, Block Bajakhana. District RRT investigated the outbreak. Active search of cases done. All the 7 blood samples collected were positive for Mumps (IgM ELISA) tested at DPHL Sangrur. Affected children were in 5-10yrs of age group. All cases treated symptomatically. Health education given.",48
8,KN/DHA/2019/49/1599,Karnataka,Dharwad,Mumps,08,00,04-12-19,07-12-19,Under Control,"Cases reported from Village Boganur, PHC Shalwadi, Taluk Navalgund. District RRT investigated the outbreak. Active case search done. Clustering of cases observed. Cases were in the age group 6-12 years and presented with fever with bilateral swelling of parotid glands. One serum sample collected and sent to Referral lab SIMS, Shimoga; result awaited. Cases were isolated. All cases were treated symptomatically. Health camp conducted in the affected area. Health education given.",49
12,MP/KHR/2019/49/1603,Madhya Pradesh,Khargon,Mumps,46,00,03-12-19,06-12-19,Under Surveillance,"Cases reported from Astha gram trust hostel, Block Khargone, Rahimpura Urban Khargone. District RRT investigated the outbreak. House to house survey conducted. All cases belonged to the age group 5-12 years; it included 26 boys and 20 girls. A total of 05 blood and 05 serum samples were collected and tested at Department of Virology, AIIMS Bhopal; all were found positive for Mumps by IgM ELISA. All cases were treated symptomatically. Health education given.",49
18,PN/SUR/2019/49/1609,Punjab,Sangrur,Mumps,17,00,03-12-19,03-12-19,Under Control,"Cases reported from Govt Elementary School, Village Shahpur, SC Bharua, CHC Bhawanigarh. District RRT investigated the outbreak. House to house survey conducted. Cases presented with fever, swelling and pain behind the ears and were in the age group 4-14 years. A total of 14 blood samples collected and sent to DPHL Sangrur; 05 were positive for Mumps by IgM ELISA. All cases were treated. Suspected cases isolated. Health education given.",49
4,KNSHI/2019/50/1628,Karnataka,Shimoga,Mumps,16,00,12-12-19,12-12-19,Under Control,"Cases reported from Village Churchugundi, PHC/CHC Hithla, Taluk Shikaripur. District RRT investigated the outbreak. Active search of cases done. All the 02 blood samples collected and sent to KMC Manipal were positive for Mumps (IgM ELISA). Affected children were below 15yr of age. All cases treated. Health education given.",50
9,KNSHI/2019/50/1628,Karnataka,Shimoga,Mumps,16,00,12-12-19,12-12-19,Under Control,"Cases reported from Village Churchugundi, PHC/CHC Hithla, Taluk Shikaripur. District RRT investigated the outbreak. Active search of cases done. All the 02 blood samples collected and sent to KMC Manipal were positive for Mumps (IgM ELISA). Affected children were below 15yr of age. All cases treated. Health education given.",50
15,MH/AKL/2019/51/1648,Maharashtra,Akola,Mumps,26,00,19-12-19,19-12-19,Under Surveillance,"Cases reported from Village Shivapur, SC Chandur, PHC Kapshi, Block Akola. District RRT investigated the outbreak. Serum samples collected and result awaited. All cases treated. Health education given.",51
19,PB/MOG/2019/51/1652,Punjab,Moga,Mumps,34,00,19-12-19,19-12-19,Under Surveillance,"Cases reported from Govt Primary School, Village Fatehpur Kannian, Block Kotise khan. District RRT investigated the outbreak. 10 blood samples collected and sent to DPHL Moga, were found positive for Mumps by IgM ELISA. All cases treated. Health education given.",51
20,TN/AIR/2019/51/1653,Tamil Nadu,Ariyalur,Mumps,13,00,19-12-19,20-12-19,Under Surveillance,"Cases reported from Village Kudisal, HSC/PHC Vilangudi, Block Ariyalur. District RRT investigated the outbreak. All cases were treated symptomatically. Health education given.",51
11,2.,Kerala,Alappuzha,ix Mumps,10,0,08-12-12,,Under control,"Cases reported from Village Mararikulam (Ward 3), PHC/Block Chettikad, District Alappuzha. Medical team investigated the outbreak. Cases treated symptomatically. Health education given regarding hygiene, sanitation and isolation of cases.",1
13,1.,Kerala,Thrissur,xi Mumps,29,0,01-01-13,,Under control,"Outbreak reported from Villages/ SCs Kondayur, Thalassery & Desamngalam, PHC Desamngalam, Block Erumapaetty, District Thrissur. District RRT investigated the outbreak. Active search for fever cases done in the affected area. Cases treated at local health centre. Cases belong to same school. Health education given to parents and school authorities regarding isolation and early treatment of cases.",2
20,2.,Karnataka,Chitradurga,xviii. Mumps,10,0,15-01-13,,Under control,"Cases reported from Village Gowdanahalli, SC Rangapura, PHC Dindavara, Block Hiriyur, District Chitradurga. Medical team investigated the outbreak. Cases were from a primary school. Cases treated locally. Affected cases were children in age group 6-14 years. 1 serum sample collected which tested positive for mumps (IgM ELISA). Health education given to school authorities regarding isolation of cases.",5
21,3.,Kerala,Thrissur,xix. Mumps,51,0,07-01-13,,Under control,"Outbreak reported from Village/SC Varavur, PHC Desamangalam, Block Erumapaetty, District Thrissur. District RRT investigated the outbreak. Active search for cases done. Cases were from same school. All cases treated locally. Health education given.",5
21,2.,Karnataka,Udupi,xix. Mumps,15,0,05-01-13,,Under control,"Outbreak reported from Village Kalyanpur, PHC Kemanu, Block & District Udupi. District RRT investigated the outbreak. House to house survey done. Cases treated at local health centre. Out of 3 serum samples collected and sent to MCVR Manipal, 1 sample was positive for Mumps (IgM ELISA). Health education given.",7
19,6.,Kerala,Kollam,xix. Mumps,14,0,03-03-13,04-03-13,Under control,"Cases of fever with throat pain and swelling of neck reported from Village Thinkalkarikkam, SC Chozhiyakode, PHC Kulathupuzha, Block Kulathupuzha District Kollam. District RRT investigated the outbreak. Cases treated symptomatically. Health education given.",10
22,,Karnataka,Chitradurga,xxii Mumps,8,0,15-04-13,21-04-13,` Under control,"Cases reported from Village Muddapura Hosahatti, SC & PHC Muddapura, Block & District Chitradurga. District RRT investigated the outbreak. House to house survey done. Cases treated at PHC Muddapura. Health education given regarding isolation of cases.",16
37,2,Jammu & Kashmir,Ganderbal,xxxv Mumps,11,0,29-04-13,,Under control,"Cases reported from Village Batwina, Block Wakura, District Ganderbal. District RRT investigated the outbreak. House to house survey done. Cases were from same school. Cases treated symptomatically. Affected cases were in age group 4-11 years. Health education given regarding isolation of cases and hygiene maintenance.",19
47,,Karnataka,Bidar,xlv. Mumps,12,0,05-03-13,,Under control,"Cases reported from Village/PHC Brims, Block/District Bidar. Medical team investigated the outbreak. Cases treated at local health centre. 12 serum samples collected; result awaited. All cases were isolated and advised to cover nose and mouth while sneezing and coughing. Cases were advised to maintain personal hygiene.",20
33,3.,Jammu and Kashmir,Baramulla,xxxi. Mumps,50,0,01-06-13,,Under control,"Outbreak reported from Govt. Middle School, Village Darakashi, Block Tangmarg, District Baramulla. Medical team investigated the outbreak. House to house search for new cases done. Symptomatic treatment given to cases. Affected cases were less than 13 years of age. Health education given regarding isolation of cases.",24
34,3.,Jammu and Kashmir,Baramulla,xxxii. Mumps,24,0,04-06-13,,Under control,"Outbreak reported from Govt. Middle School, Village Chatham, CHC/Block Tangmarg. Medical team investigated the outbreak. Active search for new cases done in the affected area. Cases were in age group 2 to 10 years. Cases were treated symptomatically. Health education given regarding isolation of cases.",24
44,4.,Jammu and Kashmir,Pulwama,xlii Mumps,26,0,23-6-13,,Under control,"Cases of mumps reported from village and SC Achgoza under PHC Sangerwani of District Pulwama. District surveillance team visited the area and observed that most of the cases were school going children. Standard case management, isolation of cases, health education regarding spread of disease and its preventive measures done.",27
31,12.,Punjab,Faridkot,xxxi. Mump s,11,0,22-07-13,25-07-13,Under control,"Cases presenting with swelling of parotid gland unilateral with fever reported from Village Jhoti wala, PHC Jandsahib, District Faridkot. Medical team investigated the outbreak. House to house survey done. Affected children were in the age group between 4 to 12 yrs. All cases isolated. Patients & attendants were asked to wear masks to control droplet infection. Health education given.",30
7,6.,Jammu & Kashmir,Ganderbal,vii Mumps,28,0,24-08-13,26-08-13,Under control,"Cases of fever with swelling of parotid gland reported from Govt Boys High School and Imamia Public School Dub, Block Wakura, District Ganderbal. District RRT investigated the outbreak. Active search for fever cases was done. Affected children were in the age group between 6 to 11 yrs. Isolation of cases done. Health education done.",35
12,6,Jammu and Kashmir,Shopian,xii. Mumps,65,0,03-09-13,05-09-13,Under control,"Cases of fever with swelling of parotid gland reported from Village Pargochi, PHC Pinjora, Block Shopian. Medical team investigated the outbreak. Active search for fever cases done. Isolation of cases done. Health education done.",36
13,6,Jammu and Kashmir,Shopian,xiii. Mumps,57,0,04-09-13,05-09-13,Under control,"Cases of fever with swelling of parotid gland, anorexia and nausea reported from Village Ramnagri, PHC Vehil, Block Shopian. Medical team investigated the outbreak. House to house survey done. All cases were treated symptomatically. Health education given regarding isolation of the cases.",36
58,4.,Karnataka,Chitradurga,lvi. Mumps,11,0,26-08-13,,Under control,"Cases reported from Village Chikkabbigere, SC Muddapura, Block/District Chitradurga. Medical team investigated the outbreak. Cases were from same school. Cases treated symptomatically. Out of 2 serum samples collected, 1 sample was positive for Mumps (IgM ELISA). Health education given regarding isolation of cases.",36
59,,Karnataka,Gadag,lvii. Mumps,23,0,22-08-13,,Under control,"Cases presenting with swelling of parotid gland with fever reported from Village/PHC Dambal, Block Mundargi, District Gadag. District RRT investigated the outbreak. Symptomatic treatment given to cases. 3 serum samples collected were positive for Mumps (IgM ELISA). Health education given regarding isolation of cases.",36
63,6.,Punjab,SAS Nagar,lxi. Mumps,30,0,27-08-13,,Under control,"Cases of fever and swelling of parotid gland reported from Government Primary School in Village Chajju Majra, SC Cahndon, PHC Gharuan, District SAS Nagar. Medical team investigated the outbreak. Active search for cases done. Temporary medical camp organized. Affected children were in age group 5-10 years. 5 blood samples collected; result awaited. Students and school staff were sensitized about the disease transmission, prevention and control. Health education given to school staff and students regarding isolation of cases.",36
8,5,Jammu and Kashmir,Baramulla,viii. Mumps,10,0,16-09-13,18-09-13,Under control,"Cases of fever with swelling of parotid gland reported from Government Primary School Village Kalayban, PHC NTPHC Heevan, Block Sheeri, District Baramulla. Medical team investigated the outbreak. Affected cases were in age group 4-10 years. All cases treated. Health education given to parents and school authorities regarding isolation and early treatment of cases.",38
14,8,Jammu and Kashmir,Bandipora,xiv. Mumps,16,0,26-09-13,26-09-13,Under control,"Cases of fever with throat pain reported from Army Good Will School, District Bandipora. Medical team investigated the outbreak. All cases treated. Health education given regarding isolation of cases.",39
13,7,Jammu and Kashmir,Pulwama,xiii. Mumps,16,0,03-10-13,07-10-13,Under control,"Cases of fever with swelling of parotid gland reported from Village Chuntiwari Kamrazipora, SC Kamrazipora, PHC Rahmoo, Block/Distrcit Pulwama. District RRT investigated the outbreak. House to house survey done. Symptomatic treatment given to cases. Affected children were in the age group between 5 to 15 yrs. Isolation of cases done. Health education done.",41
36,3.,Jammu and Kashmir,Pulwama,xxxiv. Mumps,29,0,23-09-13,,Under control,"Cases of fever with swelling of parotid gland reported from Village Aglar Kandi, SC Aglar, PHC Rahmoo, Distrcit Pulwama. District RRT investigated the outbreak. Active search for fever cases was done. Cases treated symptomatically. Affected children were in the age group between 5 to 15 yrs. Isolation of cases done. Health education done.",41
7,6.,Karnataka,Shimoga,vii. Mumps,10,0,23-10-13 2,26-10-13,Under control,"Cases of fever with enlargement of parotid gland were reported from Village Channapura, PHC Shigga, Block Soraba, District Shimoga. District RRT investigated the outbreak. House to house survey done. Cases treated symptomatically. 3 serum samples tested positive for Mumps at Manipal Centre for Viral Research. Isolation of cases done. Health education given to the community.",43
10,5,Jammu and Kashmir,Bandipore,x. Mumps,11,0,04-11-13,05-11-13,Under control,"Cases of fever with swelling of parotid glands reported from Government Boys Primary School, Village Dardgund Mantrigam, SC Pazalpora, Block/ District Bandipore. Cases treated symptomatically. Isolation of cases done. Health education given.",45
2,KL/WYN/2022/07/032,Kerala,Wayanad,Mumps,30,0.0,11-02-22,16-02-22,Under Surveillance,"Cases reported from Kalpetta, Village Kaniyambatta, SC Palliyara, PHC Varadoor, District Wayanad. Cases presented with swollen and pain in the salivary glands. Most of them belonged to the age group of 11-17 years. 10 samples were sent to NIV, AIP and was found positive for Mumps by IgM ELISA. District RRT investigated the outbreak. Health education was given.",7
5,KL/WYN/2022/07/032,Kerala,Wayanad,Mumps,30,0.0,11-02-22,16-02-22,Under Surveillance,"Cases reported from Kalpetta, Village Kaniyambatta, SC Palliyara, PHC Varadoor, District Wayanad. Cases presented with swollen and pain in the salivary glands. Most of them belonged to the age group of 11-17 years. 10 samples were sent to NIV, AIP and was found positive for Mumps by IgM ELISA. District RRT investigated the outbreak. Health education was given.",7
18,KL/WYN/2022/20/288,Kerala,Wayanad,Mumps,36,0.0,11-02-22,20-05-22,Under Control,"Cases reported from Village- Kaniyambatta, SC-Palliyara, PHC-Varadoor, Kalpetta, District- Wyanad. Cases presented with swollen salivary gland and pain. District RRT investigated the case. 10 blood samples sent to NIV, Alapuzha out of which five samples found IgM positive for Mumps. Medical camp conducted. Affected children were isolated. Symptom surveillance was done on daily basis. Health education was given.",20
12,KL/WAS/2022/25/477,Kerala,Wayanad,Suspected Mumps,11,0.0,25-06-22,27-05-22,Under Control,"Cases reported from Village Vythiri, SC Pookode, PHC Suganthagiri, CHC Meppadi, District Wayanad. Cases presented with swelling of cheeks and pain. District RRT investigated the outbreak. Four blood samples were sent to NIV Alappuzha and were found negative by PCR. District RRT investigated the outbreak. Health education was given on the importance of immunization.",25
11,6.,Uttarakhand,Chamoli,xi. Mumps,13,0,12-05-10,14-05-10,Under control,"Cases reported from tribal children in Bhaiyana locality of Alkot hill settlement, remotely situated in PHC Naraiyan Bagar. District RRT visited the affected area and investigated the outbreak. Cases kept in isolation and treated symptomatically. Environmental sanitation awareness programs undertaken. Health education given regarding isolation of cases.",20
5,3.,Bihar,Araria,v. Mumps,29,4,29-06-10,01-07-10,Under control,"Outbreak reported from Ghaghari, Raniganj PHC. People are affected with fever, and swelling and pain in neck. District RRT visited the affected area and investigated the outbreak. All cases treated symptomatically. Health education given regarding early treatment of cases to avoid complications and personal protection measures.",27
10,7.,Punjab,Fatehgarh Sahib,x. Mumps,6,0,08-09-10,08-09-10,Under control,"Cases reported from Village Dyanu Majra, SC Khand under PHC Sanghol. All cases treated symptomatically. IEC activities undertaken regarding early treatment and isolation of cases.",38
19,3,Jammu & Kashmir,Leh (Ladakh),xvii. Mumps,40,0,30-12-13,,Under control,"Cases of fever with swelling of parotid gland reported from Village/PHC Bogdang, District Leh. Medical team investigated the outbreak. Active search for fever cases was done. Cases treated symptomatically. Isolation of cases done. Health education done.",4
26,3,Karnataka,D avangere,xxiv. Mumps,26,0,1 2-01-14,,Under control,"Cases presenting fever with swelling of parotid gland reported from Village Chikkahalivana Badawane, PHC/CHC Kulambi, Block Honalli, District Davengere. District RRT investigated the outbreak. Symptomatic treatment given to cases. 6 serum samples collected; result awaited. Health education given regarding isolation of cases.",5
4,2,Haryana,Ambala,iv Mumps,9,0,06-02-14,09-02-14,Under Control,"Cases of fever with throat pain reported from Village Ismilpur, PHC/CHC Chaurmastpurm, District Ambala. District RRT investigated the outbreak. Active search for cases done. Temporary medical camp organized. Affected children were in age group 10-15 years. Health education given regarding isolation of cases.",6
10,4,Kerala,Alappuzha,x Mumps,8,0,04-02-14,05-02-14,Under Control,"Cases of fever with throat pain reported from Kavalam Ward 2 & 10, PHC/Block Veliyanad, District Alappuzha. Medical team investigated the outbreak. Active search for cases done. Temporary medical camp organized. Affected cases were school children less than 10yrs of age. Health education given to school staff and parents regarding isolation of cases.",6
9,6,Kerala,Thrissur,ix. Mumps,23,0,06-02-14,16-02-14,Under control,"Cases of fever with throat pain reported from Village Kallur Vadakkumari, SC Vayanthala, PHC Kakkad, Block Chalakudy Municipality, District Thrissur. Medical team investigated the outbreak. Active search for cases done. All cases were from Orphanage. Health education given regarding isolation of cases.",7
14,8,Punjab,Fatehgarh Sahib,xiv. Mumps,76,0,13-02-14,15-02-14,Under surveillance,"Cases of fever with swelling of parotid gland reported from Villages Mahadia, Mini PHC Badali Kalan, PHC Nandpur Kalaur, District Fatehpur Sahib. District RRT investigated the outbreak. Active search for fever cases was done. Cases treated symptomatically. Out of 5 serum samples collected, 4 samples were positive for Mumps (IgM ELISA). Isolation of cases done. Health education done.",7
16,8,Punjab,SAS Nagar,xvi. Mumps,,0 15,01-03-14,06-03-14,Under control,"Cases of fever with throat pain reported from Govt. Primary Middle School Village Baroli, PHC Gharuan, District SAS Nagar. District RRT investigated the outbreak. Active search for cases done. Medical camp was organized. Symptomatic treatment given to cases. Affected children were between 7 to 14 yrs of age. 9 serum samples collected and sent to DPL Mohali; result awaited. Health education given regarding isolation of cases.",10
24,4,Kerala,Thrissur,xxii. Mumps,21,0,17-03-14,,Under Surveillance,"Cases of fever with throat pain reported from Village /PHC Puthenchira, SC Velloor, Block Vellangallur, District Thrissur. District RRT investigated the outbreak. Active search for cases done. Health education given regarding isolation of cases.",14
25,2,Jammu & Kashmir,Leh,xxiii. Mumps?,9,0,14-04-14,,Under control,"Cases of fever, throat pain reported from residential hostel in Block Khaltsi, District Leh. District RRT investigated the outbreak. Active search for cases done. Symptomatic treatment given to cases. Health education given regarding isolation of cases.",18
13,8.,Punjab,Rupnagar,Mumps,15,0,14-05-14,15-05-14,Under Control,"Cases reported from Govt Primary School, Village Kotla Nihang,PHC/Block Bharatgarh, District Rupnagar. Medical team investigated the outbreak. House to house survey done. Cases belonged to age group between 8 to 12 years. Out of 12 serum samples collected, 8 serum samples were positive for Mumps (IgM ELISA). Health education given regarding isolation of the cases.",20
20,,Tamil Nadu,Kancheepuram,Mumps xix.,10,0,25-09-14,28-09-14,Under Surveillance,"Cases reported from Village Thandalam, HSC Perumbakkam, PHC L Endathur, Block Acharapakkam, District Kancheepuram. District RRT visited the area. House to house survey done. All cases treated symptomatically. Health education given regarding isolation of cases.",39
13,8.,Kerala,Alappuzha,xiii. Mumps,09,0,14-10-14,17-10-14,Under Surveillance,"Cases presenting fever with swelling of parotid gland reported from SHUP, LP School,Kannady, Village Pulicunnu, HSC Sreemoolam, PHC / Block Veliyanad, District Alappuzha. District RRT investigated the outbreak. Active search for cases done. Symptomatic treatment given to cases. Health education given regarding isolation of cases.",42
10,4.,Kerala Kerala,Alappuzha,ix. Mumps,09,0,17-10-14,,Under surveillance,"Cases reported from Village Pulincunnu, SC Sreemoolam, PHC Veliyanad, Block Veliyanad, Distt Alappuzha. RRT investigated the outbreak. It was observed that an index case developed fever and parotid swelling after which clustering of cases was observed in same school. Isolation was advised. Health education was given regarding vaccination and control measures.",43
12,4.,Kerala Kerala,Thrissur,xi. Mumps,23,0,10-09-14,,Under surveillance,"Cases reported from Village Erumapetty, HSC Kundannur, PHC Varavur, Block Erumapetty, Distt Thrissur. The cases occurred in St Joseph UP School Kundannur. The patients were from nearby houses. All the cases had prior history of vaccination. Health education given through group talk.",43
30,4.,Kerala,Thrissur,xxviii. Mumps,27,0,10-09-14,,Under Surveillance,"Cases reported from St Joseph UP School, Village Erumapetty B.PHC Erumapetty District Thrissur. District RRT investigated the outbreak. Active search for cases done. Symptomatic treatment given to cases. All children except one is unimmunized. Health Education class conducted in the effected school. Isolation of cases advised.",44
17,8.,Punjab,Rupnagar,xvii. Mumps,15,0,22-11-14,25-11-14,Under Surveillance,"Cases reported from Govt. Middle & Primary school, village Jatoli, HC Nurpur Bedi, District Rupnagar. RRT investigated the outbreak. .All affected children are students of the school belonging to the age group 7-14 years.15 blood samples were collected & sent to District Lab Rupnagar, out of which 10 were positive and 1 was equivocal for Mumps IgM ELISA. . Parents asked to keep the infected children in isolation. Health education given to school staff, students and parents regarding the disease. House to house survey done.",47
13,13.,Tamil Nadu,Nagerkoil,xiv. Mumps?,7,0,15-12-14,22-12-14,Under Surveillance,"Cases of fever with swelling in front and behind the ear reported from Village Poothurai& Erayumanthurai,SC Poothurai,PHC Thoothur,Block Munchirai,District Nagerkoil.District RRT investigated the outbreak. All the cases were school going children. All the cases were isolated & treated symptomatically. Health education given.",51
35,UP/FAT/2021/40/0541,Uttar Pradesh,Fatehpur,Mumps (Provisional),10,00,23-09-21,,Under Control,"Cases reported from Village Ghanghauli Fatehpur, PHC/Block Haswa, District Fatehpur. Cases presented with parotid swelling, fever and abdominal pain. Lab samples not available yet. District RRT investigated the outbreak. Health education was given.",40
18,KN/TUM/2017/7/0184,Karnataka,Tumkur,Mumps,11,00,14-02-17,18-02-17,Under Surveillance,"Cases reported from GLP School, Duggenahalli, SC Holavanahalli-B, PHC Holavanahalli, Taluk Koratagere. District RRT investigated the outbreak. House to house survey done. 02 Buccal Swab samples tested positive for Mumps by PCR tested at MCVR Manipal. All cases treated symptomatically. Health education given.",7
18,TN/VIL/2017/29/1062,Tamil Nadu,Vilupuram,Suspected Mumps,29,00,17-07-17,21-07-17,Under Surveillance,"Cases reported Devanthavadi, Valathy/ Melmalaiyanur. done. Age group distribution of casesfrom Village Modipattu, SC PHC Melsevalampadi, Block District RRT investigated the outbreak. House to house survey",29
12,JK/KLM/2017/34/1233,Jammu and Kashmir,Kulgam,Mumps,07,00,25-08-17,26-08-17,Under Surveillance,Cases reported from Village Govt Middle School Lirrow Block Kulgam. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.,34
13,JK/KWR/2017/34/1234,Jammu and Kashmir,Kupwara,Mumps,21,00,21-08-17,25-08-17,Under Surveillance,"Cases reported from Village Bowan, Zachaldara. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",34
14,JK/PWM/2017/34/1235,Jammu and Kashmir,Pulwama,Mumps,20,00,22-08-17,24-08-17,Under Surveillance,"Cases reported from Village Abhama, PHC Abhama, Block Pulwama. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",34
10,JK/PWM/2017/3/1256,Jammu and Kashmir,Pulwama,Mumps,15,00,26-08-17,28-08-17,Under Surveillance,Cases reported from 2 villages of Block Pulwama. Details are : District RRT investigated the outbreak. House to,35
11,JK/SHP/2017/3/1257,Jammu and Kashmir,Shopian,Mumps,08,00,28-08-17,28-08-17,Under Surveillance,"Cases reported from Nildooragovt Middle School, Village Shopian, PHC Heman. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",35
36,JK/SNR/2017/38/1387,Jammu and Kashmir,Srinagar,Mumps,50,00,28-08-17,,Under Control,"Cases reported from Village Govt Middle School, Khawja Bagh Maloora, and SC Srinagar. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",38
2,JK/KLM/2017/40/1419,Jammu & Kashmir,Kulgam,Mumps,09,00,04-10-17,06-10-17,Under Surveillance,"Cases reported from Hera Public School Batengoo, SC Batengoo, BlockYaripora. DistrictRRT investigated the outbreak. House to",40
8,JK/KLM/2017/40/1419,Jammu & Kashmir,Kulgam,Mumps,09,00,04-10-17,06-10-17,Under Surveillance,"Cases reported from Hera Public School Batengoo, SC Batengoo, BlockYaripora. DistrictRRT investigated the outbreak. House to",40
12,JK/KLM/2017/41/1443,Jammu and Kashmir,Kulgam,Mumps,07,00,11-10-17,12-010-17,Under Surveillance,"Cases reported Yaripora. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.from Village Parigam, Block",41
13,JK/KLM/2017/41/1444,Jammu and Kashmir,Kulgam,Mumps,16,00,14-10-17,14-10-17,Under Surveillance,"Cases reported from Village Ganosargam, Block Kulgam. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",41
1,AS/SNT/2024/02/28,Assam,Sonitpur,Mumps,4.0,0.0,11-01-2024,12-01-2024,Under Control,"Cases were reported from Sub-District Tezpur, District Sonitpur. Cases presented with fever with pain and swelling of parotid glands and difficulty in swallowing. 3 blood samples were collected and sent to TMCH lab. All 3 samples came positive for Mumps Virus IgM by ELISA. District RRT investigated the outbreak. Cases were treated symptomatically. Affected cases were of the age group of 6-9 years. Community awareness and health education given by peripheral team on hygiene and sanitation.",2
4,AS/SNT/2024/02/28,Assam,Sonitpur,Mumps,4.0,0.0,11-01-2024,12-01-2024,Under Control,"Cases were reported from Sub-District Tezpur, District Sonitpur. Cases presented with fever with pain and swelling of parotid glands and difficulty in swallowing. 3 blood samples were collected and sent to TMCH lab. All 3 samples came positive for Mumps Virus IgM by ELISA. District RRT investigated the outbreak. Cases were treated symptomatically. Affected cases were of the age group of 6-9 years. Community awareness and health education given by peripheral team on hygiene and sanitation.",2
