Unnamed: 0,Unique ID.,Name of State/UT,Name of District,Disease/ Illness,No. of Cases,No. of Deaths,Date of Start of Outbreak,Date of Reporting,Current Status,Comments/ Action Taken,week_number,No. of De ath s
26,,Maharashtra,Ahmednagar,xxvi. Chikungunya,13,0,09-02-15,,Under Surveillance,"Cases reported from Village Adhodi, SC Golegaon, PHC Hatgaon, Block Shevgaon District Ahmednagar. District RRT investigated the outbreak. House to house fever survey done. All 10 blood smears examined tested negative for PV and P.F. 03 Serum Sample sent to NIV Pune out of which 01sample tested positive for Chikungunya. All cases treated symptomatically. Health education regarding source reduction and personal protection given.",8
32,,Maharashtra,Ahmednagar,xxxii. Chikungunya,13,0,09-02-15,,Under Surveillance,"Cases reported Village Adhodi, Sc Golegaon, PHC Hatgaon, Block Shevgaon District Ahmednagar. District RRT investigated the outbreak. Active search for cases done. All 10 blood smears examined tested negative for malaria. 01 sample out of 03 samples tested at NIV Pune was found to be positive for Chikungunya. All cases treated symptomatically. Health education given.",9
14,,Tamil Nadu,Ramanthapuram,xv. Chikungunya,12,0,13-03-15,23-03-15,Under Surveillance,"Cases reported from Village SP Kottai, HSC Kidathirukkai, PHC Melasirupothu, Block Kadaladi, District Ramanthapuram. District RRT investigated the outbreak. House to house survey done. A total of 03 serum samples sent to DPHL Ramanad; 02 found positive for Chikungunya IgM ELISA. All cases treated symptomatically. Health education given .",12
10,9.,Telengana,Mahabubnagar,xi. Chikungunya,32,0,22-03-15,22-03-15,Under Control,"Cases of high fever, body pain and joint pain reported from Village Thimmareddipalle, SC Devarfaslawad, PHC Doulatabad, District Mahabubnagar. District RRT investigated the outbreak. 32 blood smears examined and all were found to be negative for Malaria. 16 blood samples collected; 1 case positive for Dengue and 6 tested positive for Chikungunya IgM ELISA. All cases treated symptomatically. Health education given.",13
23,6.,Maharashtra,Sangli,xxiii. Chikungunya,19,00,18-03-15,,Under Control,"Cases reported from Village Jalihal (BK), SC Girgav, PHC Boblad, Block Jath, District Sangli. District RRT investigated the outbreak. House to house survey done. A total of 05 serum samples collected out of which 04 tested positive for Chikungunya by IgM ELISA at Govt Medical College Miraj. All cases treated symptomatically. Fogging done in the area.Health education given",15
13,7.,Karnataka,Raichur,xiv. Chikungunya,15,00,16-04-15,18-04-15,Under Control,"Cases reported from Village/PHC Santhekallur, Taluk Lingsugur, District Raichur. District RRT investigated the outbreak. House to house survey done.02 out of 06 samples tested positive of chikungunya IgM ELISA. at DPHL All cases treated symptomatically. Fogging done. Source reduction activities carried out. Health education given.",16
30,5.,Karnataka,Shimoga,xxx. Chikungunya,38,00,03-04-15,,Under Control,"Cases reported from Village Halugadde, PHC Rippenpete, Taluk Hosnagara District Shimoga. District RRT investigated the outbreak. House to house visit conducted. Out of 19 serum samples collected 16 were positive for Chikungunya IgM ELISA at Manipal research centre Udupi A temporary clinic started in the village and all the cases treated symptomatically. Health education regarding given.",17
26,11.,Tamil Nadu,Vellore,xxvii. Chikungunya,62,00,29-04-15,04-05-15,Under Surveillance,"Cases reported from Village Ganapathipuram Colony, HSC Ganathipuram, PHC Attupakkam, Block Nemili,District Vellore. District RRT investigated the outbreak. Out of 5 serum samples tested at CMC Vellore 1 sample was found to be positive for Chikungunya IgM ELISA. 52 blood smears were tested & all were found negative for Malaria Parasite. Source reduction done. Fogging done. All cases treated symptomatically. Health education given.",19
16,,Karnataka,Chitradurga,xv. Chikungunya,23,00,20-05-15,29-05-15,Under Control,"Cases reported from Village & PHC/CHC Aimangala, Taluk Hiriyur, District Chitrdurga. District RRT investigated the outbreak. Active case search done. Entomological survey done. HI=5. Out of 6 blood samples sent to DPL Chitradurga,3 samples found to be positive for Chikungunya. All cases treated symptomatically. Source reduction activities were undertaken. Health education given.",22
38,1.,Karnataka,Chikkaballapur,i. Dengue & Chikungunya,657,00,29-04-15,,Under surveillance,"13 cases reported in 20th week ending on 17 May 2015, further 644 cases of fever and joint pain reported till 23rd week ending on 07 June 2015 from several blocks, namely- Bagepalli, Chikkaballapura, Shidalgatta, Chintamani, Gauribidnaur, District Chikkaballapura. District RRT investigated the outbreak. House to house survey done. Out of 55 serum sample tested at District Hospital Chikkaballapur 05 samples tested positive for Dengue and one sample was positive for chickungunya by IgM ELISA. Entomological survey done. Anti larval measures under taken. Health education given.",23
51,,Karnataka Karnataka,Tumkur,l. Chikungunya,32,00,07-06-15,,Under Control,"Cases of fever with joint pains reported from Village Bommahalli, PHC/CHC Banasandra, Taluk Turuvekere, District Tumkur. District RRT investigated the outbreak. House to house fever survey done. All 4 blood samples tested at District Lab Tumkur were found to be positive for Chikungunya IgM ELISA. All cases treated symptomatically. Health education given.",25
9,,Karnataka,Shimoga,x. Chikungunya,16,0,20-06-15,29-06-15,Under Control,"Cases of fever with joint pain, reported from Village Mankalale, PHC Shiravante, Taluk Sagara, District Shimoga. District RRT investigated the outbreak. House to house fever survey done. 03 out of 4 serum sample tested at DPL Shimoga were found to be positive for Chikungunya. All cases treated symptomatically. Fogging done in that area. Health education given",26
11,,Karnataka Karnataka,Tumkur,xii. Chikungunya,21,00,06-07-15,06-07-15,Under Control,"Cases reported from Village/SC Vitalapura, PHC/CHC Shettigondanahalli, Taluk Turuvekere. District RRT investigated the outbreak. House to house fever survey done. Blood sample tested positive for chickungunya at District Hospital Laboratory. All cases treated symptomatically. Source reduction activities done. Fogging done. Health education given.",28
45,6.,Tamil Nadu,Vellore,xlv. Chikungunya,14,00,29-06-15,,Under Surveillance,"Cases reported from Village / SCMolagarampati, PHC Kunichi, Block Kandhili, District Vellore. District RRT investigated the outbreak. House to house survey done. Cases presented with fever, headache, joint pain and swelling. 5 serum samples collected and sent to IVC Hosur and 1st sample found positive for dengue & chikungunya, 2nd sample was positive for dengue, chikungunya & Scrub typhus, 3rd sample positive for dengue & Leptospirosis. 4th sample positive for chickungunya, typhoid & scrub typhus. 5th sample positive for Chickungunya alone. House to house survey done. Fogging done. Health education given.",28
5,,Arunachal Pradesh,East Siang,v. Chikungunya,38,00,18-08-15,20-08-15,Under surveillance,"Cases reported from Village Pasighat, District East Siang. District RRT investigated the outbreak. House to house fever survey done. 05 samples found positive for chickungunyaand 4 samples were equivocal out of 38 samples by IgM ELISA tested at RMRC-ICMR Dibrugar. All cases treated symptomatically. Health education given.",34
15,,Karnataka,Kolar,xiv. Chikungunya,19,00,18-08-15,22-08-15,Under Control,"Cases reported from Village Naganahalli, Taluk Bangarpet, PHC/CHC Budikote/Gullahalli, District RRT investigated the outbreak. House to house survey done. 01 out of 02 blood samples tested at District laboratory Kolar, was found to be positive for Chikungunya. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",34
16,,Karnataka,Tumkur,xv. Chikungunya,18,00,14-08-15,17-08-15,Under Control,"Cases reported from Village Honashettihalli, PHC/CHC Mattighatta, Taluk CN Halli. District RRT investigated the outbreak. House to house survey done. 02 blood samples tested at District laboratory Tumkur, were found to be positive for Chikungunya. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",34
17,,Karnataka,Gadag,xvi. Chikungunya,20,00,20-08-15,22-08-15,Under Control,"Cases reported from Village Doni, PHC/CHC Kadampur, Taluk Mundargi, District Gadag. District RRT investigated the outbreak. House to house survey done. 01 out of 02 blood samples tested at District laboratory Gadag, was found to be positive for Chikungunya IgM Mac ELISA. All cases treated symptomatically. Health education given.",34
11,,Karnataka,Dharwad,x. Chikungunya,41,00,26-08-15,26-08-15,Under Control,"Cases of fever with joint pain reported from Village/PHC/CHC Gaudageri, Taluk Kundagol. District RRT investigated the outbreak. House to house survey done. 02 out of 03 serum samples tested at KIMS, Hubliwere found to be positive for Chikungunya IgM ELISA.All cases treated symptomatically. Health education given.",35
48,,Karnataka Karnataka,Kolar,xli. Chikungunya,24,00,18-08-15,,Under Control,"Cases reported from Village Naganahalli, PHC/CHC Budikote/Gullahalli, TalukBangarpet, DistrictKolar. District RRT investigated the outbreak. House to house survey done. 02 blood samples at District Hospital LaboratoryKolar. 01 blood sample tested positive for Chikungunya and both samples were found to be negative for dengue. All cases treated symptomatically. Health education given.",35
26,,Tamil Nadu,Thiruvannamalai,xxiii. Dengue & Chikungunya,28,00,08-09-15,14-09-15,Under Control,"Cases reported from Village/HSC Pudhupatty, Block Chengam, PHC Chennasamuthram. District RRT investigated the outbreak. House to house survey done. 05 serum samples sent to DPHL; 01 sample tested positive for Dengue and 01 sample tested positive for Chikungunya by IgM ELISA. All 28 blood smears tested were found to be negative for malaria parasite. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",37
16,,Karnataka,Tumkur,xiv. Dengue & Chikungunya,23,00,10-09-19,15-09-15,Under Control,"Cases reported from Village Reddihalli, SC R Gollarahatti, PHC/CHC Midigeshi, TalukMadhugiri. District RRT investigated the outbreak. House to house survey done. 02 blood samples sent to District Hospital Laboratory. 01 sample tested positive for dengue and 01 sample tested positive for Chikungunya. All cases treated symptomatically. Source reduction activities carried out. Health education given.",38
5,,Karnataka,Chamarjangar,v. Chikungunya,21,00,21-09-15,23-09-15,Under Control,"Cases reported from Village/SC Chikmalapura, PHC/CHC Lokanahalli Taluk Kollegal. District RRT investigated the outbreak. House to house survey done. 01 blood sample tested at District lab, Chamarajangar was found to be positive for Chikungunya. All cases treated symptomatically. Source reduction activities were undertaken. Health education given.",39
10,,Karnataka,Ramanagara,viii. Chikungunya,18,00,24-09-15,28-09-15,Under Control,"Cases reported from Village/PHC/CHC M.G. Palya, Taluk Ramanagara. District RRT investigated the outbreak. House to house survey done. 02 out of 03 blood samples tested at District Hospital Laboratory were found to be positive for Chikungunya. All cases treated symptomatically. Health education given.",39
21,,Tamil Nadu,Thiruvannama lai,xviii. Chikungunya,42,00,05-10-15,06-10-15,Under control,"Cases reported from Village Chengam TP-Ward No. 6,7,8, HSC Thollavadi, PHC Arrattavadi, Block Chengam. District RRT investigated the outbreak. House to house survey done. 04 out of 05 serum samples tested positive for Chikungunya at ZET Vellore. All cases treated symptomatically. Health education was given.",41
30,16.,West Bengal,Jalpaiguri,xxviii. Chikungunya,24,00,15-10-15,,Under Surveillance,"Cases reported from Village Champaguri Bazar, SC/GP Champaguri, Block Nagrakata. District RRT investigated the outbreak. House to house survey done. 03 out of 18 blood samples tested at DH, Jalpaiguri were found to be positive for Chikungunya IgM ELISA. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",44
12,,Telangana,Medak,xi. Chikungunya,14,00,02-11-15,08-11-15,Under Control,"Cases reported from Village/SC Faizabad, PHC Kowdipally. District RRT investigated the outbreak. House to house fever survey done. 02 out of 06 serum samples tested at IPM were found to be positive for Chikungunya. All 14 blood slides examined were found to be negative for malaria parasite. All cases treated symptomatically. Health education given.",45
43,,West Bengal,Jalpaiguri,xi. Chikungunya,30,00,15-10-15,,Under Surveillance,"24 Cases reported in 44th week ending on 01st November 2015; further 06 more cases reported in 45th week ending on 08th November 2015 from Village Champaguri Bazar, SC Champaguri, Block Jalpaiguri. District RRT investigated the outbreak. House to house survey done. Out of 30 blood samples 07 samples tested positive for Chikungunya IgM ELISA at DH, Jalpaiguri. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",45
21,,Rajasthan,Nagaur,xvii. Chikungunya,32,00,14-11-15,16-11-15,Under Control,"Cases of fever with joint pain was reported from Ward No.9 & 10, CHC Khinswar. District RRT investigated the outbreak. House to house fever survey done. Aedes larvae observed in the cement tanks around the houses. 05 Serum sample sent to JLN Medical College Ajmer, out of which 03 samples were found to be positive for Chickungunya IgM ELISA. All cases treated symptomatically. Source reduction activities were undertaken. Health education given.",47
17,,15. Maharashtra,Aurangabad,xv. Chikungunya,30,00,11-12-15,18-12-15,Under Surveillance,"Cases reported from Village Malisagaj, Fazalwadi, SC Palkhed, Marsawali, PHC Borsar, Jategaon, Block Vaijapur, Fulambri. District RRT investigated the outbreak. House to house survey done. 17 Serum samples were collected and sent to GMCH Ref. Lab, Aurangabad out of which07 serum samples were found to be positive for Chikungunya IgM ELISA. 27 Blood Smears samples collected and sent to DMO Lab. All samples were found negative for malaria parasite. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",51
5,,Karnataka,Bidar,v. Chikungunya,15,00,28-12-15,02-02-15,Under Control,"Cases reported from Village Halahalli Thanda, PHC/CHC Halahalli, Taluk Bhalki. District RRT investigated the outbreak. House to house survey done. 05 Blood samples collected and sent to PHC Halahalli; 04 Samples were found to be positive for Chikungunya. All cases treated symptomatically. Health education given.",53
18,TN/DMP/2019/01/16,Tami Nadu,Dharmapuri,Dengue and Chikungunya,11,00,04-01-19,08-01-19,Under Surveillance,"Cases reported from Village Pattukonampatti, HSC Samiyapuram, PHC Kalipettai, Block Dharmapuri. District RRT investigated the outbreak. House to house survey done. 7 serum samples sent for testing Dengue, Chikungunya, Leptospirosis, Scrub typhus, Widal to DPHL Dharmapuri/IVCZ Hosur, 3 samples positive for Chikungunya and 3 samples positive for Dengue and Chikungunya. Source reduction, AL working, fogging operation done. All cases treated symptomatically. Health education given.",1
34,KN/DAV/2019/01/31,Karnataka,Davangere,Chikungunya,32,00,20-12-18,,Under Surveillance,"Cases reported from Village, SC Huchavanahalli, PHC/CHC Mallapura, Taluk Jagalur. District RRT investigated the outbreak. House to house survey done. 8 Serum samples taken and sent to DPHL Davangere and one found positive for chikungunya by IgM Elisa. 01 water sample is unfit for drinking, Fever surveillance done in the village, Temporary clinic established at the village, symptomatic treatment given, and health education given. Larval survey done.",1
19,TN/SLM/2019/02/055,Tamil Nadu,Salem,Chikungunya,83,00,03-01-19,11-01-19,Under Control,"Veeraganur, PHC Vellaiyur, Block Thalaivasal. District RRT investigated the outbreak. House to house survey done. Out of 4 blood samples collected and tested at DPHL Mettur, 2 samples were found positive ELISA) and 1 sample was Leptospirosis (IgM ELISA). All cases symptomatically. Entomological Fogging and source reduction protection measure was imparted.Cases reported from Village Pagadapady, SC",2
29,KN/TUM/2019/05/0135,Karnataka,Tumkur,Chikungunya,137,00,24-01-19,,Under Surveillance,"Cases reported from Navodaya school, Durgadahalli, PHC/CHC Urdigere, Tumkur Tumkur. District RRT investigated the outbreak. House to house survey done. Water sample-3 found potable, Throat swab-2 and 01 found positive for H1N1, Blood smear-60, Blood culture-2, Dengue & chikungunya and 01 found positive for chikungunya. All cases treated symptomatically. Health education given.",5
31,TN/PUD/2019/06/0160,Tamil Nadu,Pudukottai,Chikungunya,25,00,05-02-19,07-02-19,Under Control,"Cases reported from Village Viralimalai North Street, SC Athipallam, PHC Kodumbalur, Block Viralimalai. District RRT investigated the outbreak. House to house survey done. 6 serum samples sent to KAPV Trichy were positive for Chikungunya (IgM ELISA). Vector control activities undertaken. All cases treated symptomatically. Health education given.",6
32,TN/RMN/2019/06/0161,Tamil Nadu,Ramanathapura m,Chikungunya,21,00,05-02-19,11-02-19,Under Control,"Cases reported from Village S Vellankulam, HSC Melaselvanur , PHC Melakidaram, Block Kadaladi. District RRT investigated the outbreak. House to house survey done. Out of 3 blood samples collected and sent to DPHL Ramanathapuram, 2 samples were positive for Chikungunya ( IgM ELISA) and 1 sample was positive for Leptospirosis (IgM ELISA). Source reduction activities undertaken. All cases treated symptomatically. Health education given.",6
18,TN/KRR/2019/08/0202,Tamil Nadu,Karur,Chikungunya ?,12,00,23-02-19,24-02-19,Under Surveillance,"Cases reported from Village/SC/PHC Esanatham, Block Aravakurichi. District RRT investigated the outbreak. House to house survey done. 6 serum samples collected sent to DPHL Karur; result awaited. All cases treated symptomatically. Anti-larval activities were undertaken in the affected area. Health education given regarding personal protection measures.",8
21,TN/AIR/2019/08/0205,Tamil Nadu,Ariyallur,Chikungunya ?,15,00,18-02-19,22-02-19,Under Control,"Cases reported from Village/HSC Paranam, PHC Kumizhiyam, Block Sendurai. District RRT investigated the outbreak. House to house survey done. 4 serum samples collected sent to DPHL Ariyallur; result awaited. Anti-larval activites work was carried out in the affected area. Indoor and outdoor fogging done. All cases treated symptomatically. Health education given.",8
23,TN/ERO/2019/08/0207,Tamil Nadu,Erode,Chikungunya ?,22,00,17-02-19,19-02-19,Under Control,"Cases reported from Villages Thalavumalai, Nehrunagar, Ambedkar nagar, SC K.G.Valasu, PHC/Block Chennimalai. District RRT investigated the outbreak. House to house survey done. 7 serum samples collected sent to DPHL Erode: result awaited. Nilavembu kudineer distributed in the community. Fogging and source reduction activities were carried out in affected area. . Medical camp conducted. All cases treated symptomatically. Health education given.",8
18,TN/RMN/2019/10/0247,Tami Nadu,Ramanathapura m,Chikungunya,19,00,05-03-19,10-03-19,Under Control,"treated were undertaken education given measures.Cases reported from Village Chithudaiyan, SC Pannanthai, PHC Sikkal, Block Kadaladi. District RRT investigated the outbreak. House to house survey done. 1 serum samples collected sent to DPHL Ramanthpurum; result awaited. All cases symptomatically. Anti-larval in the affected area.activities Health regarding personal protection",10
19,TN/ERO/2019/10/0248,Tami Nadu,Erode,Chikungunya,31,00,03-03-19,10-03-19,Under Control,"Cases reported from Cyclone Refugees Camp Bhavanisagar, SC Doddampalayam, PHC P.Puliyampatti, Block Bhavanisagar. District RRT investigated the outbreak. House to house survey done. Out of 10 serum samples sent to DPHL Erode 2 samples were positive for Chikungunya and 1 sample was positive for Leptospirosis (IgM ELISA). All cases treated symptomatically. Anti-larval activities were undertaken in the affected area. Health education given regarding personal protection measures.",10
19,KN/HAS/2019/11/0266,Karnataka,Hassan,Chikungunya,15,00,16-03-19,16-03-19,Under Surveillance,"Cases reported from Village Veerapura, PHC/CHC Hoovinahalli kavalu, Taluk Hassan. District RRT investigated the outbreak. House to house survey done. 4 blood samples were taken for Dengue, Chikungunya and Typhoid testing and one water sample for Bacteriological analysis, 3 blood samples found positive for Chikungunya and were tested at SSL Hassan. All cases treated symptomatically. Health education given.",11
21,KN/TUM/2019/11/0268,Karnataka,Tumkur,Chikungunya,49,00,11-03-19,15-03-19,Under Control,"Cases reported from Village Ajjenahalli, .PHC/CHC Shettikere, Taluk C N Halli. District RRT investigated the outbreak. House to house survey done. 2 blood sample tested at DPHL Tumkur and 1 found positive for Chikungunya. Larval and Fever survey is being carried out in the area. All cases are treated symptomatically. IEC activities regarding water storage methods, following weekly dry day concept has been given to all villagers.",11
22,KN/YDI/2019/11/0269,Karnataka,Yadgiri,Chikungunya,20,00,14-03-19,14-03-19,Under Control,"Cases reported from Village T.Wadigera, PHC/CHC Tadibi, Taluk Shahapur. District RRT investigated the outbreak. House to house survey done. 13 blood samples collected and sent to DPHL Yadgiri and all found positive for chikungunya. All cases treated symptomatically. Health education given.",11
13,TN/RMN/2019/12/0302,Tamil Nadu,Ramanathapura m,Chikungunya,25,00,18-03-19,22-03-19,Under Surveillance,"Cases reported from Village Virathakulam, HSC Achangulam, PHC Natham, Block Kamuthi. District RRT investigated the outbreak. House to house survey done. 4 serum samples sent to DPHL Ramanathapuram and all found positive for Chikungunya by IgM ELISA. People advised to tightly cover water containers to prevent mosquito breeding.",12
21,TN/TPL/2019/12/0309,Tamil Nadu,Trichy,Chikungunya,23,00,12-03-19,,Under Surveillance,"Cases reported from Village CKVI, HSC Ward 5, PHC T.V.Koil UPHC, Block Corporation. District RRT investigated the outbreak. House to house survey done. 8 serum samples sent to DPHL Trichy and 7 found Chikungunya positive. Indoor mosquito breeding found in refrigerators. Mass cleaning done. All cases treated symptomatically. Health education given.",12
15,JH/KUT/2019/13/0320,Jharkhand,Khunti,Chikungunya,23,00,25-03-19,26-03-19,Under Control,"Cases of fever with joint pain reported from Kasturba Gandhi Balika Vidyalaya, Murhu. District RRT investigated the outbreak. Active search of cases done. Out of 8 blood samples were collected and sent to RIMS Ranchi; 1 sample was positive for Chikungunya (IgM ELISA). Health camp organized in the school and all cases treated symptomatically. Anti- larval measures were carried out in the affected area. Health education given regarding personal protection measures.",13
24,TN/MDR/2019/13/0329,Tamil Nadu,Madurai,Chikungunya,39,00,27-03-19,30-03-19,Under Control,"Cases reported from Village Muruganaeri, SC M.Sengulam, PHC M.Subbalapuram, T.Kallupatty. District RRT outbreak. House to house survey done. Out of 6 serum samples collected sent to Madurai Medical college; 5 samples were positive for ChikungunyaBlock investigated the in the",13
16,KN/DHA/2019/14/0344,Karnataka,Dharwad,Chikungunya,20,00,01-04-19,04-04-19,Under Surveillance,"Cases reported from Village Kalle, SC Kabenur, PHC Uppin Betageri, Taluk Dharwad. District RRT investigated the outbreak. House to house survey done. Cases presented with fever and joint pain. Water storage practices for long time is the cause for larval growth. Three serum samples collected and tested for both dengue & Chikungunya at KIMS Hubli, 2 samples tested positive for Chikungunya by IgM ELISA. Larval survey is being carried out in the village. IEC activities done regarding water storage practices.",14
22,PN/PON/2019/14/0350,Puducherry,Puducherry,Chikungunya,07,00,01-04-19,01-04-19,Under Surveillance,"Cases reported from Village Ashok Nagar, PHC Lawspet, Block Oulgaret. District RRT investigated the outbreak. House to house survey done. 5 serum samples tested positive for Chikungunya by IgM ELISA at IGGHPGI. All cases treated symptomatically. Health education given. Fogging carried out as per guidelines.",14
34,TL/MHB/2019/14/0361,Telangana,Mahabubnagar,Chikungunya,46,00,30-03-19,,Under Control,"Cases reported from Village Gaddeguden, SC Venkataipally, PHC Devarakadra. District RRT investigated the outbreak. House to house survey done. Malaria parasite found negative in 32 Blood Smears, 6 cases were positive for Chikungunya by Ig M ELISA. All cases treated symptomatically. Health education given. Pyrethrum spraying done.",14
11,KN/BEG/2019/16/0400,Karnataka,Belagavi,Chikungunya,08,00,16-04-19,22-04-19,Under Control,"Cases reported from Village Chikkabudanur, PHC Chachadi, Block Savadatti. District RRT investigated the outbreak. House to house survey done. 2 serum samples tested at DSL Belagavi and one found positive for Chikungunya by Ig M ELISA. Fever and larva survey initiated. Indoor fogging started. Health education given regarding vector control. All cases treated symptomatically. Hi 25%, CI 6%, BI 30%",16
12,KN/BEG/2019/16/0401,Karnataka,Belagavi,Chikungunya,05,00,16-04-19,22-04-19,Under Control,"Cases reported from Village Itnal, PHC Kababi, Block Savadatti. District RRT investigated the outbreak. House to house survey done. 2 serum samples tested at DSL Belagavi and both negative for Chikungunya by Ig M ELISA. Fever and larva survey initiated. Indoor fogging started. Health education given regarding vector control. All cases treated symptomatically. HI 52%, CI 13%, BI 81%.",16
10,KN/CMN/2019/20/0513,Karnataka,Chamarajanagar,Suspected Chikungunya,31,00,17-05-19,18-05-19,Under Surveillance,"Cases reported from Village Tille Gowdana Doddi & Rasi Boli Thanda, PHC/CHC Sathegala, Taluk Kollegal. District RRT investigated the outbreak. Index case had history of travel to Gundal, Duganikote Tq, Dharmapuri District, Tamilnadu one week prior to development of symptoms. He developed fever and joint pain and within one negative for Malaria.",20
29,GJ/DBD/2019/21/0561,Gujarat,Devbhoomi Dwarka,Chikungunya,05,00,14-05-19,,Under Surveillance,"Cases of high grade fever and severe joint pain reported from Village Ugamnabara, SC Vachlabara-2, PHC Vachlabara, Block Khambhaliya. District RRT investigated the outbreak. Out of 9 blood sample collected and sent to General Hospital Khambhaliya & GGH Hospital, Jamnagar; 5 samples were found positive Chikungunya (IgM ELISA). All cases treated symptomatically. Source reduction activities undertaken. Health education given.",21
17,TN/MDR/2019/22/0579,Tamil Nadu,Madurai,Chikungunya,79,00,27-05-19,28-05-19,Under Surveillance,"Cases reported from Maiyanuthampatty, Village Maiyanuthampatty, HSC Anaikaraipatty, PHC Saptur, Block Sedapatti. District RRT investigated the outbreak. House to house survey done. Out of 5 serum samples collected and sent to DPHL Madurai; 4 samples were positive for Chikungunya (IgM ELISA), 2 samples were positive for Typhoid, 1 sample was positive for Dengue (IgM ELISA). All cases treated symptomatically. Health education given.",22
17,KN/ERN/2019/23/0597,Karnataka,Shimoga,Chikungunya,32,00,06-06-19,06-06-19,Under Surveillance,"Cases reported from Village Navule Bsavapura, PHC/CHC Donabhaghatta, Taluk Bhadravathi. District RRT investigated the outbreak. Water collections inside and outside of houses was noted with larval breeding. House to house fever survey done. Additional health team deployed for surveillance of fever cases. All cases treated. 14 blood samples collected and sent to DSU Shimoga for testing, all found positive for Chikungunya by IgM ELISA. Health education given.",23
56,KN/BAU/2019/24/0683,Karnataka,Bangalore Urban,Chikungunya,40,00,05-06-19,,Under Control,"Cases reported from Village Mantapa, PHC/CHC Jigani, Taluk Anekal. District RRT investigated the outbreak. House to house survey done. All 3 serum samples collected were positive for Chikungunya (IgM ELISA). All cases treated symptomatically. Fogging and source reduction activities undertaken. Health education given.",24
61,MH/SGL/2019/24/0688,Maharashtra,Sangli,Chikungunya,10,00,13-05-19,,Under Control,"Cases reported from Village/SC Kasabe Digraj, PHC Kavthepiran, Block Miraj. District RRT investigated the outbreak. Out of 4 blood sample collected and sent to Sentinel Lab, Govt Medical College, Miraj; 2 samples were found positive Chikungunya (IgM ELISA). All cases treated symptomatically. Fogging and source reduction activities undertaken. Health education given.",24
35,KN/CMN/2019/25/0721,Karnataka,Chamarajanagar,Chikungunya,32,00,15-06-19,,Under Surveillance,"Cases reported from Village Chikkabegur, PHC/CHC Aralikatte, Taluk Chamarajanagar. District RRT investigated the outbreak. It was observed that pipeline leakages have created fresh water pits in which aedes mosquito breeding was found. Indoor breeding was also observed during house to house visit. Cases presented with fever, bodyache and joint pains. Source reduction activities undertaken. 4 blood samples taken and sent to DSL Chamrajnagar, 2 found positive for Chikungunya by IgM ELISA.",25
30,TN/DMP/2019/26/0758,Tamil Nadu,Dharmapuri,Chikungunya,39,00,26-06-19,26-06-19,Under Surveillance,"Cases reported from Village Dhombaragampatti, SC Palayampudur, PHC Palayampudur, Block Nallampalli. District RRT investigated the outbreak. House to house survey done. Out of 5 serum samples sent to DPHL Dharmapuri; 3 samples were found positive for Chikungunya (IgM ELISA); 1 samples were found positive for Leptospirosis (IgM ELISA) and 1 sample was positive for Dengue. All cases treated symptomatically. Health education given.",26
19,TL/MHB/2019/27/0792,Telangana,Mahabubnagar,Chikungunya,26,00,04-07-19,08-07-19,Under Control,"Cases reported from Village Achyapally, SC/PHC Janampet, Moosapet Mandal. District RRT investigated the outbreak. Cases presented with fever, jointpain and malaise. 26 blood smears were prepared and all found negative for Malaria parasite. 10blood samples were taken and 05 found positive for Chikungunya by IGM ELISA. Pyrethrum sprayed in houses. Health education given.",27
37,KN/CKR/2019/27/0809,Karnataka,Chickaballapura,Chikungunya,45,00,20-06-19,,Under Surveillance,"Cases reported from Village Devekunte, PHC/CHC margankunte, Taluk Bagepalli. District RRT investigated the outbreak. Fever and larval surveillance has been initiated in the village. All the patients have been treated locally. 4 serum samples collected and sent to SSL and found positive for Chikungunya. All cases treated symptomatically. Health education given.",27
3,AR/ESN/2019/28/0822,Arunachal Pradesh,East Siang,Chikungunya,21,00,07-07-19,14-07-19,Under Surveillance,treated reduction activities undertaken. Health educationCases reported from Pasighat Town. District RRT investigated the outbreak. House to house survey done. Out of 21 serum samples collected and sen to DPHL BP General Hospital; 13 sample was positive for Chikungunya (IgM ELISA). All cases symptomatically. Fogging andsource,28
7,AR/ESN/2019/28/0822,Arunachal Pradesh,East Siang,Chikungunya,21,00,07-07-19,14-07-19,Under Surveillance,treated reduction activities undertaken. Health educationCases reported from Pasighat Town. District RRT investigated the outbreak. House to house survey done. Out of 21 serum samples collected and sen to DPHL BP General Hospital; 13 sample was positive for Chikungunya (IgM ELISA). All cases symptomatically. Fogging andsource,28
14,KN/BGR/2019/29/0867,Karnataka,Bangalore Rural,Chikungunya /Dengue,28,00,02-07-19,03-07-19,Under Control,"Cases reported from Village Karehalli, PHC/CHC Thadsightatta, Taluk Nelamangala. District RRT investigated the outbreak. Larval breeding was found in the water collections in and around houses in the affected village. 01 blood sample collected and sent to PHI Bangalore and found positive for Dengue and Chikungunya. All cases treated. Health education given.",29
