15,MP/KAT/2022/34/664,Madhya Pradesh,Katni,Scrub Typhus,08,0.0,23-08-2022,28-08-2022,Under Control,"Cases reported to Ghughra CHC, Pahadi, Katni, presented with symptoms like fever, joint pain. Eight blood samples were sent to Nirth Jabalpur, where one tested positive for scrub typhus by IgM ELISA. District RRT team formed and rapid fever survey of complete village was done. Villagers were educated regarding disease and their prevention. Health workers were educated regarding the identification of cases and raising awareness regarding scrub typhus.",34
16,MP/MND/2022/38/763,Madhya Pradesh,Mandla,Scrub Typhus,06,0.0,23-09-22,23-09-22,Under Control,"Cases presented with symptoms of fever and black eschar from Village Poniya Sec. Poniya Block Bijadandi. Five blood sample collected and sent to AIIMS Bhopal through DPHL Lab Jabalpur where one sample was found positive for IgM antibodies to Orientia tsutsugamushi. District RRT investigated the outbreak. Case treated symptomatically, Door to Door Fever Survey Done, Insecticide Spray has been done inside and outside of houses including bushes, Health Education given and IEC activities done.",38
27,UP/FAT/2022/38/774,Uttar Pradesh,Fatehpur,Scrub Typhus,11,0.0,21-09-22,25-09-22,Under Control,"Cases presented with fever and rash. Out of 11 samples, seven tested positive for Scrub Typhus and five positive for leptospirosis from KGMU Lucknow. Eight followup samples sent to KGMU, where all tested postive for both scrub typhus and leptospirosis. Specific treatment given to all patients and prophylactic treatment to their contacts. Rodent control measures were undertaken and cutting of bushes around the affected patients area was done. Miking & drum beating for awareness was done.",38
17,AP/NGP/2022/44/871,Andhra Pradesh,Srikakulam,Scrub typhus,14,0.0,18-10-22,,Under Control,"Cases reported from Appapuram village, PHC Laveru, Laveru Mandalam, Srikakulam district. Cases presented with fever and abdominal pain. Seven blood samples were sent to Regional lab SVIMS Tirupati. Of these, four samples were found to be positive for Scrub typhus by IgM ELISA. District RRT investigated the outbreak. Prophylactic treatment with Cap. Doxycycline was given to all the adults. Prophylactic treatment with Tab. Azithromycin was given to all children aged below 10 years, to pregnant women and lactating mothers. Health education was given. Door to door fever surveillance was done.",44
16,MH/BNR/2022/45/889,Maharashtra,Bhandara,Scrub Typhus,08,1.0,06-11-22,10-11-22,Under Control,"Cases reported from Murmadi Tup Health facility, Subdistrict Lakhani, District Bhandara. Cases presented with fever, chest pain, breathlessness and altered sensorium. One blood sample was sent to Shree Pathology & Microbiology Lab, Bhandara and found positive for Scrub typhus by IgM ELISA. The deceased case was a 73 years old female. District RRT investigated the outbreak. Active case search was done and all fever cases were managed as per protocol. Health education was given.",45
11,CT/BLD/2022/52/1027,Chhattisgarh,Balod,Scrub Typhus,02,0.0,10-12-2021,,Under Control,"Cases reported from village Arajpuri and Bhimdo, Block- Dondilohara with fever. Two serum sample collected and sent to AIIMS Raipur which is found positive for Scrub typhus. District RRT investigated the outbreak. Health education was given. Door to door survey done.",52
8,1.,Assam,Sonitpur,vi. Scrub Typhus,4,1,26-10-10,,Under surveillance,"Cases reported from Village Dulbari under Panchmile NPHC, Bihaguri BPHC and from Anjalipara village Ward No. 10 and Dhekiajuli TE, under Batasipur subcentre, Dhekiajuli BPHC. District RRT visited the affected area and investigated the outbreak. 12 sera samples collected by Baptist Christian Hospital, Mission Chariali, Tezpur and sent to RMRC, Dibrugarh; out of these four samples tested positive for Scrub Typhus.",47
14,7,Meghalaya,Jaintia hills,xiv. Scrub Typhus,72,0,14-03-14,19-03-14,Under Surveillance,"Cases of fever with chills, myalgia, reported from PHC Shangpung, CHC Laskein, District Jaintia Hills. District RRT investigated the outbreak. Active search for cases done. Out of 150 blood samples collected, 72 samples were positive for Scrub Typhus. All cases treated. IEC done.",12
28,12,Tamil Nadu,Theni,xxviii. Scrub Typhus,10,1,11-07-14,20-07-14,Under Surveillance,"Cases reported from Village Vinobaji Colony & Madurai Veeran Street, SC Melachokkanathapuram, PHC Silamarathupatti, Block Bodinayakanur, District Theni. 6 serum samples sent to DPHL Theni, 2 samples tested positive for Leptospirosis and Scrubtyphius and 3 samples positive for Scrub Typhus. Source reduction and fogging carried out. IEC done regarding personal protective measures.",29
21,8,Manipur,Ukhrul,Scrub Typhus,20,0,13-08-14,26-08-14,Under Surveillan ce,"Cases reported from Ukhrul District Hospital, District Ukhrul. A total of 05 serum samples were tested out of which 02 were positive for Scrub Typhus. IEC was done on prevention of Scrub Typhus.",35
28,7.,Nagaland,Mon,xxviii. Scrub Typhus,100,0,04-11-14,,Under Surveillance,"Cases reported from different villages of Tobu area under Mon District. District RRT investigated the outbreak. Out of 256 samples tested at District Hospital Mon, 100 were found to be positive for scrub typhus. Control measures taken. Health education given.",51
1,AS/DBG/2021/07/0073,Assam,Dibrugarh,Scrub Typhus,03,01,07-02-21,20-02-21,Under Surveillance,"The deceased was a 38 year old male who reported from Village Chaikyagaon, SC Forest village, Block PHC Naharani. Case presented with fever, headache, abdomen pain and jaundice. 11 Serum samples were collected and sent for investigation out of which 03 tested positive for Scrub Typhus by IgM ELISA. District RRT investigated the outbreak. Health education was given.",7
2,AS/DHE/2021/07/0074,Assam,Dhemaji,Scrub Typhus,01,00,20-02-21,20-02-21,Under Surveillance,"Cases reported from Village Khalihamari, SC Ghuguha, PHC Batgharia, BPHC Dhemaji. District RRT investigated the outbreak. Health education was given.",7
8,AS/DBG/2021/07/0073,Assam,Dibrugarh,Scrub Typhus,03,01,07-02-21,20-02-21,Under Surveillance,"The deceased was a 38 year old male who reported from Village Chaikyagaon, SC Forest village, Block PHC Naharani. Case presented with fever, headache, abdomen pain and jaundice. 11 Serum samples were collected and sent for investigation out of which 03 tested positive for Scrub Typhus by IgM ELISA. District RRT investigated the outbreak. Health education was given.",7
9,AS/DHE/2021/07/0074,Assam,Dhemaji,Scrub Typhus,01,00,20-02-21,20-02-21,Under Surveillance,"Cases reported from Village Khalihamari, SC Ghuguha, PHC Batgharia, BPHC Dhemaji. District RRT investigated the outbreak. Health education was given.",7
0,AS/LKM/2021/23/0213,Assam,Lakhimpur,Scrub Typhus,01,00,07-06-21,11-06-21,Under Control,"Case was reported from Village Dolohat Bazar, SC Dolohat, BPHC Nowboicha. Case presented with Abdominal pain and weakness. Blood sample was collected and it tested positive for Scrub Typhus by IgM ELISA. District RRT investigated the outbreak. Health education was given.",23
5,AS/LKM/2021/23/0213,Assam,Lakhimpur,Scrub Typhus,01,00,07-06-21,11-06-21,Under Control,"Case was reported from Village Dolohat Bazar, SC Dolohat, BPHC Nowboicha. Case presented with Abdominal pain and weakness. Blood sample was collected and it tested positive for Scrub Typhus by IgM ELISA. District RRT investigated the outbreak. Health education was given.",23
19,AS/DHE/2021/26/0261,Assam,Dhemaji,Scrub Typhus,01,00,14-06-21,,Under Control,"Cases reported from Village Pathalial, SC/PHC Machkhowa, BPHC Benegenagorah. The case presented with fever and headache. Blood sample was sent to AMCH, Dibrugarh and result was positive for Scrub Typhus by IgM ELISA. District RRT investigated the outbreak. Health education was given.",26
1,AS/PLK/2021/27/0270,Assam,Dhemaji,Scrub Typhus,01,00,09-07-21,09-07-21,Under Control,"Case reported from Village–Tengabari, SC & PHC– Chimenmukh, BPHC–Sissiborgaon. Case presented with fever, bodyache, swelling of the lower limbs and weakness. Serum sample was sent for further lab analysis, it tested positive for Scrub Typhus by IgM ELISA. District RRT investigated the outbreak. Health education was given.",27
6,AS/PLK/2021/27/0270,Assam,Dhemaji,Scrub Typhus,01,00,09-07-21,09-07-21,Under Control,"Case reported from Village–Tengabari, SC & PHC– Chimenmukh, BPHC–Sissiborgaon. Case presented with fever, bodyache, swelling of the lower limbs and weakness. Serum sample was sent for further lab analysis, it tested positive for Scrub Typhus by IgM ELISA. District RRT investigated the outbreak. Health education was given.",27
1,AS/DAR/2021/28/0286,Assam,Darrang (Mangaldoi),Scrub Typhus,01,00,14-07-21,17-07-21,Under Surveillance,"Case reported from Village–Jalaji,SHC–Ramhari, Saloipara. Case presented with fever, rashes and headache after taking vaccination of COVID. One blood sample was sent for lab analysis to GMCH and was found positive for Scrub Typhus by IgM ELISA. District RRT investigated the outbreak. Health education was given.",28
6,AS/DAR/2021/28/0286,Assam,Darrang (Mangaldoi),Scrub Typhus,01,00,14-07-21,17-07-21,Under Surveillance,"Case reported from Village–Jalaji,SHC–Ramhari, Saloipara. Case presented with fever, rashes and headache after taking vaccination of COVID. One blood sample was sent for lab analysis to GMCH and was found positive for Scrub Typhus by IgM ELISA. District RRT investigated the outbreak. Health education was given.",28
9,JH/LAT/2021/31/0355,Jharkhand,Latehar,Scrub Typhus,08,00,02-08-21,02-08-21,Under Control,"Cases reported from Barwadih, District Latehar. Cases presented with fever. 20 samples were sent to RIMS, Ranchi and out of which eight were positive for Scrub Typhus by IgM ELISA. District RRT investigated the outbreak and appropriate actions were taken. Health education was given.",31
24,AS/LKM/2021/31/0369,Assam,Lakhimpur,Scrub Typhus,01,00,27-07-21,,Under Control,"Case reported from Village Karunabari No-1, SC Laluk Model Hospital (N), BPHC Bihpuria, District Lakhimpur. The case presented with fever, cough and vomiting. Blood sample was sent to AMCH, Dibrugarh and result was found positive for Scrub Typhus by IgM ELISA. District RRT investigated the outbreak. Health education was",31
0,AS/NGO/2021/34/0404,Assam,Nagaon,Scrub Typhus,01,00,24-08-21,26-08-21,Under Control,"Case reported from Village/SC Sollong 1-no Gorubandha, BPHC Jakhalabandha, PHC Naltoli MPHC, District Nagaon. Case presented with fever and headache. CSF sample was sent for lab analysis to GMCH, Guwahati. Sample was found positive for Scrub Typhus by IgM ELISA in GMCH, Guwahati. District RRT investigated the outbreak. Health education was given.",34
4,AS/NGO/2021/34/0404,Assam,Nagaon,Scrub Typhus,01,00,24-08-21,26-08-21,Under Control,"Case reported from Village/SC Sollong 1-no Gorubandha, BPHC Jakhalabandha, PHC Naltoli MPHC, District Nagaon. Case presented with fever and headache. CSF sample was sent for lab analysis to GMCH, Guwahati. Sample was found positive for Scrub Typhus by IgM ELISA in GMCH, Guwahati. District RRT investigated the outbreak. Health education was given.",34
8,UP/GBN/2021/36/0443,Uttar Pradesh,Gautam Budha Nagar,Scrub Typhus,03,00,05-09-21,06-09-21,Under Surveillance,"Cases reported from Block Bisrakh, SC Barola, Village Nagali Vazid Pur, Block Bisrakh, SC Chhaproli, Village Nagli, Block Dadri, SC Amka, Village Roopwas, District Gautam Budha Nagar. Three samples were sent for further lab analysis, out of which all three tested positive for Scrub typhus by IgM ELISA. District RRT investigated the outbreak. Health education was given.",36
17,MH/GAD/2021/38/0481,Maharashtra,Gadchiroli,Scrub Typhus,18,01,06-09-21,,Under Control,"Cases reported from Village/SC Khursa, PHC Amirza, Block/District Gadchiroli. 18 Serum samples were sent to IGMC Nagpur for further lab analysis, out of which seven samples were found to be positive for Scrub Typhus by IgM ELISA. The deceased case was a 41 year old female. District RRT investigated the outbreak. Health education was given.",38
14,AS/DAR/2021/41/0555,Assam,Darrang (Mangaldoi),Scrub Typhus,01,01,14-08-21,,Under Surveillance,"Case reported from Village/SC Bherbheribill, PHC Kharupetia, District Darrang (Mangaldoi). Blood sample was sent for lab analysis to TMCH. It was found positive for Scrub Typhus by IgM ELISA. The deceased case was a 21 years old female. District RRT investigated the outbreak. Health education was given.",41
21,AS/DAR/2021/43/0603,Assam,Darrang (Mangaldoi),Scrub Typhus,02,00,11-10-21,,Under Surveillance,"Cases reported from Village Medhipara, Begarkash, SC Medhipara, Shyamtilla, PHC Jaljali, Kharupetia, District Darrang. District Dindigul. Serum samples were sent to GMCH, Guwahati for further lab investigation and they were found to be positive for Scrub Typhus by ELISA. District RRT investigated the outbreak. Health education was given.",43
8,OR/NAB/2021/45/0625,Odisha,Nabarangpur,Scrub Typhus,07,00,10-11-21,12-11-21,Under Control,"Malisahi, SC Chandahandi, District presented with samples were collected Nabarangpur. Of education was given.Cases reported from Village Dhodipani, Sahi, Palsapada, Block/CHC Nabarangpur. Cases fever and headache. 10 blood and sent to DPHL these, seven samples were found positive for Scrub Typhus by IgM ELISA. District RRT investigated the outbreak. Health",45
23,MN/XYZ/2017/22/0808,Manipur,Kangpokpi,Scrub Typhus,11,00,01-06-17,03-06-17,Under Surveillance,"Cases reported from Village Maring, Block Tamenglong. District investigated the outbreak. House to house survey done.01 Blood sample tested at CMC Koirengei found positive for Scrub Typhus with Rapid Diagnostic Kit. All cases treated symptomatically. Health education given.Sandangsenba RRT",22
19,MH/NAG/2017/34/1240,Maharashtra,Nagpur,Scrub Typhus,02,01,18-08-17,22-08-17,Under Surveillance,"Cases reported from Village Mohapa, PHC Mohpa, Taluk Kalmeshwar. District RRT investigated the outbreak. House to house survey done. Out of 10 serum samples tested at GMC Sentinel center result, 2, found positive for scrub typhus. All cases treated symptomatically. Health education given. Deceased was 36 yrs old female suffering with Scrub typhus and H1N1.",34
22,MH/NAG/2024/01/20,Maharashtra,Nagpur,Scrub Typhus,9.0,1.0,02-01-24,04-01-24,Under Control,"Cases reported from Village Khairi Mondha, Block Hingna, PHC Raipur, SC Mondha. Cases presented with symptoms of fever & icterus. The affected age group was 10 to 50 years. Total 8 Serum samples were sent to AIIMS, Nagpur, out of which 1 was positive for scrub typhus IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral health team on scrub typhus. Active surveillance was done. Cleanliness at animal sheds was done. Spraying of DMP was done. Death of a 37 year old female has occurred due to due to DM with acute Viral Hepatitis with septic shock with AKI (scrub typhus IgM positive).",1
25,MP/MND/2024/07/221,Madhya Pradesh,Mandla,Scrub Typhus,5.0,0.0,15-02-2024,15-02-2024,Under Surveillance,"Cases reported from National Institute of Research in Tribal Health (NIRTH), Jabalpur, CHC Bamhani Banjar, Village: Semarkhapa, Block Bamhnai Banjer. Cases presented with symptoms of fever and black eschar. Five blood/serum samples were sent to AIIMS Bhopal through DPHL Lab Jabalpur, out of which 1 was positive for Scrub Typhus IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral health team on scrub typhus. Door to door fever survey was done. Insecticide spray was done inside and outside the houses including bushes.",7
28,MP/RWA/2024/07/224,Madhya Pradesh,Rewa,Scrub Typhus,35.0,0.0,15-02-2024,15-02-2024,Under Control,"Cases were reported from SS Medical College Rewa, Village: Rausar-Sagara, Sub-District: Huzur, District: Rewa. Cases presented with symptoms of fever with rash. All age groups were affected. Total 35 blood samples were sent to SSMC virology lab, out of which 33 were positive for Scrub Typhus IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on hygiene and sanitation.",7
30,MP/KAT/2024/14/580,Madhya Pradesh,Katni,Scrub Typhus,2.0,1.0,05-04-2024,05-04-2024,Under Surveillance,"Cases were reported from Sub-District Vijayraghavgarh, District Katni. A 16 year old female died on 21-02-2024 at Medical college, Jabalpur diagnosed as Scrub typhus and leptospirosis. Further fever survey was done. Total 40 blood samples were collected and sent to ICMR, Jabalpur. One sample came positive for Scrub typhus IgM by ELISA. District RRT investigated the outbreak. Cases treated symptomatically. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",14
36,MH/AMN/2024/16/691,Maharashtra,Ahmednagar,Scrub Typhus,14.0,0.0,16-04-2024,16-04-2024,Under Surveillance,"Cases were reported from Village Padali, Sub- District Pathardi, District Ahmednagar. Cases presented with fever with rash. 2 blood samples were collected and sent to District Hospital, Ahmednagar. Both samples came positive for the Scrub typhus IgM by ELISA. District RRT investigated the outbreak. Cases were treated symptomatically. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",16
20,HR/KMN/2024/17/732,Haryana,Karnal,Scrub Typhus,5.0,0.0,20-04-2024,22-04-2024,Under Control,"Cases reported from Village Bir Bhadson, Sub- District: Indri, District: Karnal. Cases presented with fever. Total 42 samples were collected & sent to DPHL Karnal, out of which 5 were positive for Scrub Typhus IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",17
54,MH/NGP/2024/17/766,Maharashtra,Nagpur,Scrub Typhus,12.0,1.0,22-04-2024,23-04-2024,Under Control,"Cases reported from Adaka Village, Temasna SC, Bhugaon PHC, Kamptee Block. Cases presented with symptoms of fever, altered sensorium. All age groups were affected. Total 11 samples were collected & sent to AIIMS, Nagpur, out of which 1 was positive for Orientia tsutsugamushi IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral health team on scrub typhus. Active surveillance was done. Cutting of grasses was done. Malathion powder was sprayed. Death of a 33 year old female has occurred due to the illness (Scrub Typhus positive).",17
43,MP/CTP/2024/22/1081,Madhya Pradesh,Chhatarpur,Scrub Typhus,1.0,1.0,31-05-2024,01-06-2024,Under Surveillance,"Cases were reported from UPHC Tatoriya, Sub- District: Chhatarpur, District: Chhatarpur. Cases presented with symptoms of fever, vertigo, weakness. One sample tested at Bansal hospital was found to be positive for Scrub Typhus IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on control measures, hygiene and sanitation. Death of a 60 year old female also a K/C/O DM, HTN, CVD has occurred due to the illness.",22
23,1.,Tamil Nadu,Erode,Scrub Typhus,22,1,13-01-12,,Under surveillance,"Cases reported from Nambiyur Block, E.Chettipalayam PHC,Kadathur HSC, Kadathur Village. Active survey done to find new cases. 7 samples send to Zonal Entomological Team, Coimbatore for analysis; of which 4 tested positive for Scrub Typhus (IgM ELISA) and 3 positive for Chikungunya at IVCZ Hossur. Destructions of rodent burrows done. Pyrethrum spray applied in the scrubs area to kill mites. Fogging and source reduction done.",3
34,1,Arunachal Pradesh,East Siang,xxxii Scrub Typhus,242,0,30-07-12,,Under surveillance,"Outbreak reported from Town area of Pasighat, District East Siang. District RRT alerted, investigation investigated the outbreak. Out of 110 blood smears collected and sent to RMC, ICMR Dibrugarh, 40 samples were positive for Scrub typhus and 4 were positive for Dengue. Active surveillance of cases done. Entomological survey carried out in the affected area. Sufficient stocks of antibiotics maintained.",32
37,1,Arunachal Pradesh,East Siang,Scrub Typhus,512,0,30-07-12,,Under Surveillance,"A total of 242 cases were reported in 32nd week (week ending 12th August, 2012) from Block Pasighat, District East Siang. A total of 270 cases were reported from 13th August to 19th August 2012. 118 samples were collected and sent to RMRC, ICMR-NER, Dibrugarh; 40 serum samples were positive to Scrub typhus. Control measures being undertaken.",33
33,4,West Bengal,Darjeeling,xxxi Scrub typhus,35,0,15-08-12,,Under control,"Outbreak reported from Village Singbuli, Block Mirik, District Darjeeling. District RRT investigated the outbreak. Active search for cases done. Treatment of cases done at PHC Mirik and Kurseong SD Hospital. Doxycycline given to all cases. Out of 35 serum samples collected, 29 were positive for Scrub typhus by Weil Felix. Control measures taken. IEC done.",38
34,4,West Bengal,Darjeeling,xxxii Scrub typhus,75,2,07-08-12,,Under control,"Outbreak reported from Municipality area Kurseong, Block Kurseong, District Darjeeling. District RRT investigated the outbreak. House to house survey done. Treatment of cases done at local health centre and Kurseong SD Hospital. Doxycycline given to all cases. 75 serum samples collected out of which 69 samples were positive for Scrub typhus by Weil Felix. Control measures taken. IEC done.",38
35,5.,Rajasthan,Jaipur,xxxvi Scrub typhus?,89,7,12-9-12,,Under surveillance,"Outbreak of fever, vomiting, abdominal pain & arthralgia reported from Blocks Viratnagar, Shahpura, Kotputli and Jaipur city, District Jaipur. State/District RRT investigated the outbreak. House to house survey done. The affected area had poor sanitary conditions. Teams comprising of doctors & paramedical staff deputed in the affected areas. Cases treated locally. Doxycycline given to patients. Out of 36 serum samples collected and tested at SMS Medical College Jaipur, 6 samples were positive for Scrub typhus and 1 sample for Chickungunya. 25 blood smears collected which tested negative for malaria. 8 blood samples collected which tested negative for Dengue (RD kit). Entomological survey done in Village Navrangpura, Block Kotputli indicated: HI 40, BI 70. Anti larval activities and pyrethrum spray done. Distribution of pamphlets done. IEC activities done.",41
15,3.,Himachal Pradesh,Mandi,xvi Scrub Typhus?,52,3,15-10-12,,Under control,"Cases of fever, cough & body ache reported from Villages Doh and Sarkidhar, SC Sarkidhar, PHC Rewalsar, Block Kotli, District Mandi. Block health team investigated the outbreak. Cases treated at medical camp organized in the locality. All 34 blood smears collected were negative for malaria. 10 serum samples collected and sent to Zonal Hospital Mandi which tested positive for Scrub typhus by Weil Felix. IEC done.",43
23,7.,Uttarakhand,Uttarkashi,xxi Scrub typhus,63,4,22-10-12,,Under control,"Outbreak of fever reported from Villages Maijani, Kiroli, Pawli, Lakhawad, Delun & Gamri, Block Mori, District Uttarkashi. State RRT investigated the outbreak. Active search for cases done by local health staff. Environmental observation showed presence of vegetation, rats and fleas in the affected area. Temporary medical camps established in the community. Symptomatic treatment and Doxycycline given to cases. All 9 blood smears collected tested negative for malaria. Out of 7 serum samples tested at NCDC Delhi, 3 samples were positive for Scrub typhus. IRS and fogging done by District Health Authority. IEC done regarding personal protection, anti rodent measures and sanitation.",44
12,AS/SNT/2020/17/281,Assam,Sonitpur (Tezpur),Scrub Typhus,02,00,03-03-20,,Under Control,"Cases reported from Village Dhekiajuli, BPHC Garubandha Ward No-10, Nijarapar Nepalibast Missamari. District RRT investigated the outbreak. House to house survey conducted. Serum samples collected and sent to TMCH Sonitpur, result positive. All cases treated. Health education given.",17
5,AS/NCH/2020/30/388,Assam,Dima Hasao,Suspected Scrub Typhus,03,01,19-07-20,26-07-20,Under Control,"Cases reported from Mahur, Village Kanabasti, PHC Urban Health Centre. District RRT investigated the outbreak. State and District NVBDCP officials were informed. The deceased was 39y/M was negative for Malaria, Japanese Encephalitis, Leptospirosis and Scrub typhus. A total of 03 samples collected and tested at DPHL Dima Hasao, all were found negative for Japanese Encephalitis and 01 positive for Scrub Typhus by IgM ELISA and negative for Dengue, Malaria and Leptospirosis. A single CSF sample was collected and found negative for Japanese Encephalitis. All cases treated. Health education given",30
0,AP/KGK/2020/31/392,Arunachal Pradesh,Kurung Kumey,Scrub Typhus,21,02,03-07-20,08-07-20,Under Surveillance,"Cases reported from Koloriang, Damin, Nyapin, Sarli, Parsi Parlo. District RRT investigated the outbreak. State and District NVBDCP officials were informed. House to house survey conducted. The deceased 7y/M had presented with fever for 2 weeks followed by altered sensorium and loss of consciousness, eschar was present and 16y/M presented with fever and eschar was present. Cases were between 1-18 years of age. A total of 21 samples were collected and all 21 were found positive for Scrub Typhus by IgM using rapid testing kits. All cases treated. Health education given.",31
3,AP/KGK/2020/31/392,Arunachal Pradesh,Kurung Kumey,Scrub Typhus,21,02,03-07-20,08-07-20,Under Surveillance,"Cases reported from Koloriang, Damin, Nyapin, Sarli, Parsi Parlo. District RRT investigated the outbreak. State and District NVBDCP officials were informed. House to house survey conducted. The deceased 7y/M had presented with fever for 2 weeks followed by altered sensorium and loss of consciousness, eschar was present and 16y/M presented with fever and eschar was present. Cases were between 1-18 years of age. A total of 21 samples were collected and all 21 were found positive for Scrub Typhus by IgM using rapid testing kits. All cases treated. Health education given.",31
2,PN/PON/2020/35/416,Puducherry,Puducherry,Scrub Typhus,01,00,29-08-20,29-08-20,Under Control,"Case reported from Village Muthupillaipalayan, PHC Villianur, Sarawanth 1/M, 44, Mariammankoil street. District RRT investigated the outbreak. State and District NVBDCP officials were informed. Case presented with eschar in right axilla. A total of 44 samples were collected and sent to JIPMER, 01 sample was found to be positive for Scrub Typhus by RT PCR. Case treated. Health education given.",35
5,PN/PON/2020/35/416,Puducherry,Puducherry,Scrub Typhus,01,00,29-08-20,29-08-20,Under Control,"Case reported from Village Muthupillaipalayan, PHC Villianur, Sarawanth 1/M, 44, Mariammankoil street. District RRT investigated the outbreak. State and District NVBDCP officials were informed. Case presented with eschar in right axilla. A total of 44 samples were collected and sent to JIPMER, 01 sample was found to be positive for Scrub Typhus by RT PCR. Case treated. Health education given.",35
0,AR/WSN/2020/36/421,Arunachal Pradesh,Leparada,Scrub Typhus,02,02,28-08-20,28-08-20,Under Control,"Cases reported from Village Ratak Gamlin & Jiri, Under Tirbin Circle. District RRT investigated the outbreak. State and District NVBDCP officials were informed. House to house survey conducted. The deceased were a) 32y/M had",36
4,AR/WSN/2020/36/421,Arunachal Pradesh,Leparada,Scrub Typhus,02,02,28-08-20,28-08-20,Under Control,"Cases reported from Village Ratak Gamlin & Jiri, Under Tirbin Circle. District RRT investigated the outbreak. State and District NVBDCP officials were informed. House to house survey conducted. The deceased were a) 32y/M had",36
13,MP/JBL/2020/36/430,Madhya Pradesh,Jabalpur,Scrub Typhus,07,00,31-08-20,04-09-20,Under Control,"Cases reported from Bargi, Deori Barela, Bhedaghat, Patan, Nayagaon, Majholi, Shahpura Bhitoni. District RRT investigated the outbreak. House to house survey was conducted. Cases were between 8 and 80 years of age, 06 cases were among men. Lab sample collected and result positive. All cases treated. Health education given.",36
14,MP/KAT/2020/36/431,Madhya Pradesh,Katni,Scrub Typhus,02,00,24-08-20,02-09-20,Under Control,"Cases reported from Village Harduakala, CHC Vijayraghavgarh. District RRT investigated the outbreak. House to house survey was conducted. The cases were 35y/F and 30y/M. A total of 02 samples were collected and sent to NIRTH, Jabalpur, both samples were found to be positive for Scrub typhus and one sample was found positive for Leptospirosis. All cases treated. Health education given.",36
16,MP/UMJ/2020/36/433,Madhya Pradesh,Umaria,Scrub Typhus,01,01,31-08-20,04-09-20,Under Control,"Case reported from Village Jaitpuri, SHC Bilaspur, CHC Chandia, Block Karkeli. District RRT investigated the outbreak. House to house survey was conducted. The deceased was a 9y/M and had presented with high fever. A single sample was collected and sent to NIRTH, Jabalpur was found to be positive for Scrub typhus and Leptospirosis. Health education given.",36
20,(Follow Up of 392 of 31st week),Arunachal Pradesh,Kumey,Scrub Typhus,51,02,03-07-20,Under Control,"Cases reported from Koloriang, Damin, Nyapin, Sarli, Parsi",,36
1,NL/LON/2020/45/462,Nagaland,Longleng,Scrub Typhus,65,01,01-11-20,09-11-20,Under Surveillance,"Cases reported from several villages. District RRT investigated the outbreak. State and District NVVBDCP officials were informed. House to house survey conducted. The deceased was a 27y/M. Cases presented with high fever, headache and myalgia. Serum samples collected and result awaited. All cases treated. Health education given",45
5,NL/LON/2020/45/462,Nagaland,Longleng,Scrub Typhus,65,01,01-11-20,09-11-20,Under Surveillance,"Cases reported from several villages. District RRT investigated the outbreak. State and District NVVBDCP officials were informed. House to house survey conducted. The deceased was a 27y/M. Cases presented with high fever, headache and myalgia. Serum samples collected and result awaited. All cases treated. Health education given",45
7,MG/EKH/2020/47/481,Meghalaya,East Khasi Hills,Scrub Typhus,19,02,07-11-20,,Under Surveillance,"Cases reported from Village Shilliang Jashar, CHC Pyursla. Block Pynursla. Both genders are affected with females being affected more (60%). All age groups affected (youngest being 8 years of age and oldest being 50 years of age) The most common symptoms exhibited by all cases are fever of unknown origin. An eschar mark was found in one case. There were two deaths, One 50 year, female with symptoms of fever, chills and nausea who expired on 9/11/2020 and a 11 year old male with symptoms of fever, chills and nausea who expired on 7/11/2020. Rapid Antigen test for COVID-19 were conducted and all were negative. 2 Nasal swabs samples were collected to rule out Influenza and H1N1.13 serum samples were collected by Weil Felix test out of which 8 samples titration level (OXK) were significantly high. RRT investigated the outbreak. An IEC was conducted along with door to door case search and IEC.",47
8,WB/MDN/2020/51/513,West Bengal,Purba Medinipur,Scrub Typhus,23,00,11-02-20,15-11-20,Under Surveillance,"Cases reported from Village Paikpari, Saira, Mahisda, Panchberia, Par Alinan. PO Nonakuri Bazar, Saira, Demarihat, Ballukhat, Alinan. Block Sahid Matangini. Cases presented with Fever, Body aches, muscles pain and dark scab. House to house survey done. 15 samples were collected and 5 were reactive. All the rest were negative for scrub typhus and malaria.",51
12,GJ/GAN/2016/36/2126,Gujarat,Gandhinagar,Scrub Typhus,02,02,03-09-16,12-09-16,Under Control,"Cases reported from Village Vasan, PHC Rupal, Taluka Gandhinagar. District RRT investigated the outbreak. House to house survey done. Out of 02 Blood samples tested at a private lab, 1 was positive for Scrub Typhus IgM ELISA. All cases treated symptomatically. Health education given. Deceased were 45 year old female and 50 year old male.",36
