Unnamed: 0,Unique ID.,Name of State/UT,Name of District,Disease/ Illness,No. of Cases,No. of Deaths,Date of Start of Outbreak,Date of Reporting,Current Status,Comments/ Action Taken,week_number,No. of De ath s
10,CT/BLD/2019/28/0825,Chhattisgarh,Balod,Acute Diarrheal Disease,65,00,10-07-19,11-07-19,Under Surveillance,"Cases reported Kodekasa Sector Dondilohara. District outbreak. House sample collect and sent to PHE; result awaited result All cases treated symptomatically. Halogen tablets and ORS packets were distributed in the community. IEC done regarding safe drinking water and personal hygiene.from Village Jhikatola, SHC Bhawarmara, Block RRT investigated the to house survey done. Water",28
11,CT/JAN/2019/28/0826,Chhattisgarh,Janjgir,Acute Diarrheal Disease,72,00,04-07-19,08-07-19,Under Surveillance,"Cases reported from Village Pakariya Jhulan, PHC Naryara, Section Pakariya Jhulan, CHC Akaltara. District RRT investigated the outbreak. House to house survey done. Water sample collect and sent to PHE; result awaited result All cases symptomatically. Halogentreated tablets and ORS",28
19,MH/AMR/2019/28/0834,Maharashtra,Amravati,Acute Diarrheal Disease,16,00,08-07-19,12-07-19,Under Control,"Cases reported from Village Dehanda, PHC Kalamkhar, Block Dharni. District RRT investigated the outbreak. House to house survey done. Pipeline leakages were observed in the community. 3 water samples collected and sent to DPHL Amravati; result awaited. Pipeline leakages were repaired. All cases treated symptomatically. Chlorination done. Health education given.",28
26,OR/AGL/2019/28/0841,Odisha,Angul,Acute Diarrheal Disease,14,00,06-07-19,10-07-19,Under Control,"Cases reported Gopinathapur(Harijana Sahi), SC/G.P Khalari, CHC Bantala, Block Angul. District investigated the outbreak. House to house survey done. 01 stool samples collected; result awaited. 2 water samples from result awaited. All cases treated symptomatically. Halogen tablets and ORS packets were distributed in the community.IEC done regarding safefrom Village RRT tube well were collected;",28
27,RJ/PGR/2019/28/0842,Rajasthan,Pratapgarh,Acute Diarrheal Disease,90,00,11-07-19,12-07-19,Under Surveillance,"Cases reported from Village/SC Viravali (Raidas Mohalla), CHC Arnod, Block Arrnod. District RRT investigated the outbreak. House to house survey done. 04 stool samples collected and sent tosafe drinking water and",28
33,WB/MDN/2019/28/0848,West Bengal,Midnapore East,Acute Diarrheal Disease,22,00,10-07-19,14-07-19,Under Surveillance,"Cases reported from Bagicha Hazra Para, Village Bagicha, Block Kolaghat. District RRT investigated the outbreak. House to house survey done. 3 stools samples collected and sent to District Public Health Lab; result awaited. All cases treated symptomatically. ORS packets were distributed in the community. Chlorination of water sources done. IEC done regarding safe drinking water and personal hygiene.",28
42,UP/JLA/2019/28/0856,Uttar Pradesh,Jalaun,Acute Diarrheal Disease,47,03,03-07-19,,Under Control,"Cases reported from Village Khadgui, SC Nymatpur, PHC Babai, BlockMahewa. District RRT investigated the outbreak. House to house survey done. Water samples sent to Jal Nigam; result awaited. All cases treated symptomatically. Health education given.",28
11,GJ/VAD/2019/29/0864,Gujarat,Vadodara,Acute Diarrhoeal Disease,20,00,13-07-19,15-07-19,Under Surveillance,"Cases reported from UHC Karjan, Block Karjan. District RRT investigated the outbreak. 03 water samples and 08 stool samples collected and sent to Medical college public health laboratory, all stool samples negative for Vibrio Cholera and result awaited for water samples. All cases treated. Several Pipeline leakages were found. Municipal water supply was stopped till repair work done and pot chlorination done. Health education given.",29
12,JK/DMK/2019/29/0865,Jharkhand,Dumka,Acute Diarrheal Disease,16,00,20-07-19,20-07-19,Under Surveillance,"Cases reported from Village Vikrampur, CHC Masaliya. District RRT investigated the outbreak. House to house to survey done. The affected area was having poor sanitary conditions and all affected belonged to low socio economic status. All cases treated. Health education given.",29
13,JK/KWR/2019/29/0866,Jammu And Kashmir,Kupwara,Acute Diarrheal Disease,21,00,17-07-19,17-07-19,Under Surveillance,"Cases reported from Dardsun, Kralpora. District RRT investigated the outbreak. House to house survey done. 03 Stool samples sent to Public Health Laboratory Barzulla, Srinagar, result awaited. 02 Water samples sent to District Public Health Lab Chogal, Handwara for MPN, Result awaited. All cases treated. Health education given and IEX material distributed among the people.",29
24,MH/GAD/2019/29/0877,Maharashtra,Gadchiroli,Acute Diarrheal Disease,24,00,15-07-19,16-07-19,Under Surveillance,"Cases reported from Village/SC Sakhara, CHC Porla, Block Gadchiroli. District RRT investigated the outbreak. 22 water samples collected and sent to DPHL Gadchiroli, and 09 stools samples collected and sent to DPHL, result awaited. Cases had history of consuming water from a single well which according to local was not chlorinated. All cases were above 15 years of age. House to house survey done. All cases treated. Health education given. All water sources chlorinated.",29
25,MP/RSN/2019/29/0878,Madhya Pradesh,Raisen,Acute Diarrheal Disease,16,00,07-07-19,15-07-19,Under Surveillance,"Cases reported from Village Rashidour, PHC Jugharpur, Block Gairatganj. District RRT investigated the outbreak. House to house survey done. Cases occurred due to consumption of drinking water. All cases treated. Health education given.",29
30,OR/BAG/2019/29/0883,Odisha,Bolangir,Acute Diarrheal Disease,30,00,16-07-19,19-07-19,Under Control,"Cases reported from CHC Harijanpada, Block Belpada. District RRT investigated the outbreak. Cases presented with vomiting. All cases treated. Health education given.",29
33,PB/HRP/2019/29/0886,Punjab,Hoshiarpur,Acute Diarrheal Disease,11,00,18-07-19,18-07-19,Under Surveillance,"Cases reported from Roop Nagar Hoshiarpur (Ward no. 21 & 22). District RRT investigated the outbreak. 20 water samples collected and sent to S.P.H.L, Kharara. 01 stool samples collected and result awaited. Contamination of potable water with sewer line was observed. All cases treated. Health education given.",29
36,RJ/BAA/2019/29/0889,Rajasthan,Baran,Acute Diarrheal Disease,59,00,08-07-19,15-07-19,Under Surveillance,"Cases reported from Village/SC Rampur Upareti, PHC/Block Shahabad. District RRT investigated the outbreak. 05 stool samples collected and sent to Microbiology Central Lab M.B.S Hospital Kota 05 samples found Escherichia Coli Positive. 09 water samples collected and sent to PHED Lab, result awaited. All cases treated. House to house surveyo done. Health education given.",29
38,RJ/JWR/2019/29/0891,Rajasthan,Jhalawar,Acute Diarrheal Disease,25,00,15-07-19,17-07-19,Under Surveillance,"Cases reported from Village Bhanpuriya, SC Thobriya Kurd, CHC/Block Bakani. District RRT investigated the outbreak. The cases occurred after drinking water from contaminated source. 06 stool samples collected sent to Microbilogy Lab, Medical College Jhalawar and 08 water samples collected and sent to PHED Lab Jhalawar, result awaited. House to house survey done. Medical camp organized in the area. All cases treated. Health education given.",29
40,UP/KNR/2019/29/0893,Uttar Pradesh,Kanpur (Dehat),Acute Diarrheal Disease,153,02,09-07-19,17-07-19,Under Surveillance,"Cases reported from Village Sujaur, PHC/Block Amraudha. District RRT investigated the outbreak. The cases occurred after drinking water from contaminated source. Pipe line leakage identified in the water distribution line. 09 water samples collected by Jal Nigam, result awaited. All cases treated. Health education given.",29
41,UA/DEH/2019/29/0894,Uttarakhand,Dehradun,Acute Diarrheal Disease,29,00,17-07-19,21-07-19,Under Surveillance,"Cases reported from Shivaji Colony Marg Urban Health, Post Khurbura, Block Raipur. District RRT investigated the outbreak. 03 stool samples collected sent to DPHL Haridwar, samples found negative for Cholera and Coliforms. All cases treated. Health education given.",29
46,CT/JAN/2019/29/0898,Chhattisgarh,Janjgir,Acute Diarrheal Disease,13,00,14-07-19,,Under Surveillance,"Cases reported from Ward No, 04, PHC Naila, Block Navagarh. District RRT investigated the outbreak. House to house survey done. Water samples collected and sent to PHE Department, result awaited. It was observed that drinking water was contaminated with sewage line. All cases treated symptomatically. Health education given.",29
47,CT/SRR/2019/29/0899,Chhattisgarh,Surajpur,Acute Diarrheal Disease,74,00,12-06-19,,Under Surveillance,"Cases reported from Village Banshipur, SC Durti, PHC Songara, Block Pratapur. District RRT investigated the outbreak. Lab samples collected and result awaited. All cases treated. Health education given. All water sources were chlorinated.",29
53,KN/URW/2019/29/0905,Karnataka,Uttara Kannada,Acute Diarrheal Disease,20,00,16-07-19,,Under Control,"Cases reported from Village Watnal, PHC/CHC Belwatgi, Taluk Haliyal. District RRT investigated the outbreak. The cases occurred after drinking water from contaminated source. Pipe line leakage identified in the water distribution line. 02 water samples collected and sent to DSL Karwar, result awaited. All cases treated. Health education given.",29
1,CT/BBR/2019/30/0914,Chhattisgarh,Balodabazar,Acute Diarrheal Disease,47,01,21-07-19,26-07-19,No new cases reported,"Cases reported from Village Chandidih, SC Sel, PHC Katgi, Block Kasdol. District RRT investigated the outbreak. House to house survey done. One death occurred in a 16yr old female. Water sample collected and sent to PHE; result awaited. All cases treated symptomatically. IEC done regarding safe drinking water and personal hygiene.",30
3,GJ/KHD/2019/30/0916,Gujarat,Kheda,Acute Diarrheal Disease,18,00,24-07-19,24-07-19,No new cases reported,"Cases reported Nagari), sent enteropathogens by culture. All cases symptomatically. Halogenfrom Village Dhunadra (Navi SC/PHC Dhunadra, Block Thasra. District RRT investigated the outbreak. House to house survey done. 1 stool sample collected and to DPHL Nadiad was found negative for treated tablets and ORS",30
5,CT/BBR/2019/30/0914,Chhattisgarh,Balodabazar,Acute Diarrheal Disease,47,01,21-07-19,26-07-19,No new cases reported,"Cases reported from Village Chandidih, SC Sel, PHC Katgi, Block Kasdol. District RRT investigated the outbreak. House to house survey done. One death occurred in a 16yr old female. Water sample collected and sent to PHE; result awaited. All cases treated symptomatically. IEC done regarding safe drinking water and personal hygiene.",30
7,GJ/KHD/2019/30/0916,Gujarat,Kheda,Acute Diarrheal Disease,18,00,24-07-19,24-07-19,No new cases reported,"Cases reported Nagari), sent enteropathogens by culture. All cases symptomatically. Halogenfrom Village Dhunadra (Navi SC/PHC Dhunadra, Block Thasra. District RRT investigated the outbreak. House to house survey done. 1 stool sample collected and to DPHL Nadiad was found negative for treated tablets and ORS",30
21,MH/PLR/2019/30/0930,Maharashtra,Palaghar,Acute Diarrheal Disease,09,00,19-07-19,22-07-19,No new cases reported,"Cases reported from Village Poshera (Bijalpada), SC Poshera, PHC/Block Morhanda. District RRT investigated the outbreak. House to house survey done. Water sample collect and sent to PHE; result awaited. All cases Halogen tablets and ORS packets were distributed in the community.treated symptomatically. IEC done regarding safe",30
26,PB/SAS/2019/30/0935,Punjab,SAS Nagar,Acute Diarrheal Disease,24,00,24-07-19,25-07-19,No new cases reported,"Cases reported from Village Bhabat, Block Derabassi. District RRT investigated the outbreak. House to house survey done. 1 stool sample collected and sent to DPHL SAS Nagar; negative for cholera culture. Water sample collect; result awaited result All cases treated symptomatically. Halogen tablets and ORS packets were distributed in the community.",30
28,TN/TVL/2019/30/0937,Tamil Nadu,Tiruvallar,Acute Diarrheal Disease,43,00,26-07-19,27-07-19,No new cases reported,"Cases reported from urban area Optima Upgrade, Sector-4, UPHC Paruthipattu, Avadi Municipality. District RRT investigated the outbreak. House to house survey done. 9 water sample collect and sent to DPHL Tiruvallur; result awaited result All cases treated symptomatically. Halogen tablets and ORS packets were distributed in the community. IEC done regarding safe drinking water and personal hygiene.",30
31,UP/GHP/2019/30/0940,Uttar Pradesh,Ghazipur,Acute Diarrheal Disease,12,00,25-07-19,25-07-19,No new cases reported,"Cases reported Birno. District RRT symptomatically. Halogenfrom Village Sardarpur, CHC investigated the outbreak. House to house survey done. All cases treated tablets and ORS",30
43,UP/ALI/2019/30/0951,Uttar Pradesh,Aligarh,Acute Diarrheal Disease,75,02,16-07-19,,No new cases reported,"Cases reported from Village Salgawan Siroli, SC Bhamori Kala, PHC Gangiri, Block Charra. District RRT investigated the outbreak. House to house survey done. 4 water sample collected and sent to Jal Nigam; result awaited. 6 rectal swabs collected and sent to JNMC; were negative for enteropathogens. Two deaths occurred 1.5 yrs and 7 yrs male children. All cases treated symptomatically. Halogen tablets and ORS packets were distributed in the community. IEC done regarding safe drinking water and personal hygiene",30
2,AS/TIN/2019/31/0955,Assam,Tinsukia,Acute Diarrheal Disease,10,00,03-08-19,03-08-19,Under Surveillance,"Cases reported from tea garden workers in Village Gellapukhuri, BPHC Hapjan. District RRT investigated the outbreak. A total of 03 water samples and 2 stool samples were collected and sent to AMCH Microbiology for MNP and culture sensitivity, results awaited. All cases treated symptomatically. Health education given. Tea garden authorities were instructed to improve sanitation.",31
5,AS/TIN/2019/31/0955,Assam,Tinsukia,Acute Diarrheal Disease,10,00,03-08-19,03-08-19,Under Surveillance,"Cases reported from tea garden workers in Village Gellapukhuri, BPHC Hapjan. District RRT investigated the outbreak. A total of 03 water samples and 2 stool samples were collected and sent to AMCH Microbiology for MNP and culture sensitivity, results awaited. All cases treated symptomatically. Health education given. Tea garden authorities were instructed to improve sanitation.",31
14,RJ/PAL/2019/31/0964,Rajasthan,Pali,Acute Diarrheal Disease,15,00,31-07-19,01-08-19,Under Surveillance,"Cases reported from Kasturba Balika Hostel, Naya Gaon Pali City. District RRT investigated the outbreak. Cases presented with nausea, pain abdomen and loose motions. A total of 09 stool samples sent to Medical college Jodhpur, result awaited. All cases treated symptomatically. Health education given.",31
15,TL/MCL/2019/31/0965,Telangana,Medchal,Acute Diarrheal Disease,13,00,28-07-19,31-07-19,Under Control,"Cases reported from Labor Colony (V), Gundla Pochampally, PHC Srirangavaram. District RRT investigated the outbreak. Cases gave history of consumption of food in the area, following which they developed loose stools and vomiting. All cases treated symptomatically. Health camp organized in the area. Health education given regarding personnel hygiene and sanitation.",31
17,UP/FRJ/2019/31/0967,Uttar Pradesh,Firozabad,Acute Diarrheal Disease,32,03,26-07-19,01-08-19,Under Control,"Cases reported from Mohalla Azaad Nagar,",31
23,CT/DUR/2019/31/0972,Chhattisgarh,Durg,Acute Diarrheal Disease,40,00,22-07-19,,Under Surveillance,"Cases reported from Village Godpendri, SHC Achanakpur, CHC Patan, Block Patan. District RRT investigated outbreak. Cases probably occurred due to consumption of contaminated water. Water samples collected and sent to PHE Dept. Result awaited. House to house survey done. All cases treated. Health education given. Chorination of water done in the area.",31
31,MP/JBL/2019/31/0980,Madhya Pradesh,Jabalpur,Acute Diarrheal Disease,06,00,28-12-19,,Under Control,"Cases reported from near Bandariya Tiraha, Rampur. District RRT investigated the outbreak. All the cases were members of the same family and gave history of consuming pizza from a near by shop. Food samples of left over pizza was taken by the food department, result awaited. All cases treated.",31
32,MP/JBL/2019/31/0981,Madhya Pradesh,Jabalpur,Acute Diarrheal Disease,29,00,27-06-19,,Under Control,"Cases reported from Village Gauri, SC Kuwarhat, CHC Kundum, Block Kundum. District RRT investigated the outbreak. Contamination of drinking water sources like tube well and well due to rains was the cause of infection. 2 water samples were taken from Khalli Mohalla by PHE department and found positive for Coliforms. Authorities were requested to safeguard water sources by constructing parapet wall. Chlorination was done. All cases treated.",31
33,MP/JBL/2019/31/0982,Madhya Pradesh,Jabalpur,Acute Diarrheal Disease,08,00,14-07-19,,Under Control,"Cases reported from Village Aamateetha, SC Kuwarhat. CHC/Block Kundum. District RRT investigated the outbreak. 03 water samples collected and found negative for any contamination. Contamination of water source was the probable cause of infection. The cases also gave history of consuming locally grown Kudai millet. All cases treated. Health education given. Halogen tablets were given for chlorination of water at house hold level.",31
36,RJ/BAA/2019/31/0985,Rajasthan,Baran,Acute Diarrheal Disease,61,00,25-07-19,,Under Surveillance,"Cases reported from Village/SC Chachoda, PHC Jepla, Block Chabara. District RRT investigated the outbreak. A total of 06 stool samples collected and sent to Microbiology Central Lab M.B.S Hospital Kota and all found positive for Escherichia coli and 07 water samples were also collected and found unsatisfactory. All cases treated symptomatically. Health education given.",31
37,UP/GON/2019/31/0986,Uttar Pradesh,Gonda,Acute Diarrheal Disease,04,01,20-07-19,,Under Control,"Cases reported from Village Gyanipur Ramprasad Gonda, PHC Thanpurwa, Block Mankapur. Cases presented with vomiting and pain abdomen. District RRT investigated the outbreak. All cases were under 10 years of age. One female died of illness. All cases treated symptomatically. Health education given.",31
38,UP/GON/2019/31/0987,Uttar Pradesh,Gonda,Acute Diarrheal Disease,15,01,20-07-19,,Under Control,"Cases reported from Village VII- Panditpurwa, PHC Quazidewar, Block Jhanjhari. District RRT investigated the outbreak. Cases presented with loose stools, vomiting and pain abdomen. All cases treated symptomatically. Health education given.",31
45,Karnataka (Follow up),Karnataka,Uttara Kannada,Acute Diarrheal Disease,43,00,02-08-19,,Under Control,"Cases reported from Village Watnal, PHC Belawatgi, Block Haliyal. District RRT investigated the outbreak. It was observed that drinking water supply line was contaminated by sewage water. A total of 04 stool samples were collected and result reported as no enteric bacterial pathogen isolated. All cases treated symptomatically. Health education given. Authorities were requested to repair drinking water line and provide chlorinated water.",31
1,BH/PAC/2019/32/0989,Bihar,West Champaran,Acute Diarrheal Disease,15,03,01-08-19,07-08-19,No new cases reported,house hygiene.,32
2,KN/CKR/2019/32/0990,Karnataka,Chikkaballapur,Acute Diarrheal Disease,71,00,06-08-19,08-08-19,No new cases reported,"Cases observed samplereported from Village Murugurumala, Taluk Chintmaani. District RRT investigated the outbreak. Pipeline leakages were in the community. collected and sent awaited. All cases treated Halogen tablets and ORS packets were distributed in the community. IEC done regarding sanitation and personal hygiene.Kagati, PHC Water and stool to BMRCI; result symptomatically.",32
5,BH/PAC/2019/32/0989,Bihar,West Champaran,Acute Diarrheal Disease,15,03,01-08-19,07-08-19,No new cases reported,house hygiene.,32
6,KN/CKR/2019/32/0990,Karnataka,Chikkaballapur,Acute Diarrheal Disease,71,00,06-08-19,08-08-19,No new cases reported,"Cases observed samplereported from Village Murugurumala, Taluk Chintmaani. District RRT investigated the outbreak. Pipeline leakages were in the community. collected and sent awaited. All cases treated Halogen tablets and ORS packets were distributed in the community. IEC done regarding sanitation and personal hygiene.Kagati, PHC Water and stool to BMRCI; result symptomatically.",32
10,MH/NAG/2019/32/0994,Maharashtra,Nagpur,Acute Diarrheal Disease,12,00,05-08-19,07-08-19,No new cases reported,"Cases reported from Village Mangrul, PHC Nand, Taluk Bhivapur. District RRT investigated the outbreak. House to house survey done. Pipeline leakages were observed in the community. Water samples collected; result awaited. All cases treated symptomatically. Chlorination of water sources done. Alternative water supply provided. Pipeline leakages were repaired. Health education given regarding personal hygiene and sanitation.",32
11,MP/DTA/2019/32/0995,Madhya Pradesh,Datia,Acute Diarrheal Disease,07,01,07-08-19,08-08-19,No new cases reported,"Cases reported Pipraua, CHC Indergarh. investigated the outbreak. House to house survey done. 2 stool samples collected; result awaited. 01 water samples collected and sent to PHE; result awaited. All cases treated symptomatically. ORS packets and chlorine tablets were distributed in the community. water and personal hygiene.from Village Anandpur, SC District RRT IEC done regarding safe drinking",32
12,MP/DTA/2019/32/0996,Madhya Pradesh,Datia,Acute Diarrheal Disease,20,00,06-08-19,06-08-19,No new cases reported,"Cases reported from Village Nadai, SC Kumhrra, Block PHC Unao. District RRT investigated the outbreak. House to house survey done. 5 stool samples collected; result awaited. 01 water samples collected and sent to PHE; result awaited. All cases treated symptomatically. ORS packets and chlorine tablets were distributed in the community. IEC done regarding safe drinking water and personal hygiene.",32
15,OR/RAY/2019/32/0999,Odisha,Rayagada,Acute Diarrheal Disease,13,00,11-08-19,11-08-19,No new cases reported,"Cases reported from Villages Jhunurguda, Mariguda & Jhariponga, SC Jhumurguda, Block Padmapur. District RRT investigated the outbreak. House to house survey done. 05 rectal swab samples collected sent to DPHL Rayagada; were negative for cholera culture. 3 water samples collected and tested at DPHL Rayagada were potable for drinking purposes. All cases treated symptomatically. Health education given.",32
16,PB/SAS/2019/32/1000,Punjab,Sasnagar,Acute Diarrheal Disease,10,00,03-08-19,09-08-19,No new cases reported,collected; hygiene.Cases reported from Village Mubarkpur Block derabassi. District RRT investigated the outbreak. House to house survey done. 06 water samples result awaited. All cases treated symptomatically. ORS packets and chlorine,32
21,UP/GON/2019/32/1005,Uttar Pradesh,Gonda,Acute Diarrheal Disease,12,00,01-08-19,07-08-19,No new cases reported,"Cases reported from Villages Sonvasa, Tadiya, Pandrikripal, Gonda. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. ORS packets chlorine tablets were distributed in the community. IEC done regarding safe drinking water personal hygiene.and and",32
26,AS/MAR/2019/32/1009,Assam,Marigaon,Acute Diarrheal Disease,31,00,25-07-19,,No new cases reported,"Cases reported from Village Sibir, BPHC Laharighat. District",32
0,CT/BBR/2019/33/1013,Chhattisgarh,Balodabazar,Acute Diarrheal Disease,39,00,11-08-19,13-08-19,Under Control,"Cases reported from Village Simga, SC Paunsari. District RRT investigated the outbreak. It was observed that villagers used unsafe water from power pump. All cases were treated symptomatically. Health education given",33
2,HP/MAN/2019/33/1015,Himachal Pradesh,Mandi,Acute Diarrheal Disease,59,00,12-08-19,14-08-19,Under Control,"Cases reported from various villages of Block Bagsaid. District RRT investigated the outbreak. A total of 4 water samples collected by I&PH and health department, result awaited. All cases treated symptomatically. Health education given.",33
4,CT/BBR/2019/33/1013,Chhattisgarh,Balodabazar,Acute Diarrheal Disease,39,00,11-08-19,13-08-19,Under Control,"Cases reported from Village Simga, SC Paunsari. District RRT investigated the outbreak. It was observed that villagers used unsafe water from power pump. All cases were treated symptomatically. Health education given",33
6,HP/MAN/2019/33/1015,Himachal Pradesh,Mandi,Acute Diarrheal Disease,59,00,12-08-19,14-08-19,Under Control,"Cases reported from various villages of Block Bagsaid. District RRT investigated the outbreak. A total of 4 water samples collected by I&PH and health department, result awaited. All cases treated symptomatically. Health education given.",33
11,OR/BSR/2019/33/1020,Odisha,Balasore,Acute Diarrheal Disease,18,00,14-08-19,16-08-19,Under Control,"Cases reported from Village Kuanali, GP/SC Mahisapata under CHC Berhampur, Block Nilgiri. District RRT investigated the outbreak. Cases presented with vomiting, pain abdomen and loose stools. History of intake of wild mushroom curry was positive among all cases. A total of 04 stool and 04 water samples collected and sent to DPHL, in the 04 stool samples no significant organism was grown and 03 water samples were found not suitable for human consumption. All cases were treated symptomatically. Halogen tablets distributed in the affected village. All water sources were disinfected. Health education given.",33
12,OR/BSR/2019/33/1021,Odisha,Balasore,Acute Diarrheal Disease,17,00,16-08-19,17-08-19,Under Control,"Cases reported from Village Badadiha, GP/SC Parikhi, CHC Rupsa, Block Sadar. District RRT investigated the outbreak. Cases presented with loose stools and pain abdomen. All cases were treated symptomatically. Halogen tablets distributed in the affected village. Water source disinfected. Health education given.",33
15,UP/SID/2019/33/1024,Uttar Pradesh,Siddharth Nagar,Acute Diarrheal Disease,09,01,12-08-19,14-08-19,Under Surveillance,"Cases reported from Village Patiyapaar, SC Hoorila, PHC/Block Khuniyawa. Cases presented with loose stool, vomiting and dehydration. House to house survey done. All cases treated symptomatically. Health education given. 4 year old child died of illness.",33
16,UA/TGL/2019/33/1025,Uttarakhand,Tehri Garhwal,Acute Diarrheal Disease,05,01,14-08-19,16-08-19,Under Surveillance,"Cases reported from Village Pandargaon, Block Pratapnagar. District RRT investigated the outbreak. A total of 02 stool collected and sent to DPHL,Pauri and found negative for any pathogenic organism. A total 02 water samples collected and sent to Jal Sansthan New Tehri and found normal. All cases treated symptomatically. A single death occurred in a 42 year old female, the lady expired on th same day as onset on illness(12-08-2019) Active case search done. Medical camp organized. Water sources disinfected. Health education given.",33
19,WB/PRL/2019/33/1028,West Bengal,Purulia,Acute Diarrheal Disease,35,00,15-08-19,15-08-19,Under Surveillance,"Cases reported from Hamlet – Kumarpara, Village Barobendya, SC- Barobendya, Block Joypur. District RRT investigated the outbreak. Most of the cases were children below 9 years of age. A total of 02 stool samples (Rectal Swab) collected and sent to BSMCH, result awaited. All cases treated symptomatically. Poor hygienic habits, poor drainage system and open defecation was observed. Health education given.",33
25,CT/RGN/2019/33/1033,Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,61,00,05-08-19,,Under Control,"Cases reported from villages Chhuria, KHobha, Bharritola, Morkutumbh. District RRT investigated the outbreak. Water samples collected by PHE, result awaited. Active case search done. Chlorination of drinking water done. ORS packets and Zinc tablets were distributed. All cases were treated symptomatically. Health education given",33
1,AR/EKM/2019/34/1040,Arunachal Pradesh,East Kameng,Acute Diarrheal Disease,24,00,21-08-19,25-08-19,No new cases reported,"Cases reported from Jawahar Navodaya Vidyalaya, New Seppa. District RRT investigated the outbreak. House to house survey done. Water sample collected; result awaited. All cases treated symptomatically. IEC done regarding safe drinking water and personal hygiene.",34
2,AR/EKM/2019/34/1041,Arunachal Pradesh,East Kameng,Acute Diarrheal Disease,21,01,24-08-19,25-08-19,No new cases reported,"Cases reported from Kasturba Gandhi Balika Vidyalaya, PHC Bameng. District RRT investigated the outbreak. House to house survey done. Water sample collected; result awaited. All cases treated symptomatically. IEC done regarding safe drinking water and personal hygiene.",34
5,AR/EKM/2019/34/1040,Arunachal Pradesh,East Kameng,Acute Diarrheal Disease,24,00,21-08-19,25-08-19,No new cases reported,"Cases reported from Jawahar Navodaya Vidyalaya, New Seppa. District RRT investigated the outbreak. House to house survey done. Water sample collected; result awaited. All cases treated symptomatically. IEC done regarding safe drinking water and personal hygiene.",34
6,AR/EKM/2019/34/1041,Arunachal Pradesh,East Kameng,Acute Diarrheal Disease,21,01,24-08-19,25-08-19,No new cases reported,"Cases reported from Kasturba Gandhi Balika Vidyalaya, PHC Bameng. District RRT investigated the outbreak. House to house survey done. Water sample collected; result awaited. All cases treated symptomatically. IEC done regarding safe drinking water and personal hygiene.",34
11,CT/JAN/2019/34/1046,Chhattisgarh,Janjgir,Acute Diarrheal Disease,17,00,21-08-19,23-08-19,No new cases reported,"Cases reported from Village Khamariya, PHC Bhotiya Section Bhotiya, CHC Jaijalpur. District RRT investigated the outbreak. House to house survey done. Temporary medical camps organized in the community. All cases treated symptomatically. Halogen tablets were distributed in the community. IEC done regarding safe drinking water and personal hygiene.",34
12,CT/KAW/2019/34/1047,Chhattisgarh,Kawardha,Acute Diarrheal Disease,11,00,16-08-19,23-0-19,No new cases reported,"Cases reported from Village/SC Gaindpur, PHC Rampur, Block S Lohara. District RRT investigated the outbreak. House to house survey done. Community consumed contaminated water from hand pump. All cases treated symptomatically. Halogen tablets were distributed in the community. IEC done regarding safe drinking water and personal hygiene.",34
13,CT/KAW/2019/34/1048,Chhattisgarh,Kawardha,Acute Diarrheal Disease,09,00,21-08-19,23-08-19,No new cases reported,"Cases reported from Village Sajatola, SC Bhursipakri, PHC Daldali, Block Bodla. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Halogen tablets were distributed in the community. IEC done regarding safe drinking water and personal hygiene.",34
14,GJ/AND/2019/34/1049,Gujarat,Anand,Acute Diarrheal Disease,40,00,19-08-19,20-08-19,No new cases reported,"Cases reported in the community.from Village Nani Sherdi, SC Kothitakhad, PHC Alarsa, Taluk Borsad. District RRT investigated the outbreak. Pipeline leakages were observed in the community. House to house survey done. 2 Stool sample collected and sent to DPHL Petlad; result awaited. All cases treated symptomatically. Halogen tablets were distributed IEC done regarding safe",34
16,GJ/SRT/2019/34/1051,Gujarat,Surat,Acute Diarrheal Disease,43,00,19-08-19,21-08-19,No new cases reported,"Cases reported from Urban area of Sayan, PHC Sandhiyer. District RRT investigated the outbreak. Heavy rains had the flooded the affected area and water sources were contaminated. House to house survey done. 8 stool samples and 1 water samples collected; result awaited. All cases treated symptomatically. Halogen tablets and ORS packets were distributed in the community. IEC done regarding safe drinking water and personal hygiene.",34
20,MH/CND/2019/34/1055,Maharashtra,Chandrapur,Acute Diarrheal Disease,84,00,18-08-19,21-08-19,No new cases reported,"Cases reported from Village Barddkinhi, PHC Gangalwali, Block Bramhpuri. District RRT investigated the outbreak. House to house survey done. Stool samples collected were found negative for enteropathogens. Out of 12 water samples collected 7 samples were found non-potable. All cases treated symptomatically. Halogen tablets and ORS packets were distributed in the community. IEC done regarding safe drinking water and personal hygiene.",34
22,MP/AAR/2019/34/1057,Madhya Pradesh,Agar,Acute Diarrheal Disease,221,00,21-08-19,24-08-19,No new cases reported,Cases reported from Village Kundlakheda Agar Block Agar. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Halogen tablets and ORS packets were distributed in the community. IEC done regarding safe drinking water and personal hygiene.,34
