17,17.,Rajasthan,Alwar,xvii. Diphtheria,152,04,24-10-14,27-10-14,Under Control,"Cases of fever sore throat, difficulty in deglutition & cold cough reported from village of SC Berla PHC Manipur, Laxmangarh. Bhadkol, District Alwar. District RRT investigated the outbreak. Active search for cases done. Cases treated symptomatically. Poor immunization coverage observed in the community. Out of 52 throat swab samples tested 09 samples tested positive for Corynebacterium diphtheria. Immunization of unvaccinated children done in the affected education given regarding area. Health transmission and prevention of the disease.",44
19,9.,Rajasthan,Bharatpur,xix. Diphtheria?,1,1,18-11-14,23-11-14,Under Surveillance,"A Case of 7year old female child reported from village & SC Umrain, CHC Wair, Block Bhusawar, District Bharatpur. No more new cases detected. Immunization status not known.",47
10,TN/TVL/2021/02/0013,Tamil Nadu,Thiruvallur,Diphtheria,01,00,04-01-21,,Under Surveillance,"Cases reported from Village Pondhavakkam Colony, HSC Madarpakkam 2, PHC Madarpakkam, Block Gumidipoondi. RRT investigated. Throat swab sent to ICH Egmore and result found positive for Diphtheria by Albert’s stain. District RRT investigated the outbreak. Health education was given.",2
16,TN/MDR/2021/07/0081,Tamil Nadu,Madurai,Diphtheria,01,00,16-02-21,17-02-21,Under Surveillance,"Case reported from Village & HSC Thirunagar, Zone-4, Ward-98, PHC Thirunagar, Block Madurai Corporation. Throat swab was sent for laboratory analysis, it was found positive for KLB like bacilli in Albert stain. District RRT investigated the outbreak. Health education was given.",7
19,KN/MYS/2021/07/0083,Karnataka,Mysuru,Diphtheria,01,01,09-02-21,,Under Control,"The deceased was a 15 year female who reported from Village Dodda Kanya, PHC/CHC Kadakola, Taluk Mysuru Rural. Case presented with fever. 01 throat swab sample was sent for lab analysis, it was found positive for cornybacterium diphtheria by Diphtheria Culture method. District RRT investigated the outbreak. Health education was given.",7
3,TN/MDR/2021/10/0119,Tamil Nadu,Madurai,Diphtheria,01,01,07-03-21,09-03-21,Under Control,"The deceased was a 45 year old female who reported from Village & HSC Palam Station Road Ward 37, Zone2, PHC Narimedu, Block Madurai Corporation. 01 throat swab was sent for lab. analysis to State Public Health Lab., DMS Chennai, it was found positive for C. Diphtheria. District RRT investigated the outbreak. Health Education was given.",10
8,TN/MDR/2021/10/0119,Tamil Nadu,Madurai,Diphtheria,01,01,07-03-21,09-03-21,Under Control,"The deceased was a 45 year old female who reported from Village & HSC Palam Station Road Ward 37, Zone2, PHC Narimedu, Block Madurai Corporation. 01 throat swab was sent for lab. analysis to State Public Health Lab., DMS Chennai, it was found positive for C. Diphtheria. District RRT investigated the outbreak. Health Education was given.",10
1,HR/PNP/2021/11/0127,Haryana,Panipat,Diphtheria,01,00,17-03-21,22-03-21,Under Control,"Cases reported from Village Jurasi Khasa, PHC Chulkana, Panipat. Case resented with fever, sore throat, grayish white adherent membrane in throat, hoarseness of voice and difficulty in swallowing. 01 Throat swab sample was collected and sent to MVIDH Near Civil Line Jahaghiripuri New Delhi, the result is awaited. District RRT investigated the outbreak. Health education was given.",11
6,HR/PNP/2021/11/0127,Haryana,Panipat,Diphtheria,01,00,17-03-21,22-03-21,Under Control,"Cases reported from Village Jurasi Khasa, PHC Chulkana, Panipat. Case resented with fever, sore throat, grayish white adherent membrane in throat, hoarseness of voice and difficulty in swallowing. 01 Throat swab sample was collected and sent to MVIDH Near Civil Line Jahaghiripuri New Delhi, the result is awaited. District RRT investigated the outbreak. Health education was given.",11
4,TN/MDR/2021/13/0153,Tamil Nadu,Madurai,Diphtheria,01,00,30-03-21,04-04-21,Under Surveillance,"Case reported from Village & HSC Quide Millath Nagar, 6th St, Ward50, Zone3; PHC Munichalai UPHC; Block Madurai Corporation. Case presented with sore throat, low grade fever and difficulty in swallowing. 01 throat swab was sent to CMC Vellore and was found positive for C.Diphtheria. District RRT investigated the outbreak. Health Education was given.",13
9,TN/MDR/2021/13/0153,Tamil Nadu,Madurai,Diphtheria,01,00,30-03-21,04-04-21,Under Surveillance,"Case reported from Village & HSC Quide Millath Nagar, 6th St, Ward50, Zone3; PHC Munichalai UPHC; Block Madurai Corporation. Case presented with sore throat, low grade fever and difficulty in swallowing. 01 throat swab was sent to CMC Vellore and was found positive for C.Diphtheria. District RRT investigated the outbreak. Health Education was given.",13
4,TN/DDG/2021/23/0217,Tamil Nadu,Dindigul Palani,Diphtheria,01,00,05-06-21,14-06-21,Under Surveillance,"Case reported from Village Veda Madurai, HSC Velayutha Palayam, PHC Kanapadi, Block Veda Madurai. Case presented with Fever, Sore Throat and Noisy breathing. 01 Throat sample was collected and sent to SPHL for further lab analysis, the result is awaited. District RRT investigated the outbreak. Health education was given.",23
9,TN/DDG/2021/23/0217,Tamil Nadu,Dindigul Palani,Diphtheria,01,00,05-06-21,14-06-21,Under Surveillance,"Case reported from Village Veda Madurai, HSC Velayutha Palayam, PHC Kanapadi, Block Veda Madurai. Case presented with Fever, Sore Throat and Noisy breathing. 01 Throat sample was collected and sent to SPHL for further lab analysis, the result is awaited. District RRT investigated the outbreak. Health education was given.",23
15,KN/MYS/2021/36/0449,Karnataka,Mysuru,Diphtheria,01,00,30-08-21,,Under Control,"Case reported from SC Shanti Nagar, PHC Mysuru Urban, Block Rajiv Nagar, District Mysuru. One throat swab was sent to IDSP referral Lab, MMCRI, Mysuru for further lab analysis and was found positive for Corybacterium diphtheria by culture and sensitivity. The child was a nine years old female who was completely immunized with fifth year Td booster. District RRT investigated the outbreak. Health education was given.",36
14,KL/ERN/2017/21/0762,Kerala,Ernakulam,Diphtheria,05,00,22-05-17,24-05-17,Under Surveillance,"Cases reported from Village Mannam, SC Koonammavu, Block Ezhikkara. District RRT investigated the outbreak. House to house survey done. All 05 throat swab collected sent to State PH Lab were positive for Diphtheria culture. All cases treated symptomatically. Health education given.",21
10,KN/BIJ/2017/33/1199,Karnataka,Vijayapura,Diphtheria,04,00,18-08-17,18-08-17,Under Control,"Cases reported from Village Manguli, PHC/CHC Manguli, Taluk Bagewadi. District RRT investigated the outbreak. House to house survey done. Out of 04 throat swab samples collected and sent to DPHL, Vijayapura; 3 samples were positive for C. diphtheria. All cases treated symptomatically. Health education given.",33
2,BH/JAM/2017//34/1228,Bihar,Jamui,Diphtheria,02,01,09-08-17,,Under Control,"Cases reported from Village Belatand, HSC/PHC Aliganj. District RRT investigated the outbreak. House to house survey done. Both cases were females. Blood samples tested at PMCH, Patna were found positive for Diphtheria. All cases treated symptomatically. Health education given.",34
7,BH/JAM/2017//34/1228,Bihar,Jamui,Diphtheria,02,01,09-08-17,,Under Control,"Cases reported from Village Belatand, HSC/PHC Aliganj. District RRT investigated the outbreak. House to house survey done. Both cases were females. Blood samples tested at PMCH, Patna were found positive for Diphtheria. All cases treated symptomatically. Health education given.",34
37,UP/MRT/2017/36/1319,Uttar Pradesh,Meerut,Suspected Diphtheria,02,01,21-07-17,,Under Control,"Cases reported from Village Gali No 30 Lakhipura. District RRT investigated the outbreak. House to house survey done. Cases were male children aged, 9 ½ years and 13 years, of which child aged 13 years expired. 2 samples taken and sent to MVIDH, Delhi, result awaited. Cases treated symptomatically. Health education given.",36
14,KN/CMN/2024/05/123,Karnataka,Chamarajanag ar,Diphtheria,1.0,1.0,30-01-2024,01-02-2024,Under Surveillance,"Case reported from Vanakanapura Village, Horeyala.PHC, Gundlupet Taluk, Chamarajanagar District. Case presented with symptoms of stomach pain & throat infection. One throat swab was collected & sent to DPHL Mysuru, which was found to be positive for Corynebacterium Diphtheria on Albert staining and Culture. District RRT investigated the outbreak. Active surveillance was done. IEC regarding Diphtheria was done at Vanakanapura. Family members were screened for Diphtheria. Death of a 65 year old female has occurred due to the illness on 30-01-2024 at DH Mysuru.",5
11,AS/TIN/2024/15/607,Assam,Tinsukia,Diphtheria,1.0,1.0,09-04-2024,10-04-2024,Under Control,"Cases reported from Duwarmara Balijan Gaon. Cases presented with symptoms of ulcerative lesion on soft palate, difficulty in speaking, eating and breathing. One Throat swab was sent to Department of Microbiology, AMCH Dibrugarh on 08/04/2024 for Gram stain, fungal stain, KLB. Gram stain showed presence of gram positive bacilli & Gram positive cocci in singles and pairs. Fungal stain showed no fungal elements and Albert’s Stain showed Klebs-Loffler like bacilli indicative of presence of Diphtheria causing bacilli. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation. Death of a 10 year old female has occurred due to the illness. The case had received DPT1, DPT2, DPT3 and booster dose as per record.",15
61,OR/RAY/2024/24/1228,Odisha,Rayagada,Diphtheria,10.0,5.0,11-06-2024,13-06-2024,Under Surveillance,"Cases reported from PHC Dongasil, Badalijharan SC, DHH Rayagada, Village: Munuspadar & G. Murka, Sub-District: Kashipur, District: Rayagada. Cases presented with symptoms of fever, sore throat, pain in mouth. Six throat swabs were collected & sent to ICMR-RMRC, Bhubaneswar & DPHL Rayagada, out of which 5 were positive for Diphtheria by RT-PCR. District RRT investigated the outbreak. Community awareness and health education given by peripheral health team on hygiene, sanitation and importance of vaccination. House to house survey was done. Contact dose administration was done. Vaccination campaign was initiated. Five deaths have occurred due to the illness: 10 year/female, two 11 year old females, 18 year/female & 5 year/male child (Out of these 5 deaths one was positive for Diphtheria while others were clinically diagnosed as Diphtheria ).",24
8,AS/DHU/2024/25/1254,Assam,Dhubri,Diphtheria,1.0,1.0,19-06-2024,19-06-2024,Under Surveillance,"Case was reported from village Jhalar Alga Pt.I, Sub-District Dhubri, District Dhubri. Cases presented with swelling of neck, difficulty in respiration and white patch on throat. 2 throat swabs samples were collected and sent to Dhubri Medical College and Hospital. One sample came positive for Corynebacterium diphtheriae. District RRT investigated the outbreak. Cases treated symptomatically. Cases were not vaccinated. 4 year old child expired on 19-6-2024. Community awareness and health education given by peripheral team on hygiene and sanitation.",25
44,OR/KPT/2024/25/1290,Odisha,Koraput,Diphtheria,1.0,1.0,17-06-2024,18-06-2024,Under Surveillance,"Case was reported from village Kumbhariput, Sub-District Bandhugaon, District Koraput. 10 year old boy, presented with sore throat, fever and pain. 1 throat swab sample was collected and sent to RMRC, Bhubneshwar. It came positive for Corynebacterium diphtheriae. District RRT investigated the outbreak. Case",25
11,5.,Haryana,Panipat,xi Diphtheria,64 (cases upto 19/9/1 2),4 (death s upto 19/9/1 2),30-08-12,07-09-12,Under surveillance,"Outbreak reported from Urban area Dabar Colony & Ashok Vihar, Urban RCH Centre Rajiv Colony, Panipat city, District Panipat. State & District RRT investigated the outbreak. House to house survey done. The affected area was a slum area with poor sanitary condition. Temporary medical camp established in the community. Medicines provided to cases. 5 patients were treated at Government Hospital Panipat and 30 patients at ID Hospital Delhi. Out of 44 throat swab samples tested at NCDC Delhi 8 samples were positive for C.diphtheriae by culture. NCDC has provided guidelines to State Health Authorities.",36
7,4.,Gujarat,Surendranagar,viii Diphtheria,2,1,05-10-12,09-10-12,Under surveillance,"Cases of fever with swelling around neck and difficulty in breathing reported from Village Bhalgamda, SC Sapakda PHC Mathak Block Halvad, District Surendranagar. District RRT visited the affected village. Cases treated at Vadilal Hospital, Ahmedabad. Immunization done in unvaccinated children.",41
14,2.,Haryana,Jhajjar,xv Diphtheria,60 (cases upto 30/10/ 12),1,14.10.12,,Under Surveillance,"Outbreak reported from Village/SC Bahu, PHC Bahu, Block Jamalpur, District Jhajjar. District RRT investigated the outbreak. House to house survey done. The affected area was a slum area with poor sanitary condition. Affected cases were children below 14 years of age. Cases treated at PHC Bahu. Out of 60 throat swab samples collected and sent to NCDC Delhi, 14 samples were positive for C. diphtheriae by culture. Cleanliness drive undertaken by Municipal Corporation in the locality. IEC done regarding awareness of the disease in the form of group meetings and distribution of pamphlets.",43
29,1.,Haryana,Jhajjar,Diphtheria,92,1,14.10.12,,Under surveillance,"A total of 60 cases of Diphtheria were reported from Village/SC Bahu, PHC Bahu, Block Jamalpur, District Jhajjar till 30th October 2012. From 31st October to 7th November 2012, additional 32 cases were reported. Out of 92 throat swab samples tested at NCDC Delhi, 14 samples were positive for C. diphtheriae by culture. Cases treated with Diphtheria antitoxin and antibiotics at PHC Bahu. Vaccination for Diphtheria done in the affected area. Health education given.",44
4,3.,Haryana,Faridabad,iv Diphtheria?,36,0,05-11-12,09-11-12,Under surveillance,"Outbreak of fever with sore throat reported from Village Sirohi, CHC Kurali, PHC Dhoj, District Faridabad. District RRT investigated the outbreak. Active search for cases done. All cases treated symptomatically. Affected cases were children below 10 years of age. 19 throat swab samples collected and sent to NCDC Delhi which tested negative for C. diphtheriae by culture. Immunization done in unvaccinated children. IEC done regarding isolation of cases.",45
22,KN/KOL/2020/04/0065,Karnataka,Kolar,Diphtheria,05,01,16-01-20,,Under Surveillance,Cases reported from Kolar Bangarpet Kamasamudra Vatrakunte. District RRT investigated the outbreak. House to house survey conducted. Poor personal and environmental hygiene was observed. A total of 04 throat swab samples collected and result awaited. All cases treated. Health education given. Immunization drive carried out in the affected area.,4
3,HR/MWT/2020/36/424,Haryana,Mewat,Suspected Diphtheria,27,08,20-08-20,27-08-20,Under Surveillance,"Cases reported from Village Patuka, Jaiwant, Manota, Siroli, SC Kharkhari, Jaiwat, Gokulpur, Siroli, PHC Padheni, Punhana, Jamalgarh, Shikrawa, CHC Tauru, Punhana. District RRT investigated the outbreak. Active case search done. Of the 08 deceased, 05 were boys and 03 girls, 01 was <1y age, 01belonged to 1-4 years of age, 05 belonged to 5-9years of age and 01 belonged to 10-14 years of age. The cases were not fully immunized. A total of 06 throat swab samples collected and sent to Mahrshi Balmiki Hospital Delhi, 04 samples were found to be negative and result of 02 samples are awaited. All cases treated. Health education given.",36
7,HR/MWT/2020/36/424,Haryana,Mewat,Suspected Diphtheria,27,08,20-08-20,27-08-20,Under Surveillance,"Cases reported from Village Patuka, Jaiwant, Manota, Siroli, SC Kharkhari, Jaiwat, Gokulpur, Siroli, PHC Padheni, Punhana, Jamalgarh, Shikrawa, CHC Tauru, Punhana. District RRT investigated the outbreak. Active case search done. Of the 08 deceased, 05 were boys and 03 girls, 01 was <1y age, 01belonged to 1-4 years of age, 05 belonged to 5-9years of age and 01 belonged to 10-14 years of age. The cases were not fully immunized. A total of 06 throat swab samples collected and sent to Mahrshi Balmiki Hospital Delhi, 04 samples were found to be negative and result of 02 samples are awaited. All cases treated. Health education given.",36
0,HR/PWL/2020/37/436,Haryana,Palwal,Suspected Diphtheria,03,03,07-09-20,08-09-20,Under Control,"2 Cases of fever with throat pain were reported from Villages Uttaran & Kot, CHC Hatin. And a case of fever with throat pain was reported from Village Harinagar, PHC Rusulpur. District RRT investigated the outbreak. Active case search done. All the cases were less than 6yrs. 2 cases were unimmunized. 03 throat samples collected. All the 3 cases were admitted in the hospital and died later. DPT and TD vaccination given to all eligible children in the affected area. All cases were treated symptomatically. Health education given.",37
4,HR/PWL/2020/37/436,Haryana,Palwal,Suspected Diphtheria,03,03,07-09-20,08-09-20,Under Control,"2 Cases of fever with throat pain were reported from Villages Uttaran & Kot, CHC Hatin. And a case of fever with throat pain was reported from Village Harinagar, PHC Rusulpur. District RRT investigated the outbreak. Active case search done. All the cases were less than 6yrs. 2 cases were unimmunized. 03 throat samples collected. All the 3 cases were admitted in the hospital and died later. DPT and TD vaccination given to all eligible children in the affected area. All cases were treated symptomatically. Health education given.",37
6,UP/BRL/2020/40/443,Uttar Pradesh,Bareilly,Diphtheria,10,03,17-09-20,,Under Control,"Cases of fever with throat pain reported from Village Shabdalpur, Block Kuadanda. District RRT investigated the outbreak. Active case search done.",40
2,AS/DHU/2016/1/0003,Assam,Dhubri,Diphtheria,01,00,07-01-16,07-01-16,Under Surveillance,"Cases reported from VillageSagolsara Pt-3, BPHC Dharmasala. DistrictRRT investigated the outbreak. House to house survey done. Throat (Swab Albert Stain) of the case tested at Distrt public Health Laboratory(DPHL) under IDSP, Dhubri was found to be positive for Diphtheria.08",1
3,AS/DBG/2016/3/0050,Assam,Dibrugarh,Diphtheria,01,00,19-01-16,25-01-16,Under Surveillance,"RRT were Microbiology, AMCH. KLB cases education given.Cases reported from Village Hahorial Gaon, SC Genichuk, PHC/Block Lahowal. District investigated the outbreak. House to house survey done. 15 Throat Swab samples collected and sent to Dept. of like organism seen in 11 cases in Albert strain out of these one tested positive for Diphtheria by PCR. All treated symptomatically. Health",3
41,BH/PTN/2016/5/0181,Bihar,Patna,Diphtheria,02,00,24-01-16,,Under Surveillance,"Cases reported from Urban Area- Patna City, Ward No.56. District RRT investigated the outbreak. Both affected are siblings 13 year old immunized male child and 12 years old unimmunized female child. House to house survey done. Out of 02 Throat Swab samples tested at Maharishi Valmiki Infectious Disease Hospital, Kingsway Camp, Delhi, 1 was positive for Corynebactirium Diphtheria.",5
47,AS/SBS/2016/19/1106,Assam,Sivasagar,Diphtheria,04,00,19-03-16,,Under Surveillance,"Cases reported from Village Konwar Dihingia Gaon, BPHC Demo. District RRT investigated the outbreak. House to house survey done. Out of 16 Throat swab samples tested, 03 Samples were positive for Diphtheria by PCR. All cases treated symptomatically. Health education given.",19
38,AS/DBG/2016/27/1611,Assam,Dibrugarh,Diphtheria,04,01,26-06-16,,Under Control,"Cases reported from Village 1 No. Digholia, SC Tingkhong MPHC, Block/PHC Naharani PHC. District RRT investigated the outbreak. House to house survey done. Out of 15 Samples tested at Microbiology Dept., AMCH, Dibrugarh; 04 Samples found positive for Diphtheria by Culture. All cases treated symptomatically. Health education given. Deceased was 8 year old female child.",27
54,KL/MLP/2016/28/1678,Kerala,Malappuram,Diphtheria,03,01,06-06-16,,Under  Surveillance,"The  outbreak  was  identified  in  week  26  onwards  Cases  reported  from  Valavannur,  Kondotty,  Omanur,  Tanur,  Pallikkal, Chechode. District and State RRT investigated  the  outbreak.  lab  confirmation  done  in  three  cases  from  MCH    Kozhikode.    Vaccine  to  all  the  susceptible  adolescent children House to house survey is being done",28
35,UP/HRD/2016/32/1925,Uttar Pradesh,Hardoi,Suspected Diphtheria,11,02,07-08-16,12-08-16,Under Control,"Cases reported from Village Jeuri Chandrampur, SC Mirgawan, Block/CHC Harpalpur. District RRT investigated the outbreak. House to house survey done. Age group distribution is follows:as",32
8,KN/DHA/2016/35/2072,Karnataka,Dharwad,Diphtheria,07,00,02-09-16,03-09-16,Under Control,"Cases reported from Village/PHC/CHC Sadarsofa, Taluk Hubli. District RRT investigated the outbreak. House to house survey done. Out of 7 Throat swab samples examined at KIMS Referral Lab, Hubli; 4 were tested positive on culture. All cases treated symptomatically. Health education given.",35
19,KN/KOL/2016/36/2133,Karnataka,Kolar,Suspected Diphtheria,05,01,08-09-16,09-09-16,Under Control,"Cases reported from Village Nugulabande, PHC/CHC GH Mulbagal, Taluk Mulbagal. District RRT investigated the outbreak. House to house survey done. 04 Throat swab samples collected and sent to RLJ Kolar for Albert Stain; Result, 02 Samples found positive for diphtheria. All cases treated symptomatically. Health education given. Deceased was 11 years old male.",36
49,UP/SID/2016/39/2323,Uttar Pradesh,Siddharth Nagar,Suspected Diphtheria,02,02,28-08-16,,U nder Control,"Cases reported from Village/SC Sikahara, PHC Bewa, Block Dumariyagunj. District RRT investigated the outbreak. House to house survey done. 01 Throat swab sample collected and sent to KGMU, Lucknow; Result awaited. All cases treated symptomatically. Health education given. Deceased were 3&6 year old sisters.",39
23,BH/NAW/2016/40/2342,Bihar,Nawada,Diphtheria,01,00,15-09-16,,Under Control,"Patna,",40
14,RJ/ALW/2016/41/2384,Rajasthan,Alwar,Diphtheria,05,01,13-10-16,17-10-16,Under Control,,41
5,PB/MUK/2016/44/2466,Punjab,Muktsar,Diphtheria,02,01,04-11-16,04-11-16,Under Surveillance,"Cases reported from Village Baam, Block Alamwala. District RRT investigated the outbreak. House to house survey done. All 02 throat swab samples tested at DPHL Muktsar, found positive for Diphtheria on culture. All cases treated symptomatically. Health education given. Deceased was 8 year old male child.",44
13,PB/FKT/2016/51/2644,Punjab,Faridkot,Diphtheria,07,01,17-12-16,22-12-16,Under Surveillance,"DiphtheriaCases reported from Village Kotakpura, Block District RRT investigated the outbreak. House to house survey done. Majority of cases were in 0- 10 years of age group. All children were unimmunized. Out of 6 throat swabs tested at GMC Faridkot, 5 were found positive for C. by culture. All cases treated symptomatically. Health education given. Deceased was 8 year old male child.",51
3,1.,Assam,Dibrugarh,iii. Diphtheria,2,0,12-10-09,20-10-09,Under control,"Cases occurred in pediatric department of Assam Medical College Hospital. Throat swab culture tested (AMCH lab) positive for Corynaebacterium diphtheria. Cases belonged to the North Balijan Tea estate under Panitola PHC. District RRT visited the affected area, and conducted active search in the area. Immunization coverage for under two years’ age population found complete. Diphtheria immunization to all below 5 yrs of age instructed. IEC activities undertaken.",42
