Unnamed: 0,Unique ID.,Name of State/UT,Name of District,Disease/ Illness,No. of Cases,No. of Deaths,Date of Start of Outbreak,Date of Reporting,Current Status,Comments/ Action Taken,week_number,No. of De ath s
37,UP/KAJ/2018/15/484,Uttar Pradesh,Kannauj,Measles,35,00,18-03-18,,Under Surveillance,Cases reported from Village Madnapur (08) CHC Tirwa Block Umarda and Village Zer Kila (27) CHC Block Talgram. District RRT investigated the outbreak. House to house survey done. Poor sanitation and hygiene was likely the cause of outbreak. 05 Blood Sample sent to SGPGI Lucknow; result awaited. All cases were treated symptomatically. Relevant health education given.,15,
38,UP/BUD/2018/15/485,Uttar Pradesh,Budaun,Measles,-----,------,------,,Under Surveillance,D istrict RRT investigated the outbreak. House to house survey done. Blood Samples sent for investigation; result awaited. All cases treated,15,
39,RJ/ALW/2018/15/486,Rajasthan,Alwar,Measles,10,00,28-03-18,,Under Control,"Cases reported from Village/SC Pisai, PHC Tikri, Block Kherli. District RRT investigated the outbreak. House to house survey done. 05 serum samples sent to Advance Virology laboratory at SMS Medical College, Jaipur; results awaited. All cases treated symptomatically. Vitamin A supplementation given to cases and immunization camps established. Most of the cases were from 6 month to 8.6 yr. Only 2 cases were immunized for measles. Community made aware of vaccine preventable diseases, immunization and hygienic practices.",15,
42,MH/AMN/2018/15/489,Maharashtra,Ahmednagar,Measles,17,00,02-04-18,,Under Control,"Cases of fever with rash reported from Village Savarchole, Government Ashram School, PHC Dhandarfal Block Ahmednagar. District RRT investigated the outbreak. House to house survey done. 06 Serum Samples sent to Haffkine Institute, Mumbai; report awaited. All casestreated",15,
0,BH/GPG/2018/16/491,Bihar,Gopalganj,Measles?,62,00,12-04-18,17-04-18,Under Surveillance,"Cases reported from Village Dularpur, SC Maglahi, PHC/Block Phulwariya. District RRT investigated the outbreak. House to house survey done. Affected cases were in the age group 3 months to 29yrs. 5 blood samples collected; result awaited. Vitamin A supplementation given to all cases. All cases treated symptomatically. Health education given.",16,
2,GJ/RJK/2018/16/493,Gujarat,Rajkot,Measles?,07,00,11-04-18,20-04-18,Under Control,"Cases reported from Village Bharvad vas of Gauridad, SC Gauridad, PHC Sanosara, Block Rajkot. District RRT investigated the outbreak. House to house survey done. 5 blood samples and 2 urine samples were collected and sent to BJMC Ahmedabad; result awaited. Vitamin A supplementation given to all cases. All cases treated symptomatically. Health education given.",16,
3,JH/DHN/2018/16/494,Jharkhand,Dhanbad,Measles?,14,00,13-04-18,21-04-18,Under Surveillance,"Cases of fever with rash reported from Village Dhobni, CHC-Dhanbad. District RRT investigated the outbreak. House to house survey done. Out of 5 blood samples collected; result awaited. Vitamin A supplementation given to all cases. All cases treated symptomatically. Health education given.",16,
4,BH/GPG/2018/16/491,Bihar,Gopalganj,Measles?,62,00,12-04-18,17-04-18,Under Surveillance,"Cases reported from Village Dularpur, SC Maglahi, PHC/Block Phulwariya. District RRT investigated the outbreak. House to house survey done. Affected cases were in the age group 3 months to 29yrs. 5 blood samples collected; result awaited. Vitamin A supplementation given to all cases. All cases treated symptomatically. Health education given.",16,
6,GJ/RJK/2018/16/493,Gujarat,Rajkot,Measles?,07,00,11-04-18,20-04-18,Under Control,"Cases reported from Village Bharvad vas of Gauridad, SC Gauridad, PHC Sanosara, Block Rajkot. District RRT investigated the outbreak. House to house survey done. 5 blood samples and 2 urine samples were collected and sent to BJMC Ahmedabad; result awaited. Vitamin A supplementation given to all cases. All cases treated symptomatically. Health education given.",16,
7,JH/DHN/2018/16/494,Jharkhand,Dhanbad,Measles?,14,00,13-04-18,21-04-18,Under Surveillance,"Cases of fever with rash reported from Village Dhobni, CHC-Dhanbad. District RRT investigated the outbreak. House to house survey done. Out of 5 blood samples collected; result awaited. Vitamin A supplementation given to all cases. All cases treated symptomatically. Health education given.",16,
8,JH/ESI/2018/16/495,Jharkhand,East Singhbhum,Measles?,15,00,16-04-18,16-04-18,Under Surveillance,"Cases of fever, cough and coryza with maculopapulo rash reported from Village Palidih, SC Rasunchopa, PHC Haldipokhar, Block Potka, East Singhbhum. District RRT investigated the outbreak. House to house survey done. 6 serum samples collected and sent at Institute of Serology, Kolkata; results awaited. All cases treated symptomatically. Health education given.",16,
13,PB/SAS/2018/16/500,Punjab,SAS Nagar,Measles?,08,00,17-04-18,17-04-18,Under Control,Cases of fever with rash reported from Village Migrant Popluation Urban Zirakpur. District RRT investigated the outbreak. House to house survey done. Affected children were between 3-12yrs of age group. 4 blood samples collected and sent to DPHL Mohali; result awaited. All cases treated symptomatically. Health education given.,16,
22,UP/ALI/2018/16/509,Uttar Pradesh,Aligarh,Measles?,13,00,12-04-18,17-04-18,Under Surveillance,"Cases reported from Village Tehra, PHC Jamlgadh, Block Atrauli. District RRT investigated the outbreak. House to house survey done. Affected children were below 8yrs of age. 5 blood samples collected sent to SGPGI Lucknow; result awaited. All cases treated symptomatically. Health education given. Vitamin A supplementation given to all cases. All cases treated symptomatically. Health education given.",16,
23,UP/BAH/2018/16/510,Uttar Pradesh,Baharaich,Measles?,12,00,13-04-18,21-04-18,Under Surveillance,"Cases reported from Village/SC Rasoolpur, PHC/Block Huzoorpur. District RRT investigated the outbreak. House to house survey done. Affected children were below 12yrs of age. 4 blood samples collected sent to SGPGI Lucknow; result awaited. All cases treated symptomatically. Health education given. Vitamin A supplementation given to all cases. All cases treated symptomatically. Health education given.",16,
24,UP/BAH/2018/16/511,Uttar Pradesh,Baharaich,Measles?,45,01,20-03-18,21-04-18,Under Surveillance,"Cases reported from Village Behata Bhaya, SC/PHC /Block Tejwapur. District RRT investigated the outbreak. House to house survey done. Affected age group was between 3months to 18yrs of age. 5 blood samples collected sent to SGPGI Lucknow; result awaited. All cases treated symptomatically. Health education given. Vitamin A supplementation given to all cases. All cases treated symptomatically. Health education given.",16,
34,BH/NAW/2018/16/520,Bihar,Nawada,Measles?,10,00,09-04-18,,Under Surveillance,"Cases fever with rash reported from Village Singhana, SC Nawadih, PHC/Block Kawakol. District RRT investigated the outbreak. House to house survey done. Affected cases were in the age group between 2 to 11 years. 5 blood samples collected and send to PMCH Patna; result awaited. Vitamin A supplementation were given to all children of 0- 15yrs. All the cases were treated symptomatically. Health education given regarding isolation of cases.",16,
36,BH/VSH/2018/16/522,Bihar,Vaishali,Measles?,17,00,22-03-18,,Under Surveillance,"Cases reported from Village Dighi kala West, Ward no-8, Block Sadar Prakhand. District RRT investigated the outbreak. House to house survey done. 6 blood samples collected and send to PMCH Patna; result awaited. Vitamin A supplementation were given to all cases. Measles immunization done in affected area. All the cases were treated symptomatically. Health education given regarding isolation of cases.",16,
37,BH/SMP/2018/16/523,Bihar,Samastipur,Measles?,19,00,08-03-18,,Under Surveillance,"Cases reported from Village Bathua Buzurg, Ward No. -08 (Musahar Tola). District RRT investigated the outbreak. House to house survey done. 05 blood samples collected and sent to PMCH Patna; result awaited. RRT & WHO visited the affected area. All the cases were treated symptomatically. Health education given.",16,
38,DL/DLE/2018/16/524,Delhi,East Delhi,Measles,05,00,24-03-18,,Under Control,"Cases reported from urban area of Mayur Vihar Phase-I, Pocket 02, Delhi. District RRT investigated the outbreak. House to house survey done. All cases were less than 5yrs of age. All the 5 blood samples collected and sent to NCDC, Delhi were positive for Measles (IgM ELISA). All cases treated symptomatically. Health education given.",16,
42,RJ/ALW/2018/16/528,Rajasthan,Alwar,Measles?,14,00,29-03-18,,Under Surveillance,"Cases reported from Village Badhin, SC/PHC Sodawass, Block Mandawar. District RRT investigated the outbreak. House to house survey done. 05 blood samples collected and sent to Advance Virologylaboratory at SMS Medical",16,
47,UP/ADK/2018/16/533,Uttar Pradesh,Ambedkar Nagar,Measles?,10,00,05-04-18,,Under Surveillance,"Cases reported from Village .Rasoolpur Deara, PHC Bewana, SC Bahlolpur, Block Akabarpur. District RRT investigated the outbreak. House to house survey done. 4 blood samples collected sent to SGPGI Lucknow; result awaited. All cases treated symptomatically. Health education given.",16,
48,UP/BUD/2018/16/534,Uttar Pradesh,Budaun,Measles?,19,00,04-03-18,,Under Surveillance,"Cases reported from Village .Dehgavan, CHC Dehgavan, Block Dehgavan. District RRT investigated the outbreak. House to house survey done. Affected children were below 15yrs of age. 5 blood samples collected sent to SGPGI Lucknow; result awaited. All cases treated symptomatically. Health education given. Vitamin A supplementation given to all cases. All cases treated symptomatically. Health education given.",16,
49,UP/BUD/2018/16/535,Uttar Pradesh,Budaun,Measles?,58,01,03-03-18,,Under Surveillance,"Cases reported from Village/SC Jalalpur, PHC/ Block Quader chowk. District RRT investigated the outbreak. House to house survey done. Affected children were below 15yrs of age. 5 blood samples collected sent to SGPGI Lucknow; result awaited. All cases treated symptomatically. Health education given. Vitamin A supplementation given to all cases. All cases treated symptomatically. Health education given.",16,
51,UP/RMP/2018/16/537,Uttar Pradesh,Rampur,Measles?,33,00,05-04-18,,Under Surveillance,"were below 5yrs of age.Cases reported from Village Pipaliya jatt. SC Mahunagar,",16,
9,HR/KMN/2018/17/544,Haryana,Karnal,Measles??,12,00,29-04-18,02-05-18,Under Control,"Cases of fever with rash reported from Village Narukheri PHC Barota, CHC Nissing. District RRT investigated the outbreak. House to house survey done. 07 blood samples sent to Lab, Panchkula were negative ELISA. Vitamin A children in affected village. People advised to isolate cases and ensure cases treated education given.for Measles IgM syrup administered to immunization. All symptomatically. Health",17,
29,UP/BAH/2018/17/564,Uttar Pradesh,Baharaich,Measles??,31,03,21-04-18,24-04-18,Under Surveillance,"of vaccinated. Monisha,5y,F, 3)Chandani,7y,F. 06 blood samples treated the the community.Cases reported from Village Kataha, Rahman Nagar. PHC/ Block PHC- Tejwapur. District RRT investigated the outbreak. House to house survey done. All cases were between 7 months- 13 years of age. 02 cases were more than 10 yrs age. Only 02 cases werecompletely",17,
36,AS/GLP/2018/17/570,Assam,Goalpara,Measles??,07,00,14-04-18,,Under Surveillance,"Cases of fever with rash reported from Village Simlabari, SC Nil, PHC Ambari, Block Rangjul. District RRT investigated the outbreak. House to house survey done. Cases were from 0-10 yrs of age. Only 3 cases had received measles vaccination. 01 Blood and 1 Throat Swab samples were sent to RMRC, Dibrugarh; result awaited. Symptomatic treatment given to cases. 02 consecutive doses of vitamin A administered to all cases. Health education given for personal hygiene, cleanliness etc.",17,
38,BH/NAW/2018/17/572,Bihar,Nawada,Measles??,14,00,18-04-18,,Under Surveillance,"A supplementation given community health education given.Cases of fever with rash reported from Village Bhandajaur musahri, PHC/Block Roah. District RRT investigated the outbreak. House to house survey done. Cases belong to age group of 0-12 yrs. Most affected age group was 0-6yrs. 04 Blood samples sent to PMCH Patna; result awaited. Vitamin to children of 0-15yrs. Entire was sensitized to complete routine immunization. All cases treated symptomatically. Relevant",17,
40,BH/SMP/2018/17/574,Bihar,Samastipur,Measles??,23,00,01-03-18,,Under Surveillance,"Chak of age. 05 Blood samples sent awaited.Cases of fever with rash reported from Village Mughlani Ward No.-10, SC Lakhanpatti, PHC/Block Warisnagar. District RRT investigated the outbreak. House to house survey done. All the cases were between 1- 53 years to PMCH Patna; result All cases treated symptomatically. Health Education given for isolation of cases.",17,
41,DL/STE/2018/17/575,Delhi,South East,Measles??,11,00,05-04-18,,Under Surveillance,"Vit -A. Health education given.Cases of fever with rash reported from Village Main Market Badarpur, MCW Center Badarpur. District RRT investigated the outbreak. House to house survey done. Age group of affected cases was from 7 months - 30 Years. 05 serum samples sent to NCDC, Delhi for testing IgM Measles; result awaited. All cases were given symptomatic treatment and",17,
43,GJ/JNR/2018/17/577,Gujarat,Jamnagar,Measles??,25,00,16-04-18,,Under Surveillance,"Cases of fever with rash reported from Village Mota Vas, SC Jodiya-3, PHC Hadiyana, Block Jodiya. District RRT investigated the outbreak. House to house survey done. 05 blood, 02 throat and urine samples sent to BJMC Ahmedabad; result awaited. Vitamin A therapeutic doses given to the affected cases. All cases treated symptomatically. Relevant health education given.",17,
46,MH/AKL/2018/17/580,Maharashtra,Akola,Measles??,18,00,04-04-18,,Under Surveillance,"Cases of fever with rash reported from Village Akola Corporation Area Naigaon, Khadan, Dabki Roada, Ashok Nager. District RRT investigated the outbreak. House to house survey done. Serum sample sent to NIV Pune for Measles; report awaited. Vit-A Prophylaxis given to eligible cases in the community. Immunization and symptomatic treatment given to cases. Health education given.",17,
50,UP/PRT/2018/17/584,Uttar Pradesh,Pratapgarh,Measles,19,00,20-03-18,,Under Control,"Cases of fever with rash reported from Village Pure jeet Katra, SC Hathigawa, CHC/Block Kunda. District RRT investigated the outbreak. House to house survey done. Most of the cases belong to 0-5 year- 4 (M-1, F-3) and 5-10 yeartreated symptomatically. Health",17,
52,UP/RBL/2018/17/586,Uttar Pradesh,Rai-Bareilly,Measles,08,01,15-04-18,,Under Control,"Cases of fever with rash reported from Village Pahrawan, CHC/ Block Amawan. District RRT investigated outbreak. House to house survey done. The cases are in the 6 to 11yrs age group. Out of total affected persons 3 are female and 5 are male. One serum and one throat sample sent to Department of Microbiology KGMC Lab. Measles detected from Real Time PCR. All cases treated symptomatically. 06",17,
53,UP/SHV/2018/17/587,Uttar Pradesh,Shravasti,Measles??,13,00,17-04-18,,Under Surveillance,"Cases reported from Village Ikauna,Ikauna Dehat,Pandit Purwa. District RRT investigated the outbreak. House to house survey done. 05 Blood samples sent to SGPGI, Lucknow; result awaited. All cases treated symptomatically. Health education given.",17,
54,UP/SID/2018/17/588,Uttar Pradesh,Siddharth Nagar,Measles??,07,00,16-04-18,,Under Surveillance,"Cases of fever with rash reported from Village Kakodi, SC Mahadewa Bazzar. PHC/ Block Naugarh. District RRT investigated the outbreak. House to house survey done. Age group Cases 01- 05 years 02 06-10 years 04 >10 years 01",17,
1,AS/DAR/2018/18591,Assam,Darrang (Mangaldoi),Suspected Measles,03,01 (6/M),26-04-18,04-05-18,Under Surveillanc e,"Cases of fever with rash reported from Village/PHC Garapori, Block Kharupetia. District RRT investigated the outbreak. House to house survey done. The vaccination status of cases was not known. All cases treated symptomatically. Health education given.",18,
4,AS/DAR/2018/18591,Assam,Darrang (Mangaldoi),Suspected Measles,03,01 (6/M),26-04-18,04-05-18,Under Surveillanc e,"Cases of fever with rash reported from Village/PHC Garapori, Block Kharupetia. District RRT investigated the outbreak. House to house survey done. The vaccination status of cases was not known. All cases treated symptomatically. Health education given.",18,
12,GJ/BNS/2018/18/599,Gujarat,Banaskantha,Measles,48,00,03-05-18,03-05-18,Under Surveillanc e,"Cases reported from Village/SC Dantiya, PHC Khoda. Block Tharad, District RRT investigated the outbreak. House to house survey done. Illiteracy, migration, and poor compliance for immunization was observed in the community. 05 Serum samples tested at BJMC Ahmedabad for measles; result pending. Vit.-A administered to affected cases. All cases treated symptomatically. Health education given.",18,
33,BH/PTN/2018/18/619,Bihar,Patna,Measles,11,00,30-01-18,,Under Surveillance,"Cases of fever with rash reported from Village Badahiya, SC Nathupur, PHC/Block Athmalgola. District RRT investigated the outbreak. House to house survey done. 02 serum samples sent to PMCH, Patna were positive for Measles IgM Elisa. Community educated for isolation of cases and immunization camps were established. All cases treated symptomatically. Health education given.",18,
34,BH/PTN/2018/18/620,Bihar,Patna,Measles,14,00,16-04-18,,Under Surveillance,"Cases of fever with rash reported from Village Mustaffapur, SC Beldarichak , PHC/Block Punpun. District RRT investigated the outbreak. House to house survey done. 05 serum samples sent to PMCH, Patna; result awaited. IEC regarding isolation of cases in the community. All cases treated symptomatically. Health education given.",18,
39,BH/PTN/2018/18/619,Bihar,Patna,Measles,11,00,30-01-18,,Under Surveillance,"Cases of fever with rash reported from Village Badahiya, SC Nathupur, PHC/Block Athmalgola. District RRT investigated the outbreak. House to house survey done. 02 serum samples sent to PMCH, Patna were positive for Measles IgM Elisa. Community educated for isolation of cases and immunization camps were established. All cases treated symptomatically. Health education given.",18,
40,BH/PTN/2018/18/620,Bihar,Patna,Measles,14,00,16-04-18,,Under Surveillance,"Cases of fever with rash reported from Village Mustaffapur, SC Beldarichak , PHC/Block Punpun. District RRT investigated the outbreak. House to house survey done. 05 serum samples sent to PMCH, Patna; result awaited. IEC regarding isolation of cases in the community. All cases treated symptomatically. Health education given.",18,
43,MP/BPL/2018/18/623,Madhya Pradesh,Bhopal,Measles,09,00,03-04-18,,Under Surveillance,"Cases reported from Village Annu Nagar, Navab Colony & Blue Moon Colony, Bhopal. District RRT investigated the outbreak. House to house survey done.",18,
45,UP/PRT/2018/18/625,Uttar Pradesh,Pratapgarh,Measles,16,00,10-04-18,,Under Surveillance,"Cases of fever with rash reported from Village Loharan Ka Purwa, Umarpur District-Pratapgarh, SC Bhatni, CHC Sangramgarh,, Block Sangramgarh. District RRT investigated the outbreak. House to house survey done.",18,
0,BH/MZP/2018/19/626,Bihar,Muzaffarpur,Measles,26,00,09-05-18,11-05-18,Under Control,"Cases of fever with rash reported from Village/SC Bajitpur, PHC/Block Bochahan. District RRT investigated the outbreak. House to house survey done. Low socio-economic conditions and poor sanitary conditions found. 05 serum samples sent to DPHL for Measles IgM Elisa; result awaited. All cases treated symptomatically. Community educated about personal hygiene and cleanness.",19,
1,GJ/PO/2018/19/627,Gujarat,Porbandar,Measles,06,00,08-05-18,08-05-18,Under Surveillance,"Cases of fever with rash reported from Village Shrimalki Nes area, SC Satvirda Nes, Block Ranavav. District RRT outbreak. House to house survey done. Casesinvestigated the",19,
2,HR/PNP/2018/19/628,Haryana,Panipat,Measles,10,00,11-05-18,16-05-18,Under Control,"Cases of fever with rash reported from Village Urlana Kalan, PHC Seenkh, CHC Ahar. District RRT investigated the outbreak. House to house survey done. 05 serum samples sent to NCDC Delhi; result awaited. All cases treated symptomatically. Relevant health education given.",19,
3,BH/MZP/2018/19/626,Bihar,Muzaffarpur,Measles,26,00,09-05-18,11-05-18,Under Control,"Cases of fever with rash reported from Village/SC Bajitpur, PHC/Block Bochahan. District RRT investigated the outbreak. House to house survey done. Low socio-economic conditions and poor sanitary conditions found. 05 serum samples sent to DPHL for Measles IgM Elisa; result awaited. All cases treated symptomatically. Community educated about personal hygiene and cleanness.",19,
4,GJ/PO/2018/19/627,Gujarat,Porbandar,Measles,06,00,08-05-18,08-05-18,Under Surveillance,"Cases of fever with rash reported from Village Shrimalki Nes area, SC Satvirda Nes, Block Ranavav. District RRT outbreak. House to house survey done. Casesinvestigated the",19,
5,HR/PNP/2018/19/628,Haryana,Panipat,Measles,10,00,11-05-18,16-05-18,Under Control,"Cases of fever with rash reported from Village Urlana Kalan, PHC Seenkh, CHC Ahar. District RRT investigated the outbreak. House to house survey done. 05 serum samples sent to NCDC Delhi; result awaited. All cases treated symptomatically. Relevant health education given.",19,
10,JH/GDA/2018/19/633,Jharkhand,Godda,Measles,09,00,14-05-18,14-05-18,Under Control,"Cases of fever with rash reported from Village Mahagama, PHC Kojihara, Block Beldiha. District RRTSahpur investigated the survey done. 05 Institute of",19,
15,MP/SHR/2018/19/638,Madhya Pradesh,Sehore,Suspected Measles,14,00,07-05-18,10-05-18,Under Surveillance,"Cases of fever with rash reported from Village Bager, SHC-Bager, PHC -Ashta, Block Ashta. District RRT investigated the outbreak. House to house survey done. 06 serum samples taken; result awaited. Symptomatic treatment given to all cases with Vitamin A Doses. IEC done for personal hygiene and isolation of cases. All cases treated symptomatically. education given.Health",19,
18,PB/GPR/2018/19/641,Punjab,Gurdashpur,Measles,12,00,12-05-18,15-05-18,Under Surveillance,"Cases of fever with rash reported from Village Sultani, PHC Behrampur District RRT investigated the outbreak. House to house survey done. 04 Blood Samples sent to Microbiology lab (IDSP) Civil Hospital Babri and 1 sample was positive for Measles IgM Elisa. All cases treated symptomatically. Health education given.",19,
24,BH/MZP/2018/19/646,Bihar,Muzaffarpur,Measles,32,00,28-04-18,,Under Control,Cases of fever with rash reported from District. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Majority belonged to low,19,
25,BH/NLD/2018/19/647,Bihar,Nalanda,Measles,10,00,23-03-18,,Under Surveillance,"Cases of fever with rash reported from Village Banauli, sakunat, hajipur, Mahalpar, Dekulighat, PHC/Block Sadar. District RRT investigated survey done. Among cases 6 are male and 4 are female. Most of the cases were 1-10 years of age. 05 samples were sent to PMCH, Patna; administered to the children in community. All cases treated symptomatically. Health education given.the outbreak. House to house result awaited. Vitamin-A",19,
28,UP/BUD/2018/19/650,Uttar Pradesh,Budaun,Measles,63,00,10-04-18,,Under Control,Cases of fever with rash reported. District RRT investigated the outbreak. House to house survey done.,19,
29,UP/SID/2018/19/651,Uttar Pradesh,Siddharth Nagar,Measles,10,01(9M /M),02-05-18,,Under Surveillance,"Cases of fever with rash reported from Village Belookha, SC Argi, PHC/Block Khesraha. District RRT investigated the outbreak. House to house survey done. Most of the cases belong to age 01-10 years. 06 serum sample & 02 throat Swab sent to SGPGI, Lucknow for lab investigation; Result awaited. All cases treated symptomatically. IEC activities undertaken for isolation and early treatment of cases. Vitamin A solution given to effected cases.",19,
4,BH/SUP/2018/20/657,Bihar,Supaul,Measles,06,00,18-05-18,20-05-18,Under Control,"toCases of fever with rash reported from Village Islampur, Ward No.-18. Sadar Block, Supaul. District RRT investigated the outbreak. House house survey symptomatically. Health education given.",20,
9,BH/SUP/2018/20/657,Bihar,Supaul,Measles,06,00,18-05-18,20-05-18,Under Control,"toCases of fever with rash reported from Village Islampur, Ward No.-18. Sadar Block, Supaul. District RRT investigated the outbreak. House house survey symptomatically. Health education given.",20,
10,JH/GDA/2018/20/658,Jharkhand,Godda,Measles,09,00,14-05-18,17-05-18,Under Surveillance,"Cases of fever with rash reported from Village Mahagama, Koljhara, Sahpur, Beldiha. District RRT investigated the outbreak. House to house survey done. 05 Blood samples sent to Institute of Serology, Kolkata for IgM Elisa Measles; result awaited. All cases treated symptomatically. Community educated on the prognosis of disease, mode of transmission, prevention and control practices.",20,
13,JK/PWM/2018/20/661,Jammu And Kashmir,Pulwama,Measles,09,00,14-05-18,16-05-18,Under Surveillance,"Cases of fever with rash reported from Village Abhama, NTPHC Abhama Block Rajpora. District RRT investigated the outbreak. House to house survey done. 05 Blood Samples collected and sent to PHL Barzulla for analysis; 03 samples were positive for Measles IgM Elisa. All cases treated symptomatically. Isolation of cases advised. Health Education imparted on spread of disease and its preventive measures to the community.",20,
15,MP/SHY/2018/20/667,Madhya Pradesh,Sheopur-Kalan,Suspected Measles,09,00,15-05-18,16-05-18,Under Surveillance,"Cases of fever with rash reported from Village Dhorera (SC Magarda) PHC Agra, CHC Vijaypur, Block Vijaypur. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Vaccination status of cases was not known. Vitamin A administration done and isolation advised to cases.",20,
24,BH/BHJ/2018/20/676,Bihar,Bhojpur,Measles,05,00,13-03-18,,Under Control,Cases of fever with rash reported from district. District RRT,20,
26,BH/MBN/2018/20/678/,Bihar,Madhubani,Measles,30,02,02-04-18,,Under Surveillance,"SC investigated the outbreak. House to house survey done. All cases were in age group between 07 Months to 16 years and the most affected age group was between 6- 10 year. 05 serum sample and one urine sample sent to PMCH, Patna for laboratory confirmation; result awaited. Temporary medicalCases of fever with rash reported from Village Dumariya, camp organized and cases Activity done regarding personal hygiene and isolation of cases. Health camp organized in the school and all cases treated symptomatically.Rasidpur, Block/PHC Khajauli.District RRT",20,
27,BH/VSH/2018/20/679,Bihar,Vaishali,Measles,08,00,06-05-18,,Under Surveillance,"musahri sentCases of fever with rash reported from Village Manora investigated the outbreak. House to house survey done. Most of the cases were of age group 4-10 years. 02 serum samples symptomatically. Vitamin-A was activities undertaken regarding round of Measles immunization done in the area.purbi, Block- Patedhi Belsar. District RRT to PMCH, Patna; Result Awaited. All cases treated administered and IEC isolation of cases. Special",20,
30,JH/ESI/2018/20/682,Jharkhand,East Singhbhum,Suspected Measles,21,00,15-03-18,,Under Surveillance,"Cases of fever with rash reported from Village Ajad Basti, PHC-Haldipokhar, HSC-Haldipokhar Singhbhum. District RRT investigated the outbreak. House to house survey done. 05 serum samples sent to Institute of Serology, Kolkata; Results symptomatically. Cases advised therapeutic doses.Block-Potka, East pending. All cases treated isolation and Vit A",20,
31,JH/PAK/2018/20/683,Jharkhand,Pakur,Suspected Measles,07,00,30-04-18,,Under Surveillance,Cases of fever with rash reported from Village Babu Jhuti (Latar Tola) HSC Ganpura CHC Pakuria Block Pakuria. District RRT investigated survey done. 05 blood samples sent to Institute of Serology Kolkata for Measles IgM Elisa; Result Awaited. All cases treated symptomatically. Vit A was administered and cases advised isolation.the outbreak. House to house,20,
32,JH/SAK/2018/20/684,Jharkhand,Saraikela Kharsawan,Suspected Measles,08,00,08-05-18,,Under Surveillance,"Cases of fever with rash reported from Village Gomiyadih, SC-Jojohotu, CHC-Kuchai. District RRT outbreak. House to house survey done. 05 serum samples sent to Institute of Serology Lab, Kolkata; Result awaited. District RRT investigated symptomatically. Health education given for cases and administration of Vit A.investigated the the outbreak. All cases treated isolation of",20,
36,MP/HSN/2018/20/688,Madhya Pradesh,Hoshangabad,Measles,15,00,04-05-18,,Under Control,"Cases of fever with rash reported from Village Itarsi Urban, SC Ojjha basti, PHC Civil hospital Itarsi. District RRT investigated the outbreak. House to house survey done. 05 blood samples and 02 urine samples sent to Gandhi Medical College Bhopal; result awaited. Vaccination and Vitamin A supplementation done. All cases treated symptomatically. Relevant health education given.",20,
37,UP/BUD/2018/20/689,Uttar Pradesh,Budaun,Measles,81,00,12-04-18,,Under Surveillance,Cases of fever with rash reported. District RRT investigated the outbreak. House to house survey done.,20,
38,UP/KSN/2018/20/690,Uttar Pradesh,Khushi Nagar,Measles,18,00,02-04-18,,Under Surveillance,"Cases of fever with rash reported from Village/SC Gauri Jagdish, CHC/Block Dudhi. District RRT investigated the outbreak. House to house survey done.",20,
39,UP/PRT/2018/20/691,Uttar Pradesh,Pratapgarh,Measles,06,00,18-04-18,,Under Surveillance,"Cases of fever with rash reported from Village Kulhipur, SC Kulhipur, CHC Mandhata, Block Mandhata. District RRT investigated the outbreak. House to house survey done. 05 serum samples collected and sent to SGPGI Lucknow; result awaited. All cases treated symptomatically. Health education given regarding personal hygiene and isolation.",20,
40,UP/SID/2018/20/692,Uttar Pradesh,Siddharth Nagar,Measles,05,00,09-05-18,,Under Surveillance,"Cases of fever with rash reported from Village Jagdishpur (tola-Bhahorijot), SC Ghrwashpur, PHC Naugarh, Block Naugarh. District RRT investigated the outbreak. House to house survey done. Most of the cases belonged to age 05-07 years. No case was immunized for Measles. 05 serum samples sent to SGPGI Lucknow; result awaited. All cases treated symptomatically. IEC activities undertaken regarding isolation and early treatment of cases. Vitamin A solution given to effected cases.",20,
4,BH/BHJ/2018/21/697,Bihar,Bhojpur,Measles?,34,0,23-05-18,24-05-18,Under Surveillance,Cases reported Jagdishpur. District RRT outbreak. House to house survey done. Affected,21,
9,BH/BHJ/2018/21/697,Bihar,Bhojpur,Measles?,34,0,23-05-18,24-05-18,Under Surveillance,Cases reported Jagdishpur. District RRT outbreak. House to house survey done. Affected,21,
10,BH/SMH/2018/21/698,Bihar,Sitamarhi,Measles?,112,02,17-05-18,23-05-18,Under Surveillance,"Cases reported from Village/SC Kumhra Bishanpur, Block Dumra. District RRT investigated the outbreak. Active search of cases done. 5 serum samples collected and sent Patna Medical college; result awaited. All cases treated symptomatically. Health education given.",21,
12,GJ/KHD/2018/21/700,Gujarat,Kheda,Measles,05,00,25-05-18,26-05-18,Under Control,"Cases reported from Village Sarasavani (Mujarai Sim), SC Sarasavani, PHC Rudan, Block Mahemdabad. District RRT investigated the outbreak. House to house survey done. Affected children were in the age groups between 9-14 yrs. Out of 5 blood samples collected and sent to BJMC Ahmedabad, 2 samples were positive for Measles (IgM ELISA). Vitamin A supplementation given to the affected children. All cases treated symptomatically. Health education given.",21,
