23,TN/VIR/2018/08/0227,Tamil Nadu,Virudhunaga r,Hepatitis A,32,00,21-02-18,21-02-18,Under Control,"District RRT positiveCases of fever reported from Village Ishwarya Nagar, Tamilpadi, PHC M.Reddiapatti, Block Thiruchuli. investigated house survey done. Out of 05 serum samples, one was for HAV symptomatically. Pipeline leakage was the probable cause of outbreak. Pipeline repair, chlorination and disinfection of water done.the outbreak. House (IgM Elisa) All casesto treated",8,
37,KL/KTM/2018/08/0240,Kerala,Kottayam,Hepatitis A,14,00,22-01-18,,Under Surveillance,"Cases reported from Village Mannanam Ward- 17. SC Mannanam, PHC Athirampuzha, Block Ettumanoor. District RRT investigated the outbreak. House to house survey done. All cases symptomatically. Two water samples collected from hostel well and house well were sent for Bacteriological Analysis to Microbiology Lab, MCH, Kottayam. Water from house well was non potable and results of water testing from hostel well is awaited. 03 Blood samples collected from cases were positive for HAV. ( IgM Elisa) Super chlorination of wells done on intermittent days. Health educationtreated",8,
41,KL/CNR/2018/14/444,Kerala,Kannur,Viral Hepatitis A,60,00,08-01-18,,Under Surveillance,"Cases reported from Village/SC Mananthery, PHC/Block Chittariparamba. District RRT investigated the outbreak. House to house survey done. Out of 13 serum samples collected and sent to RPH Lab, Kannur; 2 samples were found for Hepatitis A (IgM ELISA). All cases treated symptomatically. Chlorination of water sources done. Health education given.",14,
18,TN/VIL/2018/16/505,Tamil Nadu,Villupuram,Viral Hepatitis A,13,00,16-04-18,19-04-18,Under Surveillance,"Cases of jaundice reported from Vairapuram old colony, SC Vairapuram, PHC Dadapuram, Block Olakkur. District RRT investigated the outbreak. House to house survey done. All 5 serum samples collected and sent to JIPMER were positive for Hepatitis A (IgM ELISA). All cases treated symptomatically. Chlorination of water sources done. Health education given regarding personal hygiene and sanitation.",16,
41,KL/THI/2018/16/527,Kerala,Trivandrum,Viral Hepatitis A,13,00,26-02-18,,Under Surveillance,"Cases reported samples collected personal hygiene was imparted.from Village/SC/PHC Pulimath, Block Kesavapuram. District RRT investigated the outbreak. House to house survey done. Contamination of sewage water with well water was observed in the community. All the 13 serum and sent to MCH, Trivandrum were positive for Hepatitis A (IgM ELISA). Well was chlorinated and pipe line were repaired. Alternate drinking water sources provided. All cases treated symptomatically. IEC regarding",16,
45,KKL/TRC/2018/17/579,Kerala,Thrissur,Hepatitis A,18,00,29-03-18,,Under Control,"Cases reported from Village Elavally, SC Elavally, Kakkaserry, PHC Elavally, Block Mullassery. District RRT investigated the outbreak. House to house survey done. Food shared in kalam paattu festival was likely the cause of outbreak. 02 serum sample sent to DMO(H) lab and 1 water sample sent to water authority lab Kizhakumpattukara Thrissur; results awaited. All cases treated symptomatically. Chlorination done. Health education given.",17,
40,KL/PTH/2018/22/764,Kerala,Pathanamthitta,Hepatitis A,11,,21-05-18,,Under Surveillanc e,"Cases of jaundice Payyanamon, PHC/Block Konni. District RRT investigated the outbreak. House to house survey done. Blood sample sent for testing HAV IgM Elisa; result awaited. All cases treated symptomatically. Outbreak was probably pumped from Jala Nidhi project being nonpotable. Super chlorination of wells done in the chlorination in the adjacent wards. Availability of safe and clean drinking water to be ensured inreported from Village Konni, SC",22,00
18,KL/KOZ/2018/23/789,Kerala,Kozhikode,Suspected Viral Hep A,19,00,08-06-18,11-06-18,Under Surveillance,"Cases of jaundice reported from Village Thalakalathur, PHC Thalaklathur, Block Chelannur. District RRT investigated the outbreak. House to house survey done. Food consumption at a house warming reception was possibly the cause of outbreak. All cases treated symptomatically. Health awareness on personal hygiene and handwashing was given to the community. Super chlorination of wells was done.",23,
42,KL/MLP/2018/23/811,Kerala,Malappuram,Hepatitis A,47,00,22-04-18,,Under Surveillance,"Cases of jaundice reported from Village Makkaraparamba, HSC/PHC Makkaraparamba, Block Mankada. District RRT investigated the outbreak. House to house survey done. 05 blood samples sent to MCH Manjeri; result awaited. Outbreak was possibly due to food consumption at a marriage ceremony. Five water samples sent for Bacteriological Analysis to Microbiology Lab, MCH Manjeri; result awaited. Medical camp conducted and cases treated symptomatically. Chlorine tablets were distributed in the community and superchlorination of drinking water source was done.",23,
44,KL/TRC/2018/23/813,Kerala,Thrissur,Hepatitis A,10,00,17-05-18,,Under Control,"Cases of jaundice reported from Village Vennur, HSC FWC MAIN CENTRE, PHC Elanad, Block Thiruvilwamala. District RRT investigated the outbreak. House to house survey done. 04 serum samples sent to DMO (H) lab were positive for Hepatitis A. Water consumption from a common well was observed among cases. Contamination of water in the well was the possible cause of outbreak. All cases treated symptomatically. Super chlorination of well was done and community educated on drinking safe drinking water. Chlorine tablets were distributed in the community.",23,
16,JK/BML/2018/25/876,Jammu & Kashmir,Baramulla,Hepatitis A,49,00,20-06-18,23-06-18,Under Control,"Cases reported from Village Jalsheeri, SC Jaisheeri, PHC/Block Sheeri. District RRT investigated the outbreak. House to house survey done. 08 blood samples and 02 water samples collected and sent to Provincial Public lab Baruzulla; 04 blood samples were positive for HAV (IgM ELISA) and water samples were not potable. All cases treated symptomatically. Chlorination done. Health education given.",25,
26,KL/CNR/2018/26/939,Kerala,Kannur,Hepatitis A,37,,15-06-18,Under Surveillance,"Cases of jaundice reported from Village Paduvila, SC Kallai, PHC Vengad, Block Pinarayi. District RRT investigated the outbreak. House to house survey done. 01 sample collected and tested positive at RPH Lab Kannur for Hepatitis A IgM Elisa. 02 water samples collected for water quality monitoring; result awaited. All cases treated symptomatically. 290 wells were super chlorinated. Health education class conducted at Venmanal LP School. Community educated about personal hygiene and measures to prevent disease spread (proper hand washing method, importance of boiled water to drink, food and personal hygiene etc).",,26,00
33,KL/MLP/2018/27/977,Kerala,Malappuram,Hepatitis A,31,00,25-03-18,,Under Surveillance,"Cases of jaundice with vomiting reported from Village Kottakkal, SC Changuvetti, PHC Kottakkal, Block Pookkottur. District RRT investigated the outbreak. House to house survey done. 15 Water Samples were nonpotable. 03 Serum samples tested at Medical College, Manjeri were positive for Hepatitis A. All cases treated symptomatically. Well Chlorination done to ensure safe drinking water. Relevant health education given.",27,
33,TN/RMN/2018/28/1016,Tami Nadu,Ramanathapuram,Hepatitis A,11,00,06-07-18,12-07-18,Under Control,"Cases 'Nainarkovil. District RRT to Kaveri concerned avoid distributed in community.of jaundice reported from Village Papparkottam, SC Thalayadikottai, PHC/Block investigated the outbreak. House to house survey done. 04 serum samples sent for testing Lepto, HAV and HAE DPHL Ramnathapuram and DPHL Viruhunagar. 02 samples reported positive for Hepatitis A. All cases treated symptomatically. pipeline leakages identified and authorities informed. Advised to drink boiled water, maintain food hygiene and high protein diet. Chlorine tablets",28,
25,KL/KTM/2018/32/1157,Kerala,Kottayam,Viral Hepatitis A,13,00,07-05-18,,Under Surveillance,"Cases of fever with jaundice reported from Village Athirampuzha, SC Ward-IX, HSC/PHC/Block Athirampuzha. District RRT investigated the outbreak. House to house survey done. 03 water samples collected from; well water, panchayath tap and common well was sent for bacteriological analysis in Microbiology Lab, MCH, Kottayam. Water sample was found potable. HAV IgM Eliza test was positive for 2 cases. Medical Camp conducted and cases treated symptomatically. Awareness given on measures to reduce disease transmission. Super chlorination done on daily basis.",32,
2,KL/KOZ/2018/33/1161,Kerala,Kozhikode,Viral Hepatitis A,26,00,16-08-18,20-08-18,Under Surveillance,"Cases of jaundice with fever reported from Village Chemanchery, PHC Thiruvangoor, Block Panthalayani. District RRT investigated the outbreak. House to house fever survey done. 02 Blood samples sent to RPH Lab was positive for Hepatitis A. All cases treated symptomatically. Chlorination of all drinking water sources done. Health education given on safe water and sanitation measures.",33,
6,KL/KOZ/2018/33/1161,Kerala,Kozhikode,Viral Hepatitis A,26,00,16-08-18,20-08-18,Under Surveillance,"Cases of jaundice with fever reported from Village Chemanchery, PHC Thiruvangoor, Block Panthalayani. District RRT investigated the outbreak. House to house fever survey done. 02 Blood samples sent to RPH Lab was positive for Hepatitis A. All cases treated symptomatically. Chlorination of all drinking water sources done. Health education given on safe water and sanitation measures.",33,
10,TN/TNR/2018/34/1165,Tamil Nadu,Tiruvannamalai,Viral Hepatitis A,11,00,16-08-18,20-08-18,Under Control,"Cases of jaundice reported from Village Kolundampattu, HSC Melkarippur, PHC Sathanur Dam, Block Thandrampattu. District RRT investigated the outbreak. House to house survey done. 03 samples positive for Hepatitis A at DPHL Cheyyar. 5 Water Samples sent to DPHL Cheyyar found only 01 sample potable. All cases treated symptomatically. Households advised isolation of cases and soft diet with plenty of oral fluids. Chlorination done after taking the water sample. Mass cleaning and removal of garbage done with NRGES workers. Disinfection of the affected area was done. Local Bodies instructed to rectify leakage points and Pit Taps immediately. IEC given regarding proper covering of food, water, hand washing, consumption of boiled water and safe water storage practices.",33,
12,UA/NAI/2018/34/1183,Uttarakhand,Nainital,Viral Hepatitis A,05,00,18-08-18,24-08-18,Under Control,"Cases of jaundice reported from Village Western Haldwani, District RRT investigated the outbreak. House to house survey done. 05 Blood samples sent to Govt. Medical College Haldwani were positive for Hepatitis A by Elisa. Cases were given symptomatic treatment. Chlorination of drinking water sources done. Health education given on safe water and sanitation.",34,
65,KN/DKK/2018/35/1218,Karnataka,Dakshin Kannada,Viral Hepatitis A,14,00,14-08-18,,Under Control,"Cases of PHC/CHC Bellare, Taluk Sullia. District RRT investigated the outbreak. House blood samples, 6 are positive for IgM ELISA for Hepatitis A virus (HAV). 14 drinking water samples collected by DSU from various sources found 11 water nonpotable by H2S method. Four samples were undertaken for MPN test, among which 3 samples found unfit for consumption. All cases canteens/hostels/hotels have been advised to use boiled and clean water washing is advised in hostels and colleges. Chlorination of drinking water sources done. Awareness given regarding water safety, sanitation and food hygiene surrounding areas.",35,
67,1075702/2018/O/O IDSP-NCDC KL/MLP/2018/35/1219 Kerala,,Malappuram,Hepatitis A,20,00,14-06-18,,Under Control,"Cases of jaundice reported from Village Valavannur, SC Nirala, Block Valavannur. District RRT investigated the outbreak. House to house fever survey done. 3 blood samples sent to MCH Manjeri for confirmation; result awaited. One water sample sent for bacteriological analysis to Microbiology Lab, MCH Manjeri; result awaited. All cases treated symptomatically. Chlorination of drinking water sources done. Health education given on personal hygiene and sanitation measures.",35,
3,GA/PNJ/36/1228,Goa,North Goa,Viral Hepatitis A,13,00,30-08-18,04-09-18,Under Control,Cases reported from Village Munagwado Assagao Under PHC Siolim. District RRT investigated the outbreak. House to house survey done. 1 Water sample sent for testing to DPHL and found positive for coliform. I blood sample tested positive for Hepatitis A by IgM ELISA. House to house survey done. Well disinfection was done. IEC conducted. All cases treated symptomatically. Chlorination done. Health education given.,36,
7,GA/PNJ/36/1228,Goa,North Goa,Viral Hepatitis A,13,00,30-08-18,04-09-18,Under Control,Cases reported from Village Munagwado Assagao Under PHC Siolim. District RRT investigated the outbreak. House to house survey done. 1 Water sample sent for testing to DPHL and found positive for coliform. I blood sample tested positive for Hepatitis A by IgM ELISA. House to house survey done. Well disinfection was done. IEC conducted. All cases treated symptomatically. Chlorination done. Health education given.,36,
30,JK/SHP/2018/38/1283,Jammu And Kashmir,Shopian,Hepatitis A,11,00,13-08-18,,Under Control,"Cases reported from Village Heerpora, SC Bhorillan, Block Shopian. District RRT investigated the outbreak. House to house survey done. All 3 blood samples were positive for Hepatitis A Ig M ELISA. All cases treated symptomatically. Chlorine tablets were distributed. Chlorination of water sources done. Health education given.",38,
16,KL/PLK/2018/40/1336,Kerala,Palakkad,Viral Hepatitis A,19,00,13-09-18,Under Surveillance,"Cases reported from Villages Karakurisi, Kanjirapuzha, SC Pallikuruppu & Vazhempuram, PHC Kanhirapuzha & Karakurisi, Block Alanalloor. District RRT investigated the outbreak. House to house survey done. All 3 water sample collected and sent to Regional Diagnostic Centre, District Hospital, Palakkad were not potable for drinking. 3 blood samples collected were positive for Hepatitis A (IgM antibody by ELISA). All cases treated symptomatically. Super chlorination of water sources done and chlorine tablets distributed in the community. Health education given.",,40,
0,AR/LDV/2018/41/1349,Arunachal Pradesh,Lower Dibang Valley,Viral Hepatitis A,18,00,03-10-18,04-10-18,Under Surveillance,"Cases reported from Vivekananda Kendra Vidyalaya (VKV), Roing. District RRT investigated the outbreak. House to house survey done. Out of 4 blood samples collected and sent to RMRC-ICMR, Dibrugarh, Assam; 3 samples were positive for Hepatitis A (IgM antibody by ELISA). All cases treated symptomatically. Super chlorination of water sources done and chlorine tablets distributed in the community. Health education given regarding personal hygiene and sanitation.",41,
4,AR/LDV/2018/41/1349,Arunachal Pradesh,Lower Dibang Valley,Viral Hepatitis A,18,00,03-10-18,04-10-18,Under Surveillance,"Cases reported from Vivekananda Kendra Vidyalaya (VKV), Roing. District RRT investigated the outbreak. House to house survey done. Out of 4 blood samples collected and sent to RMRC-ICMR, Dibrugarh, Assam; 3 samples were positive for Hepatitis A (IgM antibody by ELISA). All cases treated symptomatically. Super chlorination of water sources done and chlorine tablets distributed in the community. Health education given regarding personal hygiene and sanitation.",41,
10,KN/KRW/2018/41/1355,Karnataka,Uttar Kannada,Hepatitis A,26,00,09-10-18,09-10-18,Under Surveillance,"Cases reported from Village Tallikeri, PHC/CHC Nandolli, Taluk Yellapur. District RRT investigated the outbreak. House to house survey done. Out of 3 blood samples collected 1 sample was positive for Hepatitis A (IgM antibody by ELISA). All cases treated symptomatically. Alternate drinking water supply provided. Super chlorination of water",41,
11,KL/WYN/2018/41/1356,Kerala,Wayanad,Hepatitis A?,10,00,10-10-18,14-10-18,Under Surveillance,"Cases reported from Village Thalappuzha, SC Puthiyidam, PHC/CHC Periya, Block Porunnanure. District RRT investigated the outbreak. House to house survey done. Out of 5 blood samples collected 1 sample was positive for Hepatitis A. 7 water samples collected; result awaited. Super chlorination of water sources done and chlorine tablets distributed in the community. Health education given.",41,
28,KL/KOZ/2018/42/1384,Kerala,Kozhikode,Viral Hepatitis A,25,00,05-10-18,Under Surveillance,Cases treated,,42,
30,MH/RGD/2018/42/1386,Maharashtra,Raigad,Viral Hepatitis A,32,00,15-08-18,Under Control,(IgM,,42,
33,KL/KOZ/2018/42/1384,Kerala,Kozhikode,Viral Hepatitis A,25,00,05-10-18,Under Surveillance,Cases treated,,42,
35,MH/RGD/2018/42/1386,Maharashtra,Raigad,Viral Hepatitis A,32,00,15-08-18,Under Control,(IgM,,42,
15,KL/CNR/2018/43/1393,Kerala,Kannur,Hepatitis A,10,00,03-10-18,24-10-18,Under Surveillance,"Cases reported from Village Andhoor, HSC Kodalloor, PHC Parassinikadavu, and Block Pappinissery. District RRT investigated the outbreak. 1 serum sample collected and tested at RPH lab Kannur and found positive for Hepatitis A by IgM ELISA. District Public health team visited the area and inspected CIMET, W&C Hospital and its vicinity. Water samples collected for quality monitoring. Daily super chlorination. Intensified IEC activities. All cases treated symptomatically.",43,
19,KL/CNR/2018/43/1393,Kerala,Kannur,Hepatitis A,10,00,03-10-18,24-10-18,Under Surveillance,"Cases reported from Village Andhoor, HSC Kodalloor, PHC Parassinikadavu, and Block Pappinissery. District RRT investigated the outbreak. 1 serum sample collected and tested at RPH lab Kannur and found positive for Hepatitis A by IgM ELISA. District Public health team visited the area and inspected CIMET, W&C Hospital and its vicinity. Water samples collected for quality monitoring. Daily super chlorination. Intensified IEC activities. All cases treated symptomatically.",43,
3,JK/SHP/2018/44/1415,Jammu And Kashmir,Shopian,Viral Hepatitis A,10,00,03-11-18,05-11-18,Under Control,"Cases reported from Village Kachdoorar, Block Vehil. District RRT investigated the outbreak. House to house survey done. 3 water samples and 2 blood samples sent to PHL Barzulla, water samples not potable and blood positive for Hep A by IgM ELISA. People were encouraged to consume boiled water. PHE authority were informed. Health Education regarding the disease was imparted. All cases treated symptomatically. Chlorination done. Health education given.",44,
7,JK/SHP/2018/44/1415,Jammu And Kashmir,Shopian,Viral Hepatitis A,10,00,03-11-18,05-11-18,Under Control,"Cases reported from Village Kachdoorar, Block Vehil. District RRT investigated the outbreak. House to house survey done. 3 water samples and 2 blood samples sent to PHL Barzulla, water samples not potable and blood positive for Hep A by IgM ELISA. People were encouraged to consume boiled water. PHE authority were informed. Health Education regarding the disease was imparted. All cases treated symptomatically. Chlorination done. Health education given.",44,
8,JK/SHP/2018/44/1416,Jammu And Kashmir,Shopian,Viral Hepatitis A,35,00,03-11-18,05-11-18,Under Control,"Cases reported from Village Riyat-pora, Mirpora, Block Pinjoora. District RRT investigated the outbreak. House to house survey done. 4 water samples and 6 blood samples sent to PHL Barzulla, water samples not potable and all blood samples positive for Hepatitis-A by IgM ELISA. People were encouraged to consume boiled water. PHE authority were informed. Health Education regarding the disease was imparted. All cases treated symptomatically. Chlorination done. Health education given.",44,
45,JK/PNC/2018/44/1452,Jammu And Kashmir,Poonch,Viral Hepatitis A,76,00,14-10-18,,Under Control,Cases reported from Village Municipal Are Poonch. District RRT investigated the outbreak. House to house survey done. 07 Blood samples collected and 12 Water samples from water supply sources including PHE Reservoir & Natural spring water and sent to Department of Microbiology Govt. Medical College Jammu for potable and all blood samples positive for Hep A by IgM ELISA. All cases,44,
13,OR/SBP/2018/46/1489,Odisha,Sambalpur,Viral Hepatitis A,10,00,16-11-18,17-11-18,Under Surveillance,"Cases reported from Sundhimunda Tribal Girls hostel, Rairkhol NAC. District RRT investigated the outbreak. All the 04 blood samples collected and sent to DPHL were positive for Hepatitis A. All cases treated symptomatically. Chlorination of water sourced done. Health education given personal hygiene and sanitation.",46,
22,KL/KTM/2018/46/1487,Kerala,Kottayam,Hepatitis A,08,00,31-10-18,,Under surveillance,"Cases reported from Village Athirampuzha, HSC Kumaranallor, PHC Athirampuzha, Block Ettumanoor. District RRT investigated the outbreak. House to house survey done. 5 blood samples collected; result awaited. Chlorination of water sources done. All cases treated symptomatically. Health education given personal hygiene.",46,
24,MH/KOP/2018/48/1536,Maharashtra,Kolhapur,Viral Hepatitis A,32,00,21-11-18,,Under Surveillance,"Cases reported from Villages/SC Tarale & Gudal, PHC Tarale, Block Radhanagari. District RRT investigated the outbreak. House to house survey done. Pipeline leakages were observed in the community. Out of 16 blood samples collected and sent to NIV Pune 12 samples were positive for Hepatitis A (IgM ELISA). Out of 7 water samples collected 1 sample was not potable. Pipeline leakages were repaired. Chlorination of water sources done. ORS packets distributed in the affected area. All casestreated symptomatically.",48,
9,KL/MLP/2023/01/07,Kerala,Malappuram,Hepatitis A,49,00,11-11-22,06-01-22,Under Surveillance,"Cases reported from Tirurangadi Municipal Area, SC Tirurangadi, CHC Tirurangadi, Block Neduva, District Malappuram with fever, vomiting and pain abdomen. Six serum samples collected and sent to PH Lab Trivandrum, tested HAV IgM positive. District RRT investigated the outbreak. Health education was given.",1
16,KL/CNR/2023/04/083,Kerala,Kannur,Hepatitis A,12,00,17-11-22,,Under Surveillance,"Cases reported from TH Iritty, Village Thillenkery, Kanniritty (Locality), SC-PHC Thillenkery, District Kannur. Cases presented with loose stools. Three blood samples were sent for lab analysis. Result awaited. District RRT investigated the outbreak. Symptomatic treatment was given. ORS sachets and halogen tablets were distributed. Health education was given on the importance of safe drinking water and sanitation.",4
17,JK/ANG/2023/07/152,Jammu and Kashmir,Anantnag,Hepatitis A,44,00,16-01-2023,,Under Control,"Cases reported from Village Chandpora, Block Sallar, District Anantnag. Cases presented with fever, yellow discoloration of skin and eyes and fatigue. A total of 47 blood samples were collected for Hepatitis serology and sent to DPHL Anantnag for analysis. Out of 47 samples, seven were found positive for Hepatitis A by IgM ELISA. Two water samples were collected and sent to DPHL Anantnag for analysis and both water samples were found satisfactory. District RRT investigated the outbreak. The team found the area to be having poor sanitation and hygiene. The affected age group belonged to 4-15 years. Health education imparted regarding the spread of disease. Advisory regarding the disease was distributed.",7
23,OR/JAJ/2023/07/158,Odisha,Jajpur,Hepatitis A,19,00,17-01-23,,Under Surveillance,"Cases reported from SC Mahakhala, Baba Bhairabananda Auto College Chandikhole, PHC Darpan, Block Badachana, District Jajpur. Cases presented with fever, jaundice and loose stools. Five water samples were collected for lab analysis and all were found to be contaminated by H2S test.18 blood samples were tested at RMRC, Bhubaneshwar. Of these, 16 samples were found positive for Hepatitis A by HAV IgM. District RRT investigated the outbreak. The most affected age group was 16- 20 years. Source of outbreak was found to be bore well and also consumption of outside food. ORS sachets and halogen tablets were distributed. Inmates were advised to abstain from using well for temporary period. Health education was given on the importance of hand washing practices, safe drinking water and sanitation.",7
4,JK/BGM/2023/08/163,Jammu and Kashmir,Badgam,Hepatitis A,09,00,20-02-2023,23-02-2023,Under Control,"Cases reported from Village Gondipora, block Beerwah, district Budgam with symptoms of fever, fatigue and yellow discoloration of eyes. A total of five blood samples sent to DPHL Badgam for Hepatitis serology where one blood sample was found positive for Hepatitis A by IgM ELISA. Four water samples were collected and sent to DPHL Badgam for analysis, where two water samples found unsatisfactory for consumption. District RRT investigated the outbreak. The affected age group was 3-27 years. Health education imparted and advisory distributed.",8
13,UK/PIT/2023/08/172,Uttarakhand,Pithoragarh,Hepatitis A,56,00,21-02-23,26-02-23,Under Control,"Cases reported from PHC Egyardevi, District Pithoragarh. Cases presented with fever and loose stools. Seven blood samples were collected and one sample was found positive for Hepatits A by IgM ELISA. ORS sachets were distributed. Health education was given on the importance of safe drinking water and sanitation.",8
11,OR/SUN/2023/10/209,Odisha,Sundargarh,Hepatitis A and E,75,00,15-03-23,20-03-23,Under Control,"Cases Barsuan, CHC/Block IgM and were sent found investigated was given safe drinking water and sanitation.reported from Town Barsuan, SC Lahunipara, District Sundargarh. They presented with fever and yellowish discolouration of eyes. The affected age group ranged from 2- 58 years. A total of 46 blood samples were collected and tested at RMRC, Bhubaneshwar. Of these, 26 samples were found positive for Hepatitis A by HAV two samples were positive for Hepatitis E by HEV IgM. Five water samples to DPHL, Sundargarh and were unsafe for drinking. District RRT the outbreak. Health education through community sensitization meeting on the importance of food hygiene,",10
10,KL/MLP/2023/11/222,Kerala,Malappuram,Hepatitis A,28,00,14-03-23,17-03-23,Under Surveillance,"Cases reported from Village Edarikkode, SC Puthupparambu, PHC Edarikkode, Block Vengara, District Malappuram. They presented with fever, headache, vomiting and loose stools. All the cases had attended a house warming ceremony. Two blood samples were collected and sent to DPHL, Malappuram and both were found positive for Hepatitis A by IgM ELISA. District RRT investigated the outbreak. The most affected age group was 8- 24 years. Health education was given.",11
1,KL/PLK/2023/15/290,Kerala,Palakkad,Hepatitis A,13,00,10-04-23,18-04-23,Under Surveillance,"Cases reported from Kap Camp (Kongad, Puthuppariyaram, Vallikkode, Puthuppariyaram), District Palakkad. Cases presented with mild fever, body pain, and fatigue. Six blood samples were tested for Hepatitis A at FHC Puthuppariyaram and found to be HAV IgM ELISA positive. All affected were male and belonged to age-group 25yrs-31yrs. One blood and water samples collected result awaited. District RRT investigated the outbreak. Health education was given on the importance of safe drinking water, food hygiene, and sanitation.",15
4,KL/PLK/2023/15/290,Kerala,Palakkad,Hepatitis A,13,00,10-04-23,18-04-23,Under Surveillance,"Cases reported from Kap Camp (Kongad, Puthuppariyaram, Vallikkode, Puthuppariyaram), District Palakkad. Cases presented with mild fever, body pain, and fatigue. Six blood samples were tested for Hepatitis A at FHC Puthuppariyaram and found to be HAV IgM ELISA positive. All affected were male and belonged to age-group 25yrs-31yrs. One blood and water samples collected result awaited. District RRT investigated the outbreak. Health education was given on the importance of safe drinking water, food hygiene, and sanitation.",15
17,KL/ERN/2023/15/302,Kerala,Ernakulam,Hepatitis A,20,00,24-03-23,,Under Control,"Cases reported from Cheranellur, PHC Kalamssery Kalamssery, District Ernakulam. Cases presented with fever, vomiting and yellowish discolouration of eyes. District RRT investigated the outbreak. Cases were treated symptomatically. The most affected age group was 14 to 20 years. District RRT investigated the outbreak. Health education was given on the importance of safe drinking water, food hygiene, and sanitation.",15
1,JK/SHP/2023/16/309,Jammu and Kashmir,Shopian,Hepatitis A,05,00,21-04-2023,21-04-2023,Under Control,"Cases reported from Village Adua, Block Keller, District Shopian. Cases presented with fever, yellow discolouration of eyes, fatigue and loss of appetite. A total of seven blood samples were collected and sent to DPHL, Shopian.. Three water samples were sent to DPHL, Shopian. Of these, five water samples have been found positive for Hepatitis A by IgM ELISA. Water samples were found unfit for drinking. The affected cases were in the age group of 4-12 years. District RRT investigated the outbreak. Health education was given on the importance of safe drinking water, food hygiene, and sanitation.",16
4,JK/SHP/2023/16/309,Jammu and Kashmir,Shopian,Hepatitis A,05,00,21-04-2023,21-04-2023,Under Control,"Cases reported from Village Adua, Block Keller, District Shopian. Cases presented with fever, yellow discolouration of eyes, fatigue and loss of appetite. A total of seven blood samples were collected and sent to DPHL, Shopian.. Three water samples were sent to DPHL, Shopian. Of these, five water samples have been found positive for Hepatitis A by IgM ELISA. Water samples were found unfit for drinking. The affected cases were in the age group of 4-12 years. District RRT investigated the outbreak. Health education was given on the importance of safe drinking water, food hygiene, and sanitation.",16
23,KL/CNR/2023/16/327,Kerala,Kannur,Hepatitis A,25,00,18-03-23,,Under Surveillance,"Cases reported from Village Kooveri, SC Thalavi & Therady, PHC Chapparapadavu, CHC Oduvallythattu, District Kannur. Cases presented with fever, tiredness and vomiting. Water samples were collected and four samples were collected and sent to RPH Lab, Kannur and found positive for Hepatitis A by IgM ELISA. District RRT investigated the outbreak. Health education was given on the importance of safe drinking water, food hygiene, and sanitation.",16
16,WB/NCP/2023/17/345,West Bengal,Basirhat HD,Viral Hepatitis A & E,93,00,24-04-23,25-04-23,Under Control,"Cases reported from Municipality Bairhat, Village Asthana Road, Seikh Para, Beltala, District Bairhat HD. Cases presented with fever, yellowish discoloration of eyes and loose stools. Thirteen blood samples were collected and sent to SSKM Hospital. Of these, three samples were found positive for Hepatitis A by IgM ELISA, two samples were found positive for both Hepatitis A and E, and two samples were found positive for Hepatitis E by IgM ELISA. District RRT investigated the outbreak. Outbreak was due to contribution of multiple factors like low land area and water pipeline leakage. Necessary public health actions have been taken. ORS sachets and halogen tablets were distributed. Health education given by peripheral health team on the importance of food hygiene, safe drinking water and sanitation.",17
8,JK/BNP/2023/24/520,Jammu and Kashmir,Bandipora,Hepatitis A,38,00,14-06-2023,14-06-2023,Under Control,"Cases reported from village Quil Muqam District Bandipora. Cases presented with chief symptoms of fever, fatigue and yellow discoloration of eyes. A total of 16 blood samples were collected for hepatitis A and E serology and 04 water samples collected for coliform testing and sent to DPHL Baramulla. One blood sample found positive for Hepatitis A anti IgM antibody by ELISA, while water samples were found satisfactory. Age group of the affected cases is 01-25 years. Community awareness and health education given by peripheral health team on hygiene and importance of immunization.",24
15,GJ/PAT/2023/33/963,Gujarat,Patan,Hepatitis A,18,00,19-08-23,19-08-23,Under Control,"Case Reported From Vanagvado Vistar Patan, PHC- UPHC 1, Ta-Patan. Cases Presented with Symptoms of Yellowish discoloration of Eye, Fever and vomiting, abdominal Pain. 18 blood samples were sent to GMERS, Dharpur medical College, Patan. 5 samples were found to be positive for Anti-HAV by IgM ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral health team on hygiene, and sanitation. Regular Chlorination, House to House Chlorine tablet distribution by health staff were done. Active surveillance was done.",33
22,JK/PWM/2023/33/970,Jammu and Kashmir,Pulwama,Hepatitis A,12,00,16-08-23,16-08-23,Under Control,"Cases of jaundice reported from MAC (Medical Aid Center) village Murran Block Pulwama District Pulwama. Cases presented with chief complaints of fever, fatigue and yellow discoloration of eyes. A total of 04 blood samples and 04 water samples were collected and sent to DPHL Pulwama for analysis. 02 blood samples were found to be positive for HAV & water samples were also found to be unsatisfactory. Age group affected was 09-24 years. District RRT investigated the outbreak. Community awareness and health education given by peripheral health team on hygiene, and sanitation. Health education imparted regarding the spread of disease.",33
